年度	關稅版本	HS Code	產品描述	從價稅 %	從量稅	import	export	hs2
2019	HS2017	93011000-  	- Artillery weapons (for example, guns, howitzers and mortars)	30	 	024	008	93
2019	HS2017	93012000-  	- Rocket launchers; flame-throwers; grenade launchers; torpedo tubes and similar projectors	30	 	024	008	93
2019	HS2017	93019000-  	- Other	30	 	024	008	93
2019	HS2017	93020000-  	Revolvers and pistols, other than those of heading 93.03 or 93.04.	30	 	024	008	93
2019	HS2017	93031000-  	- Muzzle-loading firearms	30	 	024	008	93
2019	HS2017	93032000-  	- Other sporting, hunting or target-shooting shotguns, including combination shotgun-rifles	30	 	024	008	93
2019	HS2017	93033000-  	- Other sporting, hunting or target-shooting rifles	30	 	024	008	93
2019	HS2017	93039000-  	- Other	30	 	024	008	93
2019	HS2017	93040000-  	Other arms (for example, spring, air or gas guns and pistols, truncheons), excluding those of heading 93.07.	30	 	024	008	93
2019	HS2017	93051000-  	- Of revolvers or pistols	30	 	024	008	93
2019	HS2017	93052000-  	- Of shotguns or rifles of heading 93.03	30	 	024	008	93
2019	HS2017	93059100-  	- - Of military weapons of heading 93.01	30	 	024	008	93
2019	HS2017	93059900-  	- - Other	30	 	024	008	93
2019	HS2017	93062100-  	- - Cartridges	30	 	024	008	93
2019	HS2017	93062900-  	- - Other	30	 	024	008	93
2019	HS2017	93063000-  	- Other cartridges and parts thereof	30	 	024	008	93
2019	HS2017	93069000-  	- Other	30	 	024	008	93
2019	HS2017	93070000-  	Swords, cutlasses, bayonets, lances and similar arms and parts thereof and scabbards and sheaths therefor.	30	 	024	008	93
