年度	關稅版本	HS Code	產品描述	從價稅 %	從量稅	import	export	hs2
2019	HS2017	21011100-  	- - Extracts, essences and concentrates	20	 	024	008	21
2019	HS2017	21011200-  	- - Preparations with a basis of extracts, essences or concentrates or with a basis of coffee	20	 	024	008	21
2019	HS2017	21012000-  	- Extracts, essences and concentrates, of tea or maté, and preparations with a basis of these extracts, essences or concentrates or with a basis of tea or maté	20	 	024	008	21
2019	HS2017	21013000-  	- Roasted chicory and other roasted coffee substitutes, and extracts, essences and concentrates thereof	20	 	024	008	21
2019	HS2017	21021000-  	- Active yeasts	0	 	024	008	21
2019	HS2017	21022000-  	- Inactive yeasts; other single-cell micro-organisms, dead	0	 	024	008	21
2019	HS2017	21023000-  	- Prepared baking powders	0	 	024	008	21
2019	HS2017	21031000-  	- Soya sauce	20	 	024	008	21
2019	HS2017	21032000-  	- Tomato ketchup and other tomato sauces	20	 	024	008	21
2019	HS2017	21033000-  	- Mustard flour and meal and prepared mustard	20	 	024	008	21
2019	HS2017	21039000-  	- Other	20	 	024	008	21
2019	HS2017	21041000-  	- Soups and broths and preparations therefor	20	 	024	008	21
2019	HS2017	21042000-  	- Homogenised composite food preparations	20	 	024	008	21
2019	HS2017	21050000-  	Ice cream and other edible ice, whether or not containing cocoa.	30	 	024	008	21
2019	HS2017	21061000-  	- Protein concentrates and textured protein substances	30	 	024	008	21
2019	HS2017	21069010-  	Not provided	0	 	024	008	21
2019	HS2017	21069020-  	Not provided	0	 	024	008	21
2019	HS2017	21069090-  	Not provided	20	 	024	008	21
