年度	關稅版本	HS Code	產品描述	從價稅 %	從量稅	import	export	hs2
2019	HS2017	08011100-  	- - Desiccated	50	 	024	008	08
2019	HS2017	08011200-  	- - In the inner shell (endocarp)	50	 	024	008	08
2019	HS2017	08011900-  	- - Other	50	 	024	008	08
2019	HS2017	08012100-  	- - In shell	50	 	024	008	08
2019	HS2017	08012200-  	- - Shelled	50	 	024	008	08
2019	HS2017	08013100-  	- - In shell	50	 	024	008	08
2019	HS2017	08013200-  	- - Shelled	50	 	024	008	08
2019	HS2017	08021100-  	- - In shell	50	 	024	008	08
2019	HS2017	08021200-  	- - Shelled	50	 	024	008	08
2019	HS2017	08022100-  	- - In shell	50	 	024	008	08
2019	HS2017	08022200-  	- - Shelled	50	 	024	008	08
2019	HS2017	08023100-  	- - In shell	50	 	024	008	08
2019	HS2017	08023200-  	- - Shelled	50	 	024	008	08
2019	HS2017	08024100-  	- - In shell	50	 	024	008	08
2019	HS2017	08024200-  	- - Shelled	50	 	024	008	08
2019	HS2017	08025100-  	- - In shell	50	 	024	008	08
2019	HS2017	08025200-  	- - Shelled	50	 	024	008	08
2019	HS2017	08026100-  	- - In shell	50	 	024	008	08
2019	HS2017	08026200-  	- - Shelled	50	 	024	008	08
2019	HS2017	08027000-  	- Kola nuts (Cola spp.)	50	 	024	008	08
2019	HS2017	08028000-  	- Areca nuts	50	 	024	008	08
2019	HS2017	08029000-  	- Other	50	 	024	008	08
2019	HS2017	08031000-  	- Plantains	50	 	024	008	08
2019	HS2017	08039000-  	- Other	50	 	024	008	08
2019	HS2017	08041000-  	- Dates	50	 	024	008	08
2019	HS2017	08042000-  	- Figs	50	 	024	008	08
2019	HS2017	08043000-  	- Pineapples	50	 	024	008	08
2019	HS2017	08044000-  	- Avocados	50	 	024	008	08
2019	HS2017	08045000-  	- Guavas, mangoes and mangosteens	50	 	024	008	08
2019	HS2017	08051000-  	- Oranges	50	 	024	008	08
2019	HS2017	08052100-  	- - Mandarins (including tangerines and satsumas)	50	 	024	008	08
2019	HS2017	08052200-  	- - Clementines	50	 	024	008	08
2019	HS2017	08052900-  	- - Other	50	 	024	008	08
2019	HS2017	08054000-  	- Grapefruit, including pomelos	50	 	024	008	08
2019	HS2017	08055000-  	- Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)	50	 	024	008	08
2019	HS2017	08059000-  	- Other	50	 	024	008	08
2019	HS2017	08061000-  	- Fresh	50	 	024	008	08
2019	HS2017	08062000-  	- Dried	50	 	024	008	08
2019	HS2017	08071100-  	- - Watermelons	50	 	024	008	08
2019	HS2017	08071900-  	- - Other	50	 	024	008	08
2019	HS2017	08072000-  	- Papaws (papayas)	50	 	024	008	08
2019	HS2017	08081000-  	- Apples	50	 	024	008	08
2019	HS2017	08083000-  	- Pears	50	 	024	008	08
2019	HS2017	08084000-  	- Quinces	50	 	024	008	08
2019	HS2017	08091000-  	- Apricots	50	 	024	008	08
2019	HS2017	08092100-  	- - Sour cherries (Prunus cerasus)	50	 	024	008	08
2019	HS2017	08092900-  	- - Other	50	 	024	008	08
2019	HS2017	08093000-  	- Peaches, including nectarines	50	 	024	008	08
2019	HS2017	08094000-  	- Plums and sloes	50	 	024	008	08
2019	HS2017	08101000-  	- Strawberries	50	 	024	008	08
2019	HS2017	08102000-  	- Raspberries, blackberries, mulberries and loganberries	50	 	024	008	08
2019	HS2017	08103000-  	- Black, white or red currants and gooseberries	50	 	024	008	08
2019	HS2017	08104000-  	- Cranberries, bilberries and other fruits of the genus Vaccinium	50	 	024	008	08
2019	HS2017	08105000-  	- Kiwifruit	50	 	024	008	08
2019	HS2017	08106000-  	- Durians	50	 	024	008	08
2019	HS2017	08107000-  	- Persimmons	50	 	024	008	08
2019	HS2017	08109000-  	- Other	50	 	024	008	08
2019	HS2017	08111000-  	- Strawberries	50	 	024	008	08
2019	HS2017	08112000-  	- Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries	50	 	024	008	08
2019	HS2017	08119000-  	- Other	50	 	024	008	08
2019	HS2017	08121000-  	- Cherries	50	 	024	008	08
2019	HS2017	08129000-  	- Other	50	 	024	008	08
2019	HS2017	08131000-  	- Apricots	50	 	024	008	08
2019	HS2017	08132000-  	- Prunes	50	 	024	008	08
2019	HS2017	08133000-  	- Apples	50	 	024	008	08
2019	HS2017	08134000-  	- Other fruit	50	 	024	008	08
2019	HS2017	08135000-  	- Mixtures of nuts or dried fruits of this Chapter	50	 	024	008	08
2019	HS2017	08140000-  	Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.	50	 	024	008	08
