年度	關稅版本	HS Code	產品描述	從價稅 %	從量稅	import	export	hs2
2019	HS2017	24011000-  	- Tobacco, not stemmed/stripped	60	 	024	008	24
2019	HS2017	24012000-  	- Tobacco, partly or wholly stemmed/stripped	60	 	024	008	24
2019	HS2017	24013000-  	- Tobacco refuse	60	 	024	008	24
2019	HS2017	24021000-  	- Cigars, cheroots and cigarillos, containing tobacco	60	 	024	008	24
2019	HS2017	24022000-  	- Cigarettes containing tobacco	60	 	024	008	24
2019	HS2017	24029000-  	- Other	60	 	024	008	24
2019	HS2017	24031100-  	- - Water pipe tobacco specified in Subheading Note 1 to this Chapter	60	 	024	008	24
2019	HS2017	24031900-  	- - Other	60	 	024	008	24
2019	HS2017	24039100-  	- - “Homogenised” or “reconstituted” tobacco	60	 	024	008	24
2019	HS2017	24039900-  	- - Other	60	 	024	008	24
