年度	關稅版本	HS Code	產品描述	從價稅 %	從量稅	import	export	hs2
2019	HS2017	43011000-  	- Of mink, whole, with or without head, tail or paws	50	 	024	008	43
2019	HS2017	43013000-  	- Of lamb, the following : Astrakhan, Broadtail, Caracul, Persian and similar lamb, Indian, Chinese, Mongolian or Tibetan lamb, whole, with or without head, tail or paws	50	 	024	008	43
2019	HS2017	43016000-  	- Of fox, whole, with or without head, tail or paws	50	 	024	008	43
2019	HS2017	43018000-  	- Other furskins, whole, with or without head, tail or paws	50	 	024	008	43
2019	HS2017	43019000-  	- Heads, tails, paws and other pieces or cuttings, suitable for furriers' use	50	 	024	008	43
2019	HS2017	43021100-  	- - Of mink	50	 	024	008	43
2019	HS2017	43021900-  	- - Other	50	 	024	008	43
2019	HS2017	43022000-  	- Heads, tails, paws and other pieces or cuttings, not assembled	50	 	024	008	43
2019	HS2017	43023000-  	- Whole skins and pieces or cuttings thereof, assembled	50	 	024	008	43
2019	HS2017	43031000-  	- Articles of apparel and clothing accessories	50	 	024	008	43
2019	HS2017	43039000-  	- Other	50	 	024	008	43
2019	HS2017	43040000-  	Artificial fur and articles thereof.	50	 	024	008	43
