年度	關稅版本	HS Code	產品描述	從價稅 %	從量稅	import	export	hs2
2019	HS2017	71011000-  	- Natural pearls	50	 	024	008	71
2019	HS2017	71012100-  	- - Unworked	50	 	024	008	71
2019	HS2017	71012200-  	- - Worked	50	 	024	008	71
2019	HS2017	71021000-  	- Unsorted	50	 	024	008	71
2019	HS2017	71022100-  	- - Unworked or simply sawn, cleaved or bruted	50	 	024	008	71
2019	HS2017	71022900-  	- - Other	50	 	024	008	71
2019	HS2017	71023100-  	- - Unworked or simply sawn, cleaved or bruted	50	 	024	008	71
2019	HS2017	71023900-  	- - Other	50	 	024	008	71
2019	HS2017	71031000-  	- Unworked or simply sawn or roughly shaped	50	 	024	008	71
2019	HS2017	71039100-  	- - Rubies, sapphires and emeralds	50	 	024	008	71
2019	HS2017	71039900-  	- - Other	50	 	024	008	71
2019	HS2017	71041000-  	- Piezo-electric quartz	50	 	024	008	71
2019	HS2017	71042000-  	- Other, unworked or simply sawn or roughly shaped	50	 	024	008	71
2019	HS2017	71049000-  	- Other	50	 	024	008	71
2019	HS2017	71051000-  	- Of diamonds	50	 	024	008	71
2019	HS2017	71059000-  	- Other	50	 	024	008	71
2019	HS2017	71061000-  	- Powder	50	 	024	008	71
2019	HS2017	71069100-  	- - Unwrought	50	 	024	008	71
2019	HS2017	71069200-  	- - Semi-manufactured	50	 	024	008	71
2019	HS2017	71070000-  	Base metals clad with silver, not further worked than semi-manufactured.	50	 	024	008	71
2019	HS2017	71081100-  	- - Powder	50	 	024	008	71
2019	HS2017	71081200-  	- - Other unwrought forms	50	 	024	008	71
2019	HS2017	71081300-  	- - Other semi-manufactured forms	50	 	024	008	71
2019	HS2017	71082000-  	- Monetary	50	 	024	008	71
2019	HS2017	71090000-  	Base metals or silver, clad with gold, not further worked than semi-manufactured.	50	 	024	008	71
2019	HS2017	71101100-  	- - Unwrought or in powder form	50	 	024	008	71
2019	HS2017	71101900-  	- - Other	50	 	024	008	71
2019	HS2017	71102100-  	- - Unwrought or in powder form	50	 	024	008	71
2019	HS2017	71102900-  	- - Other	50	 	024	008	71
2019	HS2017	71103100-  	- - Unwrought or in powder form	50	 	024	008	71
2019	HS2017	71103900-  	- - Other	50	 	024	008	71
2019	HS2017	71104100-  	- - Unwrought or in powder form	50	 	024	008	71
2019	HS2017	71104900-  	- - Other	50	 	024	008	71
2019	HS2017	71110000-  	Base metals, silver or gold, clad with platinum, not further worked than semi-manufactured.	50	 	024	008	71
2019	HS2017	71123000-  	- Ash containing precious metal or precious metal compounds	50	 	024	008	71
2019	HS2017	71129100-  	- - Of gold, including metal clad with gold but excluding sweepings containing other precious metals	50	 	024	008	71
2019	HS2017	71129200-  	- - Of platinum, including metal clad with platinum but excluding sweepings containing other precious metals	50	 	024	008	71
2019	HS2017	71129900-  	- - Other	50	 	024	008	71
2019	HS2017	71131100-  	- - Of silver, whether or not plated or clad with other precious metal	50	 	024	008	71
2019	HS2017	71131900-  	- - Of other precious metal, whether or not plated or clad with precious metal	50	 	024	008	71
2019	HS2017	71132000-  	- Of base metal clad with precious metal	50	 	024	008	71
2019	HS2017	71141100-  	- - Of silver, whether or not plated or clad with other precious metal	50	 	024	008	71
2019	HS2017	71141900-  	- - Of other precious metal, whether or not plated or clad with precious metal	50	 	024	008	71
2019	HS2017	71142000-  	- Of base metal clad with precious metal	50	 	024	008	71
2019	HS2017	71151000-  	- Catalysts in the form of wire cloth or grill, of platinum	50	 	024	008	71
2019	HS2017	71159000-  	- Other	50	 	024	008	71
2019	HS2017	71161000-  	- Of natural or cultured pearls	50	 	024	008	71
2019	HS2017	71162000-  	- Of precious or semi-precious stones (natural, synthetic or reconstructed)	50	 	024	008	71
2019	HS2017	71171100-  	- - Cuff-links and studs	10	 	024	008	71
2019	HS2017	71171900-  	- - Other	10	 	024	008	71
2019	HS2017	71179000-  	- Other	10	 	024	008	71
2019	HS2017	71181000-  	- Coin (other than gold coin), not being legal tender	0	 	024	008	71
2019	HS2017	71189000-  	- Other	0	 	024	008	71
