年度	關稅版本	HS Code	產品描述	從價稅 %	從量稅	import	export	hs2
2019	HS2017	47010000-  	Mechanical wood pulp.	0	 	024	008	47
2019	HS2017	47020000-  	Chemical wood pulp, dissolving grades.	0	 	024	008	47
2019	HS2017	47031100-  	- - Coniferous	0	 	024	008	47
2019	HS2017	47031900-  	- - Non-coniferous	0	 	024	008	47
2019	HS2017	47032100-  	- - Coniferous	0	 	024	008	47
2019	HS2017	47032900-  	- - Non-coniferous	0	 	024	008	47
2019	HS2017	47041100-  	- - Coniferous	0	 	024	008	47
2019	HS2017	47041900-  	- - Non-coniferous	0	 	024	008	47
2019	HS2017	47042100-  	- - Coniferous	0	 	024	008	47
2019	HS2017	47042900-  	- - Non-coniferous	0	 	024	008	47
2019	HS2017	47050000-  	Wood pulp obtained by a combination of mechanical and chemical pulping processes.	0	 	024	008	47
2019	HS2017	47061000-  	- Cotton linters pulp	0	 	024	008	47
2019	HS2017	47062000-  	- Pulps of fibres derived from recovered (waste and scrap) paper or paperboard	0	 	024	008	47
2019	HS2017	47063000-  	- Other, of bamboo	0	 	024	008	47
2019	HS2017	47069100-  	- - Mechanical	0	 	024	008	47
2019	HS2017	47069200-  	- - Chemical	0	 	024	008	47
2019	HS2017	47069300-  	- - Obtained by a combination of mechanical and chemical processes	0	 	024	008	47
2019	HS2017	47071000-  	- Unbleached kraft paper or paperboard or corrugated paper or paperboard	30	 	024	008	47
2019	HS2017	47072000-  	- Other paper or paperboard made mainly of bleached chemical pulp, not coloured in the mass	30	 	024	008	47
2019	HS2017	47073000-  	- Paper or paperboard made mainly of mechanical pulp (for example, newspapers, journals and similar printed matter)	30	 	024	008	47
2019	HS2017	47079000-  	- Other, including unsorted waste and scrap	30	 	024	008	47
