年度	關稅版本	HS Code	產品描述	從價稅 %	從量稅	import	export	hs2
2019	HS2017	49011000-  	- In single sheets, whether or not folded	50	 	024	008	49
2019	HS2017	49019100-  	- - Dictionaries and encyclopaedias, and serial instalments thereof	0	 	024	008	49
2019	HS2017	49019910-  	Not provided	50	 	024	008	49
2019	HS2017	49019920-  	Not provided	50	 	024	008	49
2019	HS2017	49019930-  	Not provided	0	 	024	008	49
2019	HS2017	49019990-  	Not provided	10	 	024	008	49
2019	HS2017	49021000-  	- Appearing at least four times a week	50	 	024	008	49
2019	HS2017	49029000-  	- Other	50	 	024	008	49
2019	HS2017	49030000-  	Children's picture, drawing or colouring books.	50	 	024	008	49
2019	HS2017	49040000-  	Music, printed or in manuscript, whether or not bound or illustrated.	50	 	024	008	49
2019	HS2017	49051000-  	- Globes	50	 	024	008	49
2019	HS2017	49059100-  	- - In book form	50	 	024	008	49
2019	HS2017	49059900-  	- - Other	50	 	024	008	49
2019	HS2017	49060000-  	Plans and drawings for architectural, engineering, industrial, commercial, topographical or similar purposes, being originals drawn by hand; hand-written texts; photographic reproductions on sensitised paper and carbon copies of the foregoing.	10	 	024	008	49
2019	HS2017	49070010-  	Not provided	0	 	024	008	49
2019	HS2017	49070090-  	Not provided	10	 	024	008	49
2019	HS2017	49081000-  	- Transfers (decalcomanias), vitrifiable	20	 	024	008	49
2019	HS2017	49089000-  	- Other	20	 	024	008	49
2019	HS2017	49090000-  	Printed or illustrated postcards; printed cards bearing personal greetings, messages or announcements, whether or not illustrated, with or without envelopes or trimmings.	50	 	024	008	49
2019	HS2017	49100000-  	Calendars of any kind, printed, including calendar blocks.	50	 	024	008	49
2019	HS2017	49111000-  	- Trade advertising material, commercial catalogues and the like	50	 	024	008	49
2019	HS2017	49119100-  	- - Pictures, designs and photographs	50	 	024	008	49
2019	HS2017	49119900-  	- - Other	50	 	024	008	49
