年度	關稅版本	HS Code	產品描述	從價稅 %	從量稅	import	export	hs2
2019	HS2017	10011100-  	- - Seed	0	 	024	008	10
2019	HS2017	10011900-  	- - Other	0	 	024	008	10
2019	HS2017	10019100-  	- - Seed	0	 	024	008	10
2019	HS2017	10019900-  	- - Other	0	 	024	008	10
2019	HS2017	10021000-  	- Seed	0	 	024	008	10
2019	HS2017	10029000-  	- Other	0	 	024	008	10
2019	HS2017	10031000-  	- Seed	0	 	024	008	10
2019	HS2017	10039000-  	- Other	0	 	024	008	10
2019	HS2017	10041000-  	- Seed	0	 	024	008	10
2019	HS2017	10049000-  	- Other	0	 	024	008	10
2019	HS2017	10051000-  	- Seed	0	 	024	008	10
2019	HS2017	10059000-  	- Other	30	 	024	008	10
2019	HS2017	10061000-  	- Rice in the husk (paddy or rough)	0	 	024	008	10
2019	HS2017	10062000-  	- Husked (brown) rice	0	 	024	008	10
2019	HS2017	10063000-  	- Semi-milled or wholly milled rice, whether or not polished or glazed	0	 	024	008	10
2019	HS2017	10064000-  	- Broken rice	0	 	024	008	10
2019	HS2017	10071000-  	- Seed	0	 	024	008	10
2019	HS2017	10079000-  	- Other	30	 	024	008	10
2019	HS2017	10081000-  	- Buckwheat	30	 	024	008	10
2019	HS2017	10082100-  	- - Seed	0	 	024	008	10
2019	HS2017	10082900-  	- - Other	30	 	024	008	10
2019	HS2017	10083000-  	- Canary seeds	30	 	024	008	10
2019	HS2017	10084000-  	- Fonio (Digitaria spp.)	30	 	024	008	10
2019	HS2017	10085000-  	- Quinoa (Chenopodium quinoa)	30	 	024	008	10
2019	HS2017	10086000-  	- Triticale	30	 	024	008	10
2019	HS2017	10089000-  	- Other cereals	30	 	024	008	10
