年度	關稅版本	HS Code	產品描述	從價稅 %	從量稅	import	export	hs2
2019	HS2017	26011100-  	- - Non-agglomerated	0	 	024	008	26
2019	HS2017	26011200-  	- - Agglomerated	0	 	024	008	26
2019	HS2017	26012000-  	- Roasted iron pyrites	0	 	024	008	26
2019	HS2017	26020000-  	Manganese ores and concentrates, including ferruginous manganese ores and concentrates with a manganese content of 20 % or more, calculated on the dry weight.	0	 	024	008	26
2019	HS2017	26030000-  	Copper ores and concentrates.	0	 	024	008	26
2019	HS2017	26040000-  	Nickel ores and concentrates.	0	 	024	008	26
2019	HS2017	26050000-  	Cobalt ores and concentrates.	0	 	024	008	26
2019	HS2017	26060000-  	Aluminium ores and concentrates.	0	 	024	008	26
2019	HS2017	26070000-  	Lead ores and concentrates.	0	 	024	008	26
2019	HS2017	26080000-  	Zinc ores and concentrates.	0	 	024	008	26
2019	HS2017	26090000-  	Tin ores and concentrates.	0	 	024	008	26
2019	HS2017	26100000-  	Chromium ores and concentrates.	0	 	024	008	26
2019	HS2017	26110000-  	Tungsten ores and concentrates.	0	 	024	008	26
2019	HS2017	26121000-  	- Uranium ores and concentrates	0	 	024	008	26
2019	HS2017	26122000-  	- Thorium ores and concentrates	0	 	024	008	26
2019	HS2017	26131000-  	- Roasted	0	 	024	008	26
2019	HS2017	26139000-  	- Other	0	 	024	008	26
2019	HS2017	26140000-  	Titanium ores and concentrates.	0	 	024	008	26
2019	HS2017	26151000-  	- Zirconium ores and concentrates	0	 	024	008	26
2019	HS2017	26159000-  	- Other	0	 	024	008	26
2019	HS2017	26161000-  	- Silver ores and concentrates	10	 	024	008	26
2019	HS2017	26169000-  	- Other	10	 	024	008	26
2019	HS2017	26171000-  	- Antimony ores and concentrates	10	 	024	008	26
2019	HS2017	26179000-  	- Other	10	 	024	008	26
2019	HS2017	26180000-  	Granulated slag (slag sand) from the manufacture of iron or steel.	10	 	024	008	26
2019	HS2017	26190000-  	Slag, dross (other than granulated slag), scalings and other waste from the manufacture of iron or steel.	10	 	024	008	26
2019	HS2017	26201100-  	- - Hard zinc spelter	10	 	024	008	26
2019	HS2017	26201900-  	- - Other	10	 	024	008	26
2019	HS2017	26202100-  	- - Leaded gasoline sludges and leaded anti-knock compound sludges	10	 	024	008	26
2019	HS2017	26202900-  	- - Other	10	 	024	008	26
2019	HS2017	26203000-  	- Containing mainly copper	10	 	024	008	26
2019	HS2017	26204000-  	- Containing mainly aluminium	10	 	024	008	26
2019	HS2017	26206000-  	- Containing arsenic, mercury, thallium or their mixtures, of a kind used for the extraction of arsenic or those metals or for the manufacture of their chemical compounds	10	 	024	008	26
2019	HS2017	26209100-  	- - Containing antimony, beryllium, cadmium, chromium or their mixtures	10	 	024	008	26
2019	HS2017	26209900-  	- - Other	10	 	024	008	26
2019	HS2017	26211000-  	- Ash and residues from the incineration of municipal waste	50	 	024	008	26
2019	HS2017	26219000-  	- Other	10	 	024	008	26
