年度	關稅版本	HS Code	產品描述	從價稅 %	從量稅	import	export	hs2
2019	HS2017	04011010-  	Not provided	0	 	024	008	04
2019	HS2017	04011090-  	Not provided	10	 	024	008	04
2019	HS2017	04012000-  	- Of a fat content, by weight, exceeding 1 % but not exceeding 6 %	10	 	024	008	04
2019	HS2017	04014000-  	- Of a fat content, by weight, exceeding 6 % but not exceeding 10 %	10	 	024	008	04
2019	HS2017	04015000-  	- Of a fat content, by weight, exceeding 10 %	10	 	024	008	04
2019	HS2017	04021010-  	Not provided	10	 	024	008	04
2019	HS2017	04021090-  	Not provided	2	 	024	008	04
2019	HS2017	04022110-  	Not provided	10	 	024	008	04
2019	HS2017	04022190-  	Not provided	2	 	024	008	04
2019	HS2017	04022910-  	Not provided	10	 	024	008	04
2019	HS2017	04022990-  	Not provided	2	 	024	008	04
2019	HS2017	04029110-  	Not provided	10	 	024	008	04
2019	HS2017	04029190-  	Not provided	2	 	024	008	04
2019	HS2017	04029910-  	Not provided	10	 	024	008	04
2019	HS2017	04029990-  	Not provided	2	 	024	008	04
2019	HS2017	04031000-  	- Yogurt	20	 	024	008	04
2019	HS2017	04039000-  	- Other	20	 	024	008	04
2019	HS2017	04041000-  	- Whey and modified whey, whether or not concentrated or containing added sugar or other sweetening matter	2	 	024	008	04
2019	HS2017	04049000-  	- Other	2	 	024	008	04
2019	HS2017	04051010-  	Not provided	2	 	024	008	04
2019	HS2017	04051090-  	Not provided	10	 	024	008	04
2019	HS2017	04052000-  	- Dairy spreads	10	 	024	008	04
2019	HS2017	04059000-  	- Other	10	 	024	008	04
2019	HS2017	04061000-  	- Fresh (unripened or uncured) cheese, including whey cheese, and curd	20	 	024	008	04
2019	HS2017	04062000-  	- Grated or powdered cheese, of all kinds	20	 	024	008	04
2019	HS2017	04063000-  	- Processed cheese, not grated or powdered	20	 	024	008	04
2019	HS2017	04064000-  	- Blue-veined cheese and other cheese containing veins produced by Penicillium roqueforti	20	 	024	008	04
2019	HS2017	04069000-  	- Other cheese	20	 	024	008	04
2019	HS2017	04071100-  	- - Of fowls of the species Gallus domesticus	0	 	024	008	04
2019	HS2017	04071900-  	- - Other	0	 	024	008	04
2019	HS2017	04072100-  	- - Of fowls of the species Gallus domesticus	30	 	024	008	04
2019	HS2017	04072900-  	- - Other	30	 	024	008	04
2019	HS2017	04079000-  	- Others	30	 	024	008	04
2019	HS2017	04081100-  	- - Dried	10	 	024	008	04
2019	HS2017	04081900-  	- - Other	20	 	024	008	04
2019	HS2017	04089100-  	- - Dried	10	 	024	008	04
2019	HS2017	04089900-  	- - Other	20	 	024	008	04
2019	HS2017	04090000-  	Natural honey.	30	 	024	008	04
2019	HS2017	04100000-  	Edible products of animal origin, not elsewhere specified or included.	30	 	024	008	04
