年度	關稅版本	HS Code	產品描述	從價稅 %	從量稅	import	export	hs2
2019	HS2017	09011100-  	- - Not decaffeinated	50	 	024	008	09
2019	HS2017	09011200-  	- - Decaffeinated	50	 	024	008	09
2019	HS2017	09012100-  	- - Not decaffeinated	50	 	024	008	09
2019	HS2017	09012200-  	- - Decaffeinated	50	 	024	008	09
2019	HS2017	09019000-  	- Other	50	 	024	008	09
2019	HS2017	09021000-  	- Green tea (not fermented) in immediate packings of a content not exceeding 3 kg	10	 	024	008	09
2019	HS2017	09022000-  	- Other green tea (not fermented)	10	 	024	008	09
2019	HS2017	09023000-  	- Black tea (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3 kg	10	 	024	008	09
2019	HS2017	09024000-  	- Other black tea (fermented) and other partly fermented tea	10	 	024	008	09
2019	HS2017	09030000-  	Maté.	10	 	024	008	09
2019	HS2017	09041100-  	- - Neither crushed nor ground	10	 	024	008	09
2019	HS2017	09041200-  	- - Crushed or ground	10	 	024	008	09
2019	HS2017	09042100-  	- - Dried, neither crushed nor ground	10	 	024	008	09
2019	HS2017	09042200-  	- - Crushed or ground	10	 	024	008	09
2019	HS2017	09051000-  	- Neither crushed nor ground	0	 	024	008	09
2019	HS2017	09052000-  	- Crushed or ground	0	 	024	008	09
2019	HS2017	09061100-  	- - Cinnamon (Cinnamomum zeylanicum Blume)	0	 	024	008	09
2019	HS2017	09061900-  	- - Other	0	 	024	008	09
2019	HS2017	09062000-  	- Crushed or ground	10	 	024	008	09
2019	HS2017	09071000-  	- Neither crushed nor ground	0	 	024	008	09
2019	HS2017	09072000-  	- Crushed or ground	10	 	024	008	09
2019	HS2017	09081100-  	- - Neither crushed nor ground	0	 	024	008	09
2019	HS2017	09081200-  	- - Crushed or ground	10	 	024	008	09
2019	HS2017	09082100-  	- - Neither crushed nor ground	0	 	024	008	09
2019	HS2017	09082200-  	- - Crushed or ground	10	 	024	008	09
2019	HS2017	09083100-  	- - Neither crushed nor ground	0	 	024	008	09
2019	HS2017	09083200-  	- - Crushed or ground	10	 	024	008	09
2019	HS2017	09092100-  	- - Neither crushed nor ground	0	 	024	008	09
2019	HS2017	09092200-  	- - Crushed or ground	0	 	024	008	09
2019	HS2017	09093100-  	- - Neither crushed nor ground	0	 	024	008	09
2019	HS2017	09093200-  	- - Crushed or ground	0	 	024	008	09
2019	HS2017	09096100-  	- - Neither crushed nor ground	0	 	024	008	09
2019	HS2017	09096200-  	- - Crushed or ground	0	 	024	008	09
2019	HS2017	09101100-  	- - Neither crushed nor ground	30	 	024	008	09
2019	HS2017	09101200-  	- - Crushed or ground	30	 	024	008	09
2019	HS2017	09102000-  	- Saffron	10	 	024	008	09
2019	HS2017	09103000-  	- Turmeric (curcuma)	10	 	024	008	09
2019	HS2017	09109100-  	- - Mixtures referred to in Note 1 (b) to this Chapter	10	 	024	008	09
2019	HS2017	09109900-  	- - Other	10	 	024	008	09
