年度	關稅版本	HS Code	產品描述	從價稅 %	從量稅	import	export	hs2
2019	HS2017	15011000-  	- Lard	2	 	024	008	15
2019	HS2017	15012000-  	- Other pig fat	2	 	024	008	15
2019	HS2017	15019000-  	- Other	2	 	024	008	15
2019	HS2017	15021000-  	- Tallow	2	 	024	008	15
2019	HS2017	15029000-  	- Other	2	 	024	008	15
2019	HS2017	15030000-  	Lard stearin, lard oil, oleostearin, oleo-oil and tallow oil, not emulsified or mixed or otherwise prepared.	2	 	024	008	15
2019	HS2017	15041000-  	- Fish-liver oils and their fractions	2	 	024	008	15
2019	HS2017	15042000-  	- Fats and oils and their fractions, of fish, other than liver oils	2	 	024	008	15
2019	HS2017	15043000-  	- Fats and oils and their fractions, of marine mammals	2	 	024	008	15
2019	HS2017	15050000-  	Wool grease and fatty substances derived therefrom (including lanolin).	2	 	024	008	15
2019	HS2017	15060000-  	Other animal fats and oils and their fractions, whether or not refined, but not chemically modified.	2	 	024	008	15
2019	HS2017	15071000-  	- Crude oil, whether or not degummed	0	 	024	008	15
2019	HS2017	15079000-  	- Other	10	 	024	008	15
2019	HS2017	15081000-  	- Crude oil	0	 	024	008	15
2019	HS2017	15089000-  	- Other	10	 	024	008	15
2019	HS2017	15091000-  	- Virgin	10	 	024	008	15
2019	HS2017	15099000-  	- Other	10	 	024	008	15
2019	HS2017	15100000-  	Other oils and their fractions, obtained solely from olives, whether or not refined, but not chemically modified, including blends of these oils or fractions with oils or fractions of heading 15.09.	10	 	024	008	15
2019	HS2017	15111000-  	- Crude oil	0	 	024	008	15
2019	HS2017	15119000-  	- Other	10	 	024	008	15
2019	HS2017	15121100-  	- - Crude oil	0	 	024	008	15
2019	HS2017	15121900-  	- - Other	10	 	024	008	15
2019	HS2017	15122100-  	- - Crude oil, whether or not gossypol has been removed	2	 	024	008	15
2019	HS2017	15122900-  	- - Other	10	 	024	008	15
2019	HS2017	15131100-  	- - Crude oil	2	 	024	008	15
2019	HS2017	15131900-  	- - Other	10	 	024	008	15
2019	HS2017	15132100-  	- - Crude oil	2	 	024	008	15
2019	HS2017	15132900-  	- - Other	10	 	024	008	15
2019	HS2017	15141100-  	- - Crude oil	2	 	024	008	15
2019	HS2017	15141900-  	- - Other	10	 	024	008	15
2019	HS2017	15149100-  	- - Crude oil	2	 	024	008	15
2019	HS2017	15149900-  	- - Other	10	 	024	008	15
2019	HS2017	15151100-  	- - Crude oil	2	 	024	008	15
2019	HS2017	15151900-  	- - Other	2	 	024	008	15
2019	HS2017	15152100-  	- - Crude oil	2	 	024	008	15
2019	HS2017	15152900-  	- - Other	2	 	024	008	15
2019	HS2017	15153000-  	- Castor oil and its fractions	10	 	024	008	15
2019	HS2017	15155000-  	- Sesame oil and its fractions	10	 	024	008	15
2019	HS2017	15159000-  	- Other	10	 	024	008	15
2019	HS2017	15161000-  	- Animal fats and oils and their fractions	2	 	024	008	15
2019	HS2017	15162000-  	- Vegetable fats and oils and their fractions	2	 	024	008	15
2019	HS2017	15171000-  	- Margarine, excluding liquid margarine	2	 	024	008	15
2019	HS2017	15179000-  	- Other	2	 	024	008	15
2019	HS2017	15180000-  	Animal or vegetable fats and oils and their fractions, boiled, oxidised, dehydrated, sulphurised, blown, polymerised by heat in vacuum or in inert gas or otherwise chemically modified, excluding those of heading 15.16; inedible mixtures or preparations of animal or vegetable fats or oils or of fractions of different fats or oils of this Chapter, not elsewhere specified or included.	10	 	024	008	15
2019	HS2017	15200000-  	Glycerol, crude; glycerol waters and glycerol lyes.	0	 	024	008	15
2019	HS2017	15211000-  	- Vegetable waxes	2	 	024	008	15
2019	HS2017	15219000-  	- Other	2	 	024	008	15
2019	HS2017	15220000-  	Degras; residues resulting from the treatment of fatty substances or animal or vegetable waxes.	20	 	024	008	15
