年度	關稅版本	HS Code	產品描述	從價稅 %	從量稅	import	export	hs2
2019	HS2017	16010000-  	Sausages and similar products, of meat, meat offal or blood; food preparations based on these products.	30	 	024	008	16
2019	HS2017	16021000-  	- Homogenised preparations	30	 	024	008	16
2019	HS2017	16022000-  	- Of liver of any animal	30	 	024	008	16
2019	HS2017	16023100-  	- - Of turkeys	30	 	024	008	16
2019	HS2017	16023200-  	- - Of fowls of the species Gallus domesticus	30	 	024	008	16
2019	HS2017	16023900-  	- - Other	30	 	024	008	16
2019	HS2017	16024100-  	- - Hams and cuts thereof	30	 	024	008	16
2019	HS2017	16024200-  	- - Shoulders and cuts thereof	30	 	024	008	16
2019	HS2017	16024900-  	- - Other, including mixtures	30	 	024	008	16
2019	HS2017	16025000-  	- Of bovine animals	30	 	024	008	16
2019	HS2017	16029000-  	- Other, including preparations of blood of any animal	30	 	024	008	16
2019	HS2017	16030000-  	Extracts and juices of meat, fish or crustaceans, molluscs or other aquatic invertebrates.	20	 	024	008	16
2019	HS2017	16041100-  	- - Salmon	20	 	024	008	16
2019	HS2017	16041200-  	- - Herrings	20	 	024	008	16
2019	HS2017	16041300-  	- - Sardines, sardinella and brisling or sprats	20	 	024	008	16
2019	HS2017	16041400-  	- - Tunas, skipjack and bonito (Sarda spp.)	20	 	024	008	16
2019	HS2017	16041500-  	- - Mackerel	20	 	024	008	16
2019	HS2017	16041600-  	- - Anchovies	20	 	024	008	16
2019	HS2017	16041700-  	- - Eels	20	 	024	008	16
2019	HS2017	16041800-  	- - Shark fins	20	 	024	008	16
2019	HS2017	16041900-  	- - Other	20	 	024	008	16
2019	HS2017	16042000-  	- Other prepared or preserved fish	20	 	024	008	16
2019	HS2017	16043100-  	- - Caviar	20	 	024	008	16
2019	HS2017	16043200-  	- - Caviar substitutes	20	 	024	008	16
2019	HS2017	16051000-  	- Crab	20	 	024	008	16
2019	HS2017	16052100-  	- - Not in airtight container	20	 	024	008	16
2019	HS2017	16052900-  	- - Other	20	 	024	008	16
2019	HS2017	16053000-  	- Lobster	20	 	024	008	16
2019	HS2017	16054000-  	- Other crustaceans	20	 	024	008	16
2019	HS2017	16055100-  	- - Oysters	20	 	024	008	16
2019	HS2017	16055200-  	- - Scallops, including queen scallops	20	 	024	008	16
2019	HS2017	16055300-  	- - Mussels	20	 	024	008	16
2019	HS2017	16055400-  	- - Cuttle fish and squid	20	 	024	008	16
2019	HS2017	16055500-  	- - Octopus	20	 	024	008	16
2019	HS2017	16055600-  	- - Clams, cockles and arkshells	20	 	024	008	16
2019	HS2017	16055700-  	- - Abalone	20	 	024	008	16
2019	HS2017	16055800-  	- - Snails, other than sea snails	20	 	024	008	16
2019	HS2017	16055900-  	- - Other	20	 	024	008	16
2019	HS2017	16056100-  	- - Sea cucumbers	20	 	024	008	16
2019	HS2017	16056200-  	- - Sea urchins	20	 	024	008	16
2019	HS2017	16056300-  	- - Jellyfish	20	 	024	008	16
2019	HS2017	16056900-  	- - Other	20	 	024	008	16
