年度	關稅版本	HS Code	產品描述	從價稅 %	從量稅	import	export	hs2
2019	HS2017	64011000-  	- Footwear incorporating a protective metal toe-cap	10	 	024	008	64
2019	HS2017	64019200-  	- - Covering the ankle but not covering the knee	20	 	024	008	64
2019	HS2017	64019900-  	- - Other	20	 	024	008	64
2019	HS2017	64021200-  	- - Ski-boots, cross-country ski footwear and snowboard boots	10	 	024	008	64
2019	HS2017	64021900-  	- - Other	10	 	024	008	64
2019	HS2017	64022000-  	- Footwear with upper straps or thongs assembled to the sole by means of plugs	10	 	024	008	64
2019	HS2017	64029100-  	- - Covering the ankle	20	 	024	008	64
2019	HS2017	64029900-  	- - Other	20	 	024	008	64
2019	HS2017	64031200-  	- - Ski-boots, cross-country ski footwear and snowboard boots	10	 	024	008	64
2019	HS2017	64031900-  	- - Other	10	 	024	008	64
2019	HS2017	64032000-  	- Footwear with outer soles of leather, and uppers which consist of leather straps across the instep and around the big toe	10	 	024	008	64
2019	HS2017	64034000-  	- Other footwear, incorporating a protective metal toe-cap	10	 	024	008	64
2019	HS2017	64035100-  	- - Covering the ankle	10	 	024	008	64
2019	HS2017	64035900-  	- - Other	10	 	024	008	64
2019	HS2017	64039100-  	- - Covering the ankle	10	 	024	008	64
2019	HS2017	64039900-  	- - Other	10	 	024	008	64
2019	HS2017	64041100-  	- - Sports footwear; tennis shoes, basketball shoes, gym shoes, training shoes and the like	10	 	024	008	64
2019	HS2017	64041900-  	- - Other	10	 	024	008	64
2019	HS2017	64042000-  	- Footwear with outer soles of leather or composition leather	10	 	024	008	64
2019	HS2017	64051000-  	- With uppers of leather or composition leather	10	 	024	008	64
2019	HS2017	64052000-  	- With uppers of textile materials	10	 	024	008	64
2019	HS2017	64059000-  	- Other	10	 	024	008	64
2019	HS2017	64061000-  	- Uppers and parts thereof, other than stiffeners	0	 	024	008	64
2019	HS2017	64062000-  	- Outer soles and heels, of rubber or plastics	0	 	024	008	64
2019	HS2017	64069000-  	- Other	0	 	024	008	64
