年度	關稅版本	HS Code	產品描述	從價稅 %	從量稅	import	export	hs2
2019	HS2017	57011000-  	- Of wool or fine animal hair	20	 	024	008	57
2019	HS2017	57019000-  	- Of other textile materials	20	 	024	008	57
2019	HS2017	57021000-  	- “Kelem”, “Schumacks”, “Karamanie” and similar hand-woven rugs	20	 	024	008	57
2019	HS2017	57022000-  	- Floor coverings of coconut fibres (coir)	20	 	024	008	57
2019	HS2017	57023100-  	- - Of wool or fine animal hair	20	 	024	008	57
2019	HS2017	57023200-  	- - Of man-made textile materials	20	 	024	008	57
2019	HS2017	57023900-  	- - Of other textile materials	20	 	024	008	57
2019	HS2017	57024100-  	- - Of wool or fine animal hair	20	 	024	008	57
2019	HS2017	57024200-  	- - Of man-made textile materials	20	 	024	008	57
2019	HS2017	57024900-  	- - Of other textile materials	20	 	024	008	57
2019	HS2017	57025000-  	- Other, not of pile construction, not made up	20	 	024	008	57
2019	HS2017	57029100-  	- - Of wool or fine animal hair	20	 	024	008	57
2019	HS2017	57029200-  	- - Of man-made textile materials	20	 	024	008	57
2019	HS2017	57029900-  	- - Of other textile materials	20	 	024	008	57
2019	HS2017	57031000-  	- Of wool or fine animal hair	20	 	024	008	57
2019	HS2017	57032000-  	- Of nylon or other polyamides	20	 	024	008	57
2019	HS2017	57033000-  	- Of other man-made textile materials	20	 	024	008	57
2019	HS2017	57039000-  	- Of other textile materials	20	 	024	008	57
2019	HS2017	57041000-  	- Tiles, having a maximum surface area of 0.3 m²	20	 	024	008	57
2019	HS2017	57042000-  	- Tiles, having a maximum surface area exceeding 0.3 m² but not exceeding 1 m²	20	 	024	008	57
2019	HS2017	57049000-  	- Other	20	 	024	008	57
2019	HS2017	57050000-  	Other carpets and other textile floor coverings, whether or not made up.	20	 	024	008	57
