年度	關稅版本	HS Code	產品描述	從價稅 %	從量稅	import	export	hs2
2019	HS2017	56012100-  	- - Of cotton	2	 	024	008	56
2019	HS2017	56012200-  	- - Of man-made fibres	2	 	024	008	56
2019	HS2017	56012900-  	- - Other	2	 	024	008	56
2019	HS2017	56013000-  	- Textile flock and dust and mill neps	2	 	024	008	56
2019	HS2017	56021000-  	- Needleloom felt and stitch-bonded fibre fabrics	30	 	024	008	56
2019	HS2017	56022100-  	- - Of wool or fine animal hair	2	 	024	008	56
2019	HS2017	56022900-  	- - Of other textile materials	2	 	024	008	56
2019	HS2017	56029000-  	- Other	30	 	024	008	56
2019	HS2017	56031100-  	- - Weighing not more than 25 g/m²	2	 	024	008	56
2019	HS2017	56031200-  	- - Weighing more than 25 g/m² but not more than 70 g/m²	2	 	024	008	56
2019	HS2017	56031300-  	- - Weighing more than 70 g/m² but not more than 150 g/m²	2	 	024	008	56
2019	HS2017	56031400-  	- - Weighing more than 150 g/m²	30	 	024	008	56
2019	HS2017	56039100-  	- - Weighing not more than 25 g/m²	2	 	024	008	56
2019	HS2017	56039200-  	- - Weighing more than 25 g/m² but not more than 70 g/m²	2	 	024	008	56
2019	HS2017	56039300-  	- - Weighing more than 70 g/m² but not more than 150 g/m²	2	 	024	008	56
2019	HS2017	56039400-  	- - Weighing more than 150 g/m²	30	 	024	008	56
2019	HS2017	56041000-  	- Rubber thread and cord, textile covered	0	 	024	008	56
2019	HS2017	56049000-  	- Other	0	 	024	008	56
2019	HS2017	56050000-  	Metallised yarn, whether or not gimped, being textile yarn, or strip or the like of heading 54.04 or 54.05, combined with metal in the form of thread, strip or powder or covered with metal.	0	 	024	008	56
2019	HS2017	56060000-  	Gimped yarn, and strip and the like of heading 54.04 or 54.05, gimped (other than those of heading 56.05 and gimped horsehair yarn); chenille yarn (including flock chenille yarn); loop wale-yarn.	0	 	024	008	56
2019	HS2017	56072100-  	- - Binder or baler twine	2	 	024	008	56
2019	HS2017	56072900-  	- - Other	2	 	024	008	56
2019	HS2017	56074100-  	- - Binder or baler twine	2	 	024	008	56
2019	HS2017	56074900-  	- - Other	2	 	024	008	56
2019	HS2017	56075000-  	- Of other synthetic fibres	2	 	024	008	56
2019	HS2017	56079000-  	- Other	2	 	024	008	56
2019	HS2017	56081100-  	- - Made up fishing nets	0	 	024	008	56
2019	HS2017	56081900-  	- - Other	0	 	024	008	56
2019	HS2017	56089000-  	- Other	0	 	024	008	56
2019	HS2017	56090000-  	Articles of yarn, strip or the like of heading 54.04 or 54.05, twine, cordage, rope or cables, not elsewhere specified or included.	2	 	024	008	56
