年度	關稅版本	HS Code	產品描述	從價稅 %	從量稅	import	export	hs2
2019	HS2017	60011000-  	- “Long pile” fabrics	2	 	024	008	60
2019	HS2017	60012100-  	- - Of cotton	2	 	024	008	60
2019	HS2017	60012200-  	- - Of man-made fibres	2	 	024	008	60
2019	HS2017	60012900-  	- - Of other textile materials	2	 	024	008	60
2019	HS2017	60019100-  	- - Of cotton	2	 	024	008	60
2019	HS2017	60019200-  	- - Of man-made fibres	2	 	024	008	60
2019	HS2017	60019900-  	- - Of other textile materials	2	 	024	008	60
2019	HS2017	60024000-  	- Containing by weight 5 % or more of elastomeric yarn but not containing rubber thread	2	 	024	008	60
2019	HS2017	60029000-  	- Other	2	 	024	008	60
2019	HS2017	60031000-  	- Of wool or fine animal hair	2	 	024	008	60
2019	HS2017	60032000-  	- Of cotton	2	 	024	008	60
2019	HS2017	60033000-  	- Of synthetic fibres	2	 	024	008	60
2019	HS2017	60034000-  	- Of artificial fibres	2	 	024	008	60
2019	HS2017	60039000-  	- Other	2	 	024	008	60
2019	HS2017	60041000-  	- Containing by weight 5 % or more of elastomeric yarn but not containing rubber thread	2	 	024	008	60
2019	HS2017	60049000-  	- Other	2	 	024	008	60
2019	HS2017	60052100-  	- - Unbleached or bleached	2	 	024	008	60
2019	HS2017	60052200-  	- - Dyed	2	 	024	008	60
2019	HS2017	60052300-  	- - Of yarns of different colours	2	 	024	008	60
2019	HS2017	60052400-  	- - Printed	2	 	024	008	60
2019	HS2017	60053500-  	- - Fabrics specified in Subheading Note 1 to this Chapter	2	 	024	008	60
2019	HS2017	60053600-  	- - Other, unbleached or bleached	2	 	024	008	60
2019	HS2017	60053700-  	- - Other, dyed	2	 	024	008	60
2019	HS2017	60053800-  	- - Other, of yarns of different colours	2	 	024	008	60
2019	HS2017	60053900-  	- - Other, printed	2	 	024	008	60
2019	HS2017	60054100-  	- - Unbleached or bleached	2	 	024	008	60
2019	HS2017	60054200-  	- - Dyed	2	 	024	008	60
2019	HS2017	60054300-  	- - Of yarns of different colours	2	 	024	008	60
2019	HS2017	60054400-  	- - Printed	2	 	024	008	60
2019	HS2017	60059000-  	- Other	2	 	024	008	60
2019	HS2017	60061000-  	- Of wool or fine animal hair	2	 	024	008	60
2019	HS2017	60062100-  	- - Unbleached or bleached	2	 	024	008	60
2019	HS2017	60062200-  	- - Dyed	2	 	024	008	60
2019	HS2017	60062300-  	- - Of yarns of different colours	2	 	024	008	60
2019	HS2017	60062400-  	- - Printed	2	 	024	008	60
2019	HS2017	60063100-  	- - Unbleached or bleached	2	 	024	008	60
2019	HS2017	60063200-  	- - Dyed	2	 	024	008	60
2019	HS2017	60063300-  	- - Of yarns of different colours	2	 	024	008	60
2019	HS2017	60063400-  	- - Printed	2	 	024	008	60
2019	HS2017	60064100-  	- - Unbleached or bleached	2	 	024	008	60
2019	HS2017	60064200-  	- - Dyed	2	 	024	008	60
2019	HS2017	60064300-  	- - Of yarns of different colours	2	 	024	008	60
2019	HS2017	60064400-  	- - Printed	2	 	024	008	60
2019	HS2017	60069000-  	- Other	2	 	024	008	60
