年度	關稅版本	HS Code	產品描述	從價稅 %	從量稅	import	export	hs2
2019	HS2017	32011000-  	- Quebracho extract	0	 	024	008	32
2019	HS2017	32012000-  	- Wattle extract	0	 	024	008	32
2019	HS2017	32019000-  	- Other	0	 	024	008	32
2019	HS2017	32021000-  	- Synthetic organic tanning substances	0	 	024	008	32
2019	HS2017	32029000-  	- Other	0	 	024	008	32
2019	HS2017	32030000-  	Colouring matter of vegetable or animal origin (including dyeing extracts but excluding animal black), whether or not chemically defined; preparations as specified in Note 3 to this Chapter based on colouring matter of vegetable or animal origin.	0	 	024	008	32
2019	HS2017	32041100-  	- - Disperse dyes and preparations based thereon	0	 	024	008	32
2019	HS2017	32041200-  	- - Acid dyes, whether or not premetallised, and preparations based thereon; mordant dyes and preparations based thereon	0	 	024	008	32
2019	HS2017	32041300-  	- - Basic dyes and preparations based thereon	0	 	024	008	32
2019	HS2017	32041400-  	- - Direct dyes and preparations based thereon	0	 	024	008	32
2019	HS2017	32041500-  	- - Vat dyes (including those usable in that state as pigments) and preparations based thereon	0	 	024	008	32
2019	HS2017	32041600-  	- - Reactive dyes and preparations based thereon	0	 	024	008	32
2019	HS2017	32041700-  	- - Pigments and preparations based thereon	0	 	024	008	32
2019	HS2017	32041900-  	- - Other, including mixtures of colouring matter of two or more of the subheadings 3204.11 to 3204.19	0	 	024	008	32
2019	HS2017	32042000-  	- Synthetic organic products of a kind used as fluorescent brightening agents	0	 	024	008	32
2019	HS2017	32049000-  	- Other	0	 	024	008	32
2019	HS2017	32050000-  	Colour lakes; preparations as specified in Note 3 to this Chapter based on colour lakes.	0	 	024	008	32
2019	HS2017	32061100-  	- - Containing 80 % or more by weight of titanium dioxide calculated on the dry matter	0	 	024	008	32
2019	HS2017	32061900-  	- - Other	0	 	024	008	32
2019	HS2017	32062000-  	- Pigments and preparations based on chromium compounds	0	 	024	008	32
2019	HS2017	32064100-  	- - Ultramarine and preparations based thereon	0	 	024	008	32
2019	HS2017	32064200-  	- - Lithopone and other pigments and preparations based on zinc sulphide	0	 	024	008	32
2019	HS2017	32064900-  	- - Other	0	 	024	008	32
2019	HS2017	32065000-  	- Inorganic products of a kind used as luminophores	0	 	024	008	32
2019	HS2017	32071000-  	- Prepared pigments, prepared opacifiers, prepared colours and similar preparations	0	 	024	008	32
2019	HS2017	32072000-  	- Vitrifiable enamels and glazes, engobes (slips) and similar preparations	0	 	024	008	32
2019	HS2017	32073000-  	- Liquid lustres and similar preparations	0	 	024	008	32
2019	HS2017	32074000-  	- Glass frit and other glass, in the form of powder, granules or flakes	0	 	024	008	32
2019	HS2017	32081000-  	- Based on polyesters	40	 	024	008	32
2019	HS2017	32082000-  	- Based on acrylic or vinyl polymers	40	 	024	008	32
2019	HS2017	32089000-  	- Other	40	 	024	008	32
2019	HS2017	32091000-  	- Based on acrylic or vinyl polymers	40	 	024	008	32
2019	HS2017	32099000-  	- Other	40	 	024	008	32
2019	HS2017	32100000-  	Other paints and varnishes (including enamels, lacquers and distempers); prepared water pigments of a kind used for finishing leather.	20	 	024	008	32
2019	HS2017	32110000-  	Prepared driers.	20	 	024	008	32
2019	HS2017	32121000-  	- Stamping foils	0	 	024	008	32
2019	HS2017	32129000-  	- Other	0	 	024	008	32
2019	HS2017	32131000-  	- Colours in sets	0	 	024	008	32
2019	HS2017	32139000-  	- Other	0	 	024	008	32
2019	HS2017	32141010-  	Not provided	0	 	024	008	32
2019	HS2017	32141020-  	Not provided	20	 	024	008	32
2019	HS2017	32141090-  	Not provided	50	 	024	008	32
2019	HS2017	32149000-  	- Other	0	 	024	008	32
2019	HS2017	32151100-  	- - Black	2	 	024	008	32
2019	HS2017	32151900-  	- - Other	2	 	024	008	32
2019	HS2017	32159000-  	- Other	2	 	024	008	32
