年度	關稅版本	HS Code	產品描述	從價稅 %	從量稅	import	export	hs2
2019	HS2017	92011000-  	- Upright pianos	2	 	024	008	92
2019	HS2017	92012000-  	- Grand pianos	2	 	024	008	92
2019	HS2017	92019000-  	- Other	2	 	024	008	92
2019	HS2017	92021000-  	- Played with a bow	2	 	024	008	92
2019	HS2017	92029000-  	- Other	2	 	024	008	92
2019	HS2017	92051000-  	- Brass-wind instruments	2	 	024	008	92
2019	HS2017	92059000-  	- Other	2	 	024	008	92
2019	HS2017	92060000-  	Percussion musical instruments (for example, drums, xylophones, cymbals, castanets, maracas).	2	 	024	008	92
2019	HS2017	92071000-  	- Keyboard instruments, other than accordions	2	 	024	008	92
2019	HS2017	92079000-  	- Other	2	 	024	008	92
2019	HS2017	92081000-  	- Musical boxes	2	 	024	008	92
2019	HS2017	92089000-  	- Other	2	 	024	008	92
2019	HS2017	92093000-  	- Musical instrument strings	2	 	024	008	92
2019	HS2017	92099100-  	- - Parts and accessories for pianos	2	 	024	008	92
2019	HS2017	92099200-  	- - Parts and accessories for the musical instruments of heading 92.02	2	 	024	008	92
2019	HS2017	92099400-  	- - Parts and accessories for the musical instruments of heading 92.07	2	 	024	008	92
2019	HS2017	92099900-  	- - Other	2	 	024	008	92
