年度	關稅版本	HS Code	產品描述	從價稅 %	從量稅	import	export	hs2
2019	HS2017	22011000-  	- Mineral waters and aerated waters	70	 	024	008	22
2019	HS2017	22019000-  	- Other	70	 	024	008	22
2019	HS2017	22021000-  	- Waters, including mineral waters and aerated waters, containing added sugar or other sweetening matter or flavoured	60	 	024	008	22
2019	HS2017	22029100-  	- - Non-alcoholic beer	60	 	024	008	22
2019	HS2017	22029900-  	- - Other	60	 	024	008	22
2019	HS2017	22030000-  	Beer made from malt.	60	 	024	008	22
2019	HS2017	22041010-  	Not provided	30	 	024	008	22
2019	HS2017	22041090-  	Not provided	30	 	024	008	22
2019	HS2017	22042110-  	Not provided	30	 	024	008	22
2019	HS2017	22042120-  	Not provided	0	 	024	008	22
2019	HS2017	22042210-  	Not provided	30	 	024	008	22
2019	HS2017	22042220-  	Not provided	0	 	024	008	22
2019	HS2017	22042910-  	Not provided	30	 	024	008	22
2019	HS2017	22042920-  	Not provided	0	 	024	008	22
2019	HS2017	22043000-  	- Other grape must	0	 	024	008	22
2019	HS2017	22051000-  	- In containers holding 2 l or less	30	 	024	008	22
2019	HS2017	22059000-  	- Other	30	 	024	008	22
2019	HS2017	22060000-  	Other fermented beverages (for example, cider, perry, mead, saké); mixtures of fermented beverages and mixtures of fermented beverages and non-alcoholic beverages, not elsewhere specified or included.	60	 	024	008	22
2019	HS2017	22071000-  	- Undenatured ethyl alcohol of an alcoholic strength by volume of 80 % vol. or higher	0	 	024	008	22
2019	HS2017	22072010-  	Not provided	60	 	024	008	22
2019	HS2017	22072019-  	Not provided	60	 	024	008	22
2019	HS2017	22082000-  	- Spirits obtained by distilling grape wine or grape marc	60	 	024	008	22
2019	HS2017	22083000-  	- Whiskies	60	 	024	008	22
2019	HS2017	22084000-  	- Rum and other spirits obtained by distilling fermented sugar-cane products	60	 	024	008	22
2019	HS2017	22085000-  	- Gin and Geneva	60	 	024	008	22
2019	HS2017	22086000-  	- Vodka	60	 	024	008	22
2019	HS2017	22087000-  	- Liqueurs and cordials	60	 	024	008	22
2019	HS2017	22089000-  	- Other	60	 	024	008	22
2019	HS2017	22090000-  	Vinegar and substitutes for vinegar obtained from acetic acid.	20	 	024	008	22
