年度	關稅版本	HS Code	產品描述	從價稅 %	從量稅	import	export	hs2
2019	HS2017	89011000-  	- Cruise ships, excursion boats and similar vessels principally designed for the transport of persons; ferry-boats of all kinds	0	 	024	008	89
2019	HS2017	89012000-  	- Tankers	0	 	024	008	89
2019	HS2017	89013000-  	- Refrigerated vessels, other than those of subheading 8901.20	0	 	024	008	89
2019	HS2017	89019000-  	- Other vessels for the transport of goods and other vessels for the transport of both persons and goods	0	 	024	008	89
2019	HS2017	89020000-  	Fishing vessels; factory ships and other vessels for processing or preserving fishery products.	0	 	024	008	89
2019	HS2017	89031000-  	- Inflatable	20	 	024	008	89
2019	HS2017	89039100-  	- - Sailboats, with or without auxiliary motor	20	 	024	008	89
2019	HS2017	89039200-  	- - Motorboats, other than outboard motorboats	20	 	024	008	89
2019	HS2017	89039910-  	Not provided	2	 	024	008	89
2019	HS2017	89039990-  	Not provided	20	 	024	008	89
2019	HS2017	89040000-  	Tugs and pusher craft.	0	 	024	008	89
2019	HS2017	89051000-  	- Dredgers	0	 	024	008	89
2019	HS2017	89052000-  	- Floating or submersible drilling or production platforms	0	 	024	008	89
2019	HS2017	89059000-  	- Other	0	 	024	008	89
2019	HS2017	89061000-  	- Warships	0	 	024	008	89
2019	HS2017	89069000-  	- Other	0	 	024	008	89
2019	HS2017	89071000-  	- Inflatable rafts	0	 	024	008	89
2019	HS2017	89079000-  	- Other	0	 	024	008	89
2019	HS2017	89080000-  	Vessels and other floating structures for breaking up.	2	 	024	008	89
