年度	關稅版本	HS Code	產品描述	從價稅 %	從量稅	import	export	hs2
2019	HS2017	23011000-  	- Flours, meals and pellets, of meat or meat offal; greaves	0	 	024	008	23
2019	HS2017	23012000-  	- Flours, meals and pellets, of fish or of crustaceans, molluscs or other aquatic invertebrates	0	 	024	008	23
2019	HS2017	23021000-  	- Of maize (corn)	0	 	024	008	23
2019	HS2017	23023000-  	- Of wheat	0	 	024	008	23
2019	HS2017	23024000-  	- Of other cereals	0	 	024	008	23
2019	HS2017	23025000-  	- Of leguminous plants	0	 	024	008	23
2019	HS2017	23031000-  	- Residues of starch manufacture and similar residues	0	 	024	008	23
2019	HS2017	23032000-  	- Beet-pulp, bagasse and other waste of sugar manufacture	0	 	024	008	23
2019	HS2017	23033000-  	- Brewing or distilling dregs and waste	0	 	024	008	23
2019	HS2017	23040000-  	Oil-cake and other solid residues, whether or not ground or in the form of pellets, resulting from the extraction of soyabean oil.	0	 	024	008	23
2019	HS2017	23050000-  	Oil-cake and other solid residues, whether or not ground or in the form of pellets, resulting from the extraction of ground-nut oil.	0	 	024	008	23
2019	HS2017	23061000-  	- Of cotton seeds	0	 	024	008	23
2019	HS2017	23062000-  	- Of linseed	0	 	024	008	23
2019	HS2017	23063000-  	- Of sunflower seeds	0	 	024	008	23
2019	HS2017	23064100-  	- - Of low erucic acid rape or colza seeds	0	 	024	008	23
2019	HS2017	23064900-  	- - Other	0	 	024	008	23
2019	HS2017	23065000-  	- Of coconut or copra	0	 	024	008	23
2019	HS2017	23066000-  	- Of palm nuts or kernels	0	 	024	008	23
2019	HS2017	23069000-  	- Other	0	 	024	008	23
2019	HS2017	23070000-  	Wine lees; argol.	0	 	024	008	23
2019	HS2017	23080000-  	Vegetable materials and vegetable waste, vegetable residues and by-products, whether or not in the form of pellets, of a kind used in animal feeding, not elsewhere specified or included.	0	 	024	008	23
2019	HS2017	23091000-  	- Dog or cat food, put up for retail sale	10	 	024	008	23
2019	HS2017	23099010-  	Not provided	10	 	024	008	23
2019	HS2017	23099090-  	Not provided	10	 	024	008	23
