年度	關稅版本	HS Code	產品描述	從價稅 %	從量稅	import	export	hs2
2019	HS2017	06011000-  	- Bulbs, tubers, tuberous roots, corms, crowns and rhizomes, dormant	10	 	024	008	06
2019	HS2017	06012000-  	- Bulbs, tubers, tuberous roots, corms, crowns and rhizomes, in growth or in flower; chicory plants and roots	10	 	024	008	06
2019	HS2017	06021000-  	- Unrooted cuttings and slips	0	 	024	008	06
2019	HS2017	06022000-  	- Trees, shrubs and bushes, grafted or not, of kinds which bear edible fruit or nuts	0	 	024	008	06
2019	HS2017	06023000-  	- Rhododendrons and azaleas, grafted or not	0	 	024	008	06
2019	HS2017	06024000-  	- Roses, grafted or not	0	 	024	008	06
2019	HS2017	06029000-  	- Other	0	 	024	008	06
2019	HS2017	06031100-  	- - Roses	20	 	024	008	06
2019	HS2017	06031200-  	- - Carnations	20	 	024	008	06
2019	HS2017	06031300-  	- - Orchids	20	 	024	008	06
2019	HS2017	06031400-  	- - Chrysanthemums	20	 	024	008	06
2019	HS2017	06031500-  	- - Lilies (Lilium spp.)	20	 	024	008	06
2019	HS2017	06031900-  	- - Other	20	 	024	008	06
2019	HS2017	06039000-  	- Other	20	 	024	008	06
2019	HS2017	06042000-  	- Fresh	20	 	024	008	06
2019	HS2017	06049000-  	- Other	20	 	024	008	06
