年度	關稅版本	HS Code	產品描述	從價稅 %	從量稅	import	export	hs2
2019	HS2017	40011000-  	- Natural rubber latex, whether or not pre-vulcanised	0	 	024	008	40
2019	HS2017	40012100-  	- - Smoked sheets	0	 	024	008	40
2019	HS2017	40012200-  	- - Technically specified natural rubber (TSNR)	0	 	024	008	40
2019	HS2017	40012900-  	- - Other	0	 	024	008	40
2019	HS2017	40013000-  	- Balata, gutta-percha, guayule, chicle and similar natural gums	0	 	024	008	40
2019	HS2017	40021100-  	- - Latex	0	 	024	008	40
2019	HS2017	40021900-  	- - Other	0	 	024	008	40
2019	HS2017	40022000-  	- Butadiene rubber (BR)	0	 	024	008	40
2019	HS2017	40023100-  	- - Isobutene-isoprene (butyl) rubber (IIR)	0	 	024	008	40
2019	HS2017	40023900-  	- - Other	0	 	024	008	40
2019	HS2017	40024100-  	- - Latex	0	 	024	008	40
2019	HS2017	40024900-  	- - Other	0	 	024	008	40
2019	HS2017	40025100-  	- - Latex	0	 	024	008	40
2019	HS2017	40025900-  	- - Other	0	 	024	008	40
2019	HS2017	40026000-  	- Isoprene rubber (IR)	0	 	024	008	40
2019	HS2017	40027000-  	- Ethylene-propylene-non-conjugated diene rubber (EPDM)	0	 	024	008	40
2019	HS2017	40028000-  	- Mixtures of any product of heading 40.01 with any product of this heading	0	 	024	008	40
2019	HS2017	40029100-  	- - Latex	0	 	024	008	40
2019	HS2017	40029900-  	- - Other	0	 	024	008	40
2019	HS2017	40030000-  	Reclaimed rubber in primary forms or in plates, sheets or strip.	0	 	024	008	40
2019	HS2017	40040000-  	Waste, parings and scrap of rubber (other than hard rubber) and powders and granules obtained therefrom.	2	 	024	008	40
2019	HS2017	40051000-  	- Compounded with carbon black or silica	0	 	024	008	40
2019	HS2017	40052000-  	- Solutions; dispersions other than those of subheading 4005.10	0	 	024	008	40
2019	HS2017	40059100-  	- - Plates, sheets and strip	0	 	024	008	40
2019	HS2017	40059900-  	- - Other	0	 	024	008	40
2019	HS2017	40061000-  	- “Camel-back” strips for retreading rubber tyres	2	 	024	008	40
2019	HS2017	40069000-  	- Other	2	 	024	008	40
2019	HS2017	40070000-  	Vulcanised rubber thread and cord.	2	 	024	008	40
2019	HS2017	40081100-  	- - Plates, sheets and strip	2	 	024	008	40
2019	HS2017	40081900-  	- - Other	2	 	024	008	40
2019	HS2017	40082100-  	- - Plates, sheets and strip	2	 	024	008	40
2019	HS2017	40082900-  	- - Other	2	 	024	008	40
2019	HS2017	40091100-  	- - Without fittings	10	 	024	008	40
2019	HS2017	40091200-  	- - With fittings	10	 	024	008	40
2019	HS2017	40092100-  	- - Without fittings	10	 	024	008	40
2019	HS2017	40092200-  	- - With fittings	10	 	024	008	40
2019	HS2017	40093100-  	- - Without fittings	10	 	024	008	40
2019	HS2017	40093200-  	- - With fittings	10	 	024	008	40
