年度	關稅版本	HS Code	產品描述	從價稅 %	從量稅	import	export	hs2
2019	HS2017	18010000-  	Cocoa beans, whole or broken, raw or roasted.	0	 	024	008	18
2019	HS2017	18020000-  	Cocoa shells, husks, skins and other cocoa waste.	20	 	024	008	18
2019	HS2017	18031000-  	- Not defatted	20	 	024	008	18
2019	HS2017	18032000-  	- Wholly or partly defatted	20	 	024	008	18
2019	HS2017	18040000-  	Cocoa butter, fat and oil.	20	 	024	008	18
2019	HS2017	18050000-  	Cocoa powder, not containing added sugar or other sweetening matter.	20	 	024	008	18
2019	HS2017	18061000-  	- Cocoa powder, containing added sugar or other sweetening matter	20	 	024	008	18
2019	HS2017	18062000-  	- Other preparations in blocks, slabs or bars weighing more than 2 kg or in liquid, paste, powder, granular or other bulk form in containers or immediate packings, of a content exceeding 2 kg	20	 	024	008	18
2019	HS2017	18063100-  	- - Filled	20	 	024	008	18
2019	HS2017	18063200-  	- - Not filled	20	 	024	008	18
2019	HS2017	18069000-  	- Other	20	 	024	008	18
