年度	關稅版本	HS Code	產品描述	從價稅 %	從量稅	import	export	hs2
2019	HS2017	58011000-  	- Of wool or fine animal hair	2	 	024	008	58
2019	HS2017	58012100-  	- - Uncut weft pile fabrics	2	 	024	008	58
2019	HS2017	58012200-  	- - Cut corduroy	2	 	024	008	58
2019	HS2017	58012300-  	- - Other weft pile fabrics	2	 	024	008	58
2019	HS2017	58012600-  	- - Chenille fabrics	2	 	024	008	58
2019	HS2017	58012700-  	- - Warp pile fabrics	2	 	024	008	58
2019	HS2017	58013100-  	- - Uncut weft pile fabrics	2	 	024	008	58
2019	HS2017	58013200-  	- - Cut corduroy	2	 	024	008	58
2019	HS2017	58013300-  	- - Other weft pile fabrics	2	 	024	008	58
2019	HS2017	58013600-  	- - Chenille fabrics	2	 	024	008	58
2019	HS2017	58013700-  	- - Warp pile fabrics	2	 	024	008	58
2019	HS2017	58019000-  	- Of other textile materials	2	 	024	008	58
2019	HS2017	58021100-  	- - Unbleached	2	 	024	008	58
2019	HS2017	58021900-  	- - Other	2	 	024	008	58
2019	HS2017	58022000-  	- Terry towelling and similar woven terry fabrics, of other textile materials	2	 	024	008	58
2019	HS2017	58023000-  	- Tufted textile fabrics	2	 	024	008	58
2019	HS2017	58030000-  	Gauze, other than narrow fabrics of heading 58.06.	2	 	024	008	58
2019	HS2017	58041000-  	- Tulles and other net fabrics	2	 	024	008	58
2019	HS2017	58042100-  	- - Of man-made fibres	2	 	024	008	58
2019	HS2017	58042900-  	- - Of other textile materials	2	 	024	008	58
2019	HS2017	58043000-  	- Hand-made lace	10	 	024	008	58
2019	HS2017	58050000-  	Hand-woven tapestries of the type Gobelins, Flanders, Aubusson, Beauvais and the like, and needle-worked tapestries (for example, petit point, cross stitch), whether or not made up.	10	 	024	008	58
2019	HS2017	58061000-  	- Woven pile fabrics (including terry towelling and similar terry fabrics) and chenille fabrics	10	 	024	008	58
2019	HS2017	58062000-  	- Other woven fabrics, containing by weight 5 % or more of elastomeric yarn or rubber thread	10	 	024	008	58
2019	HS2017	58063100-  	- - Of cotton	10	 	024	008	58
2019	HS2017	58063200-  	- - Of man-made fibres	10	 	024	008	58
2019	HS2017	58063900-  	- - Of other textile materials	10	 	024	008	58
2019	HS2017	58064000-  	- Fabrics consisting of warp without weft assembled by means of an adhesive (bolducs)	10	 	024	008	58
2019	HS2017	58071000-  	- Woven	10	 	024	008	58
2019	HS2017	58079000-  	- Other	10	 	024	008	58
2019	HS2017	58081000-  	- Braids in the piece	10	 	024	008	58
2019	HS2017	58089000-  	- Other	10	 	024	008	58
2019	HS2017	58090000-  	Woven fabrics of metal thread and woven fabrics of metallised yarn of heading 56.05, of a kind used in apparel, as furnishing fabrics or for similar purposes, not elsewhere specified or included.	10	 	024	008	58
2019	HS2017	58101000-  	- Embroidery without visible ground	10	 	024	008	58
2019	HS2017	58109100-  	- - Of cotton	10	 	024	008	58
2019	HS2017	58109200-  	- - Of man-made fibres	10	 	024	008	58
2019	HS2017	58109900-  	- - Of other textile materials	10	 	024	008	58
2019	HS2017	58110000-  	Quilted textile products in the piece, composed of one or more layers of textile materials assembled with padding by stitching or otherwise, other than embroidery of heading 58.10.	30	 	024	008	58
