年度	關稅版本	HS Code	產品描述	從價稅 %	從量稅	import	export	hs2
2019	HS2017	61012000-  	- Of cotton	10	 	024	008	61
2019	HS2017	61013000-  	- Of man-made fibres	10	 	024	008	61
2019	HS2017	61019000-  	- Of other textile materials	10	 	024	008	61
2019	HS2017	61021000-  	- Of wool or fine animal hair	10	 	024	008	61
2019	HS2017	61022000-  	- Of cotton	10	 	024	008	61
2019	HS2017	61023000-  	- Of man-made fibres	10	 	024	008	61
2019	HS2017	61029000-  	- Of other textile materials	10	 	024	008	61
2019	HS2017	61031000-  	- Suits	10	 	024	008	61
2019	HS2017	61032200-  	- - Of cotton	40	 	024	008	61
2019	HS2017	61032300-  	- - Of synthetic fibres	40	 	024	008	61
2019	HS2017	61032900-  	- - Of other textile materials	40	 	024	008	61
2019	HS2017	61033100-  	- - Of wool or fine animal hair	10	 	024	008	61
2019	HS2017	61033200-  	- - Of cotton	10	 	024	008	61
2019	HS2017	61033300-  	- - Of synthetic fibres	10	 	024	008	61
2019	HS2017	61033900-  	- - Of other textile materials	10	 	024	008	61
2019	HS2017	61034100-  	- - Of wool or fine animal hair	40	 	024	008	61
2019	HS2017	61034200-  	- - Of cotton	40	 	024	008	61
2019	HS2017	61034300-  	- - Of synthetic fibres	40	 	024	008	61
2019	HS2017	61034900-  	- - Of other textile materials	40	 	024	008	61
2019	HS2017	61041300-  	- - Of synthetic fibres	10	 	024	008	61
2019	HS2017	61041900-  	- - Of other textile materials	10	 	024	008	61
2019	HS2017	61042200-  	- - Of cotton	10	 	024	008	61
2019	HS2017	61042300-  	- - Of synthetic fibres	10	 	024	008	61
2019	HS2017	61042900-  	- - Of other textile materials	10	 	024	008	61
2019	HS2017	61043100-  	- - Of wool or fine animal hair	10	 	024	008	61
2019	HS2017	61043200-  	- - Of cotton	10	 	024	008	61
2019	HS2017	61043300-  	- - Of synthetic fibres	10	 	024	008	61
2019	HS2017	61043900-  	- - Of other textile materials	10	 	024	008	61
2019	HS2017	61044100-  	- - Of wool or fine animal hair	10	 	024	008	61
2019	HS2017	61044200-  	- - Of cotton	10	 	024	008	61
2019	HS2017	61044300-  	- - Of synthetic fibres	10	 	024	008	61
2019	HS2017	61044400-  	- - Of artificial fibres	10	 	024	008	61
2019	HS2017	61044900-  	- - Of other textile materials	10	 	024	008	61
2019	HS2017	61045100-  	- - Of wool or fine animal hair	10	 	024	008	61
2019	HS2017	61045200-  	- - Of cotton	10	 	024	008	61
2019	HS2017	61045300-  	- - Of synthetic fibres	10	 	024	008	61
2019	HS2017	61045900-  	- - Of other textile materials	10	 	024	008	61
2019	HS2017	61046100-  	- - Of wool or fine animal hair	40	 	024	008	61
2019	HS2017	61046200-  	- - Of cotton	40	 	024	008	61
2019	HS2017	61046300-  	- - Of synthetic fibres	40	 	024	008	61
2019	HS2017	61046900-  	- - Of other textile materials	40	 	024	008	61
2019	HS2017	61051000-  	- Of cotton	40	 	024	008	61
2019	HS2017	61052000-  	- Of man-made fibres	40	 	024	008	61
2019	HS2017	61059000-  	- Of other textile materials	40	 	024	008	61
2019	HS2017	61061000-  	- Of cotton	40	 	024	008	61
2019	HS2017	61062000-  	- Of man-made fibres	40	 	024	008	61
2019	HS2017	61069000-  	- Of other textile materials	40	 	024	008	61
2019	HS2017	61071100-  	- - Of cotton	10	 	024	008	61
2019	HS2017	61071200-  	- - Of man-made fibres	10	 	024	008	61
2019	HS2017	61071900-  	- - Of other textile materials	10	 	024	008	61
2019	HS2017	61072100-  	- - Of cotton	10	 	024	008	61
2019	HS2017	61072200-  	- - Of man-made fibres	10	 	024	008	61
2019	HS2017	61072900-  	- - Of other textile materials	10	 	024	008	61
2019	HS2017	61079100-  	- - Of cotton	10	 	024	008	61
2019	HS2017	61079900-  	- - Of other textile materials	10	 	024	008	61
2019	HS2017	61081100-  	- - Of man-made fibres	10	 	024	008	61
2019	HS2017	61081900-  	- - Of other textile materials	10	 	024	008	61
2019	HS2017	61082100-  	- - Of cotton	10	 	024	008	61
2019	HS2017	61082200-  	- - Of man-made fibres	10	 	024	008	61
2019	HS2017	61082900-  	- - Of other textile materials	10	 	024	008	61
2019	HS2017	61083100-  	- - Of cotton	10	 	024	008	61
2019	HS2017	61083200-  	- - Of man-made fibres	10	 	024	008	61
2019	HS2017	61083900-  	- - Of other textile materials	10	 	024	008	61
2019	HS2017	61089100-  	- - Of cotton	10	 	024	008	61
2019	HS2017	61089200-  	- - Of man-made fibres	10	 	024	008	61
2019	HS2017	61089900-  	- - Of other textile materials	10	 	024	008	61
2019	HS2017	61091000-  	- Of cotton	10	 	024	008	61
2019	HS2017	61099000-  	- Of other textile materials	10	 	024	008	61
2019	HS2017	61101100-  	- - Of wool	10	 	024	008	61
2019	HS2017	61101200-  	- - Of Kashmir (cashmere) goats	10	 	024	008	61
2019	HS2017	61101900-  	- - Other	10	 	024	008	61
2019	HS2017	61102000-  	- Of cotton	10	 	024	008	61
2019	HS2017	61103000-  	- Of man-made fibres	10	 	024	008	61
2019	HS2017	61109000-  	- Of other textile materials	10	 	024	008	61
2019	HS2017	61112000-  	- Of cotton	10	 	024	008	61
2019	HS2017	61113000-  	- Of synthetic fibres	10	 	024	008	61
2019	HS2017	61119000-  	- Of other textile materials	10	 	024	008	61
2019	HS2017	61121100-  	- - Of cotton	10	 	024	008	61
2019	HS2017	61121200-  	- - Of synthetic fibres	10	 	024	008	61
2019	HS2017	61121900-  	- - Of other textile materials	10	 	024	008	61
2019	HS2017	61122000-  	- Ski suits	10	 	024	008	61
