年度	關稅版本	HS Code	產品描述	從價稅 %	從量稅	import	export	hs2
2019	HS2017	53011000-  	- Flax, raw or retted	0	 	024	008	53
2019	HS2017	53012100-  	- - Broken or scutched	0	 	024	008	53
2019	HS2017	53012900-  	- - Other	0	 	024	008	53
2019	HS2017	53013000-  	- Flax tow and waste	0	 	024	008	53
2019	HS2017	53021000-  	- True hemp, raw or retted	0	 	024	008	53
2019	HS2017	53029000-  	- Other	0	 	024	008	53
2019	HS2017	53031000-  	- Jute and other textile bast fibres, raw or retted	0	 	024	008	53
2019	HS2017	53039000-  	- Other	0	 	024	008	53
2019	HS2017	53050000-  	Coconut, abaca (Manila hemp or Musa textilis Nee), ramie and other vegetable textile fibres, not elsewhere specified or included, raw or processed but not spun; tow, noils and waste of these fibres (including yarn waste and garnetted stock).	0	 	024	008	53
2019	HS2017	53061000-  	- Single	0	 	024	008	53
2019	HS2017	53062000-  	- Multiple (folded) or cabled	0	 	024	008	53
2019	HS2017	53071000-  	- Single	0	 	024	008	53
2019	HS2017	53072000-  	- Multiple (folded) or cabled	0	 	024	008	53
2019	HS2017	53081000-  	- Coir yarn	0	 	024	008	53
2019	HS2017	53082000-  	- True hemp yarn	0	 	024	008	53
2019	HS2017	53089000-  	- Other	0	 	024	008	53
2019	HS2017	53091100-  	- - Unbleached or bleached	2	 	024	008	53
2019	HS2017	53091900-  	- - Other	2	 	024	008	53
2019	HS2017	53092100-  	- - Unbleached or bleached	2	 	024	008	53
2019	HS2017	53092900-  	- - Other	2	 	024	008	53
2019	HS2017	53101000-  	- Unbleached	2	 	024	008	53
2019	HS2017	53109000-  	- Other	2	 	024	008	53
2019	HS2017	53110000-  	Woven fabrics of other vegetable textile fibres; woven fabrics of paper yarn.	2	 	024	008	53
