年度	關稅版本	HS Code	產品描述	從價稅 %	從量稅	import	export	hs2
2017	HS2017	2401101000-  	- - - Pour la fabrication industrielle de cigares, de cigarettes, de tabac a fumer, de tabac a macher, de tabac en rouleaux et de tabac a priser	15	 	012	008	24
2017	HS2017	2401109000-  	- - - Pour d'autres usages	15	 	012	008	24
2017	HS2017	2401201000-  	- - - Pour la fabrication industrielle de cigares, de cigarettes, de tabac a fumer, de tabac a macher, de tabac en rouleaux et de tabac a priser	15	 	012	008	24
2017	HS2017	2401209000-  	- - - Pour d'autres usages	15	 	012	008	24
2017	HS2017	2401300000-  	- Déchets de tabac	15	 	012	008	24
2017	HS2017	2402100000-  	- Cigares (y compris ceux à bouts coupés) et cigarillos, contenant du tabac	30	 	012	008	24
2017	HS2017	2402201000-  	- - - Blond	30	 	012	008	24
2017	HS2017	2402209000-  	- - - Autres	30	 	012	008	24
2017	HS2017	2402901000-  	- - - Cigares et cigarillos ne contenant pas du tabac	30	 	012	008	24
2017	HS2017	2402902000-  	- - - Cigarettes ne contenant pas du tabac	30	 	012	008	24
2017	HS2017	2403111000-  	- - - Aromatises aux fruits	30	 	012	008	24
2017	HS2017	2403119000-  	- - - Autres	30	 	012	008	24
2017	HS2017	2403191000-  	- - - Tabac utilise pour pipe	30	 	012	008	24
2017	HS2017	2403199000-  	- - - Autres	30	 	012	008	24
2017	HS2017	2403911000-  	- - - Presentes sous forme de feuilles rectangulaires ou de bandes	30	 	012	008	24
2017	HS2017	2403919000-  	- - - Autres	30	 	012	008	24
2017	HS2017	2403991000-  	- - - Tabac a macher	30	 	012	008	24
2017	HS2017	2403992000-  	- - - Tabac a priser	30	 	012	008	24
2017	HS2017	2403993000-  	- - - Produits pour pipe a eau ne contenant pas de tabac	30	 	012	008	24
2017	HS2017	2403994000-  	- - - Succedanes de tabac fabriques	30	 	012	008	24
2017	HS2017	2403995000-  	- - - Extraits et sauces de tabac liquides	30	 	012	008	24
2017	HS2017	2403999000-  	- - - Autres	30	 	012	008	24
