年度	關稅版本	HS Code	產品描述	從價稅 %	從量稅	import	export	hs2
2017	HS2017	2601110000-  	- - Non agglomérés	5	 	012	008	26
2017	HS2017	2601121000-  	- - - Sous forme de pastilles	5	 	012	008	26
2017	HS2017	2601129000-  	- - - Autres	5	 	012	008	26
2017	HS2017	2601201000-  	- - - Non agglomeres	5	 	012	008	26
2017	HS2017	2601202000-  	- - - Agglomeres	5	 	012	008	26
2017	HS2017	2602001000-  	- - - Braunite	5	 	012	008	26
2017	HS2017	2602002000-  	- - - Dialogite (rhodochrosite)	5	 	012	008	26
2017	HS2017	2602003000-  	- - - Hausmannite	5	 	012	008	26
2017	HS2017	2602004000-  	- - - Manganite (acerdese)	5	 	012	008	26
2017	HS2017	2602005000-  	- - - Psilomelane	5	 	012	008	26
2017	HS2017	2602006000-  	- - - Pyrolusite	5	 	012	008	26
2017	HS2017	2602009000-  	- - - Autres	5	 	012	008	26
2017	HS2017	2603001000-  	- - - Atacamite	5	 	012	008	26
2017	HS2017	2603002000-  	- - - Azurite	5	 	012	008	26
2017	HS2017	2603003000-  	- - - Bornite (erubescite)	5	 	012	008	26
2017	HS2017	2603004000-  	- - - Bournonite	5	 	012	008	26
2017	HS2017	2603005000-  	- - - Brochantite	5	 	012	008	26
2017	HS2017	2603006000-  	- - - Chalcosine (chalchosite)	5	 	012	008	26
2017	HS2017	2603007000-  	- - - Chalcopyrite (pyrite de cuivre)	5	 	012	008	26
2017	HS2017	2603008000-  	- - - Chrysocolle	5	 	012	008	26
2017	HS2017	2603009100-  	- - - - Cuprite	5	 	012	008	26
2017	HS2017	2603009200-  	- - - - Dioptase	5	 	012	008	26
2017	HS2017	2603009300-  	- - - - Malachite	5	 	012	008	26
2017	HS2017	2603009400-  	- - - - Tenorite (ou melaconite)	5	 	012	008	26
2017	HS2017	2603009500-  	- - - - Covelline (covellite)	5	 	012	008	26
2017	HS2017	2603009900-  	- - - - Autres	5	 	012	008	26
2017	HS2017	2604001000-  	- - - Garnierite	5	 	012	008	26
2017	HS2017	2604002000-  	- - - Nickeline (niccolite)	5	 	012	008	26
2017	HS2017	2604003000-  	- - - Pentlandite	5	 	012	008	26
2017	HS2017	2604004000-  	- - - Pyrrhotine (pyrrhotite nickelifere)	5	 	012	008	26
2017	HS2017	2604009000-  	- - - Autres	5	 	012	008	26
2017	HS2017	2605001000-  	- - - Cobaltine,	5	 	012	008	26
2017	HS2017	2605002000-  	- - - Heterogenite	5	 	012	008	26
2017	HS2017	2605003000-  	- - - Linneite	5	 	012	008	26
2017	HS2017	2605004000-  	- - - Smaltine	5	 	012	008	26
2017	HS2017	2605009000-  	- - - Autres	5	 	012	008	26
2017	HS2017	2606001000-  	- - - Bauxite	5	 	012	008	26
2017	HS2017	2606009000-  	- - - Autres	5	 	012	008	26
2017	HS2017	2607001000-  	- - - Anglesite	5	 	012	008	26
2017	HS2017	2607002000-  	- - - Cerusite	5	 	012	008	26
2017	HS2017	2607003000-  	- - - Galene	5	 	012	008	26
2017	HS2017	2607004000-  	- - - Epyromorphite	5	 	012	008	26
2017	HS2017	2607009000-  	- - - Autres	5	 	012	008	26
2017	HS2017	2608001000-  	- - - Blende (sphalerite)	5	 	012	008	26
2017	HS2017	2608002000-  	- - - Calamine (hemimorphite)	5	 	012	008	26
2017	HS2017	2608003000-  	- - - Smithsonite	5	 	012	008	26
2017	HS2017	2608004000-  	- - - Zincite	5	 	012	008	26
2017	HS2017	2608009000-  	- - - Autres	5	 	012	008	26
2017	HS2017	2609001000-  	- - - Cassiterite	5	 	012	008	26
2017	HS2017	2609002000-  	- - - Stannite	5	 	012	008	26
2017	HS2017	2609009000-  	- - - Autres	5	 	012	008	26
2017	HS2017	2610001000-  	- - - Chromite	5	 	012	008	26
2017	HS2017	2610009000-  	- - - Autres	5	 	012	008	26
2017	HS2017	2611001000-  	- - - Ferberite	5	 	012	008	26
2017	HS2017	2611002000-  	- - - Hubnerite	5	 	012	008	26
2017	HS2017	2611003000-  	- - - Scheelite	5	 	012	008	26
2017	HS2017	2611004000-  	- - - Wolframite	5	 	012	008	26
2017	HS2017	2611009000-  	- - - Autres	5	 	012	008	26
2017	HS2017	2612101000-  	- - - Autunite	5	 	012	008	26
2017	HS2017	2612102000-  	- - - Brannerite	5	 	012	008	26
2017	HS2017	2612103000-  	- - - Carnotite	5	 	012	008	26
