年度	關稅版本	HS Code	產品描述	從價稅 %	從量稅	import	export	hs2
2017	HS2017	1301200000-  	- Gomme arabique	5	 	012	008	13
2017	HS2017	1301901000-  	- - - Gomme laque	5	 	012	008	13
2017	HS2017	1301902000-  	- - - Resines de coniferes	5	 	012	008	13
2017	HS2017	1301903000-  	- - - Baumes naturelles	5	 	012	008	13
2017	HS2017	1301904000-  	- - - Resine de Cannabis	5	 	012	008	13
2017	HS2017	1301909000-  	- - - Autres	5	 	012	008	13
2017	HS2017	1302111000-  	- - - Concentre de paille de pavot	5	 	012	008	13
2017	HS2017	1302119000-  	- - - Autres	5	 	012	008	13
2017	HS2017	1302120000-  	- - De réglisse	5	 	012	008	13
2017	HS2017	1302130000-  	- - De houblon	5	 	012	008	13
2017	HS2017	1302140000-  	- - D’éphédra	5	 	012	008	13
2017	HS2017	1302191000-  	- - - Extraits de gomme	5	 	012	008	13
2017	HS2017	1302192000-  	- - - De pyrethre ou de racines de plantes a rotenone	5	 	012	008	13
2017	HS2017	1302199000-  	- - - Autres	5	 	012	008	13
2017	HS2017	1302201000-  	- - - A l’etat sec	5	 	012	008	13
2017	HS2017	1302209000-  	- - - Autres	5	 	012	008	13
2017	HS2017	1302311000-  	- - - Modifie	5	 	012	008	13
2017	HS2017	1302319000-  	- - - Autres	5	 	012	008	13
2017	HS2017	1302321000-  	- - - Modifie	5	 	012	008	13
2017	HS2017	1302329000-  	- - - Autres	5	 	012	008	13
2017	HS2017	1302391000-  	- - - Modifie	5	 	012	008	13
2017	HS2017	1302399000-  	- - - Autres	5	 	012	008	13
