年度	關稅版本	HS Code	產品描述	從價稅 %	從量稅	import	export	hs2
2017	HS2017	1201100000-  	- De semence	5	 	012	008	12
2017	HS2017	1201901000-  	- - - Importees par l’industrie alimentaire	0	 	012	008	12
2017	HS2017	1201909000-  	- - - Autres	5	 	012	008	12
2017	HS2017	1202300000-  	- De semence	30	 	012	008	12
2017	HS2017	1202410000-  	- - En coques	30	 	012	008	12
2017	HS2017	1202420000-  	- - Décortiquées, même concassées	30	 	012	008	12
2017	HS2017	1203000000-  	Coprah.	5	 	012	008	12
2017	HS2017	1204001000-  	- - - De semence	5	 	012	008	12
2017	HS2017	1204009000-  	- - - Autres	5	 	012	008	12
2017	HS2017	1205101100-  	- - - - De navettes	5	 	012	008	12
2017	HS2017	1205101200-  	- - - - De colza	5	 	012	008	12
2017	HS2017	1205109100-  	- - - - Graines de colza importees par l’industrie alimentaire	0	 	012	008	12
2017	HS2017	1205109910-  	- - - - - De navettes	5	 	012	008	12
2017	HS2017	1205109920-  	- - - - - De colza	5	 	012	008	12
2017	HS2017	1205901100-  	- - - - De navettes	5	 	012	008	12
2017	HS2017	1205901200-  	- - - - De colza	5	 	012	008	12
2017	HS2017	1205909100-  	- - - - De navettes	5	 	012	008	12
2017	HS2017	1205909200-  	- - - - De colza	5	 	012	008	12
2017	HS2017	1206001000-  	- - - De semence	5	 	012	008	12
2017	HS2017	1206009100-  	- - - - Importees par l’industrie alimentaire	0	 	012	008	12
2017	HS2017	1206009910-  	- - - - - En coques	5	 	012	008	12
2017	HS2017	1206009920-  	- - - - - Sans coques	5	 	012	008	12
2017	HS2017	1206009990-  	- - - - - Autres	5	 	012	008	12
2017	HS2017	1207101000-  	- - - De semence	5	 	012	008	12
2017	HS2017	1207109000-  	- - - Autres	5	 	012	008	12
2017	HS2017	1207210000-  	- - De semence	5	 	012	008	12
2017	HS2017	1207290000-  	- - Autres	5	 	012	008	12
2017	HS2017	1207301000-  	- - - De semence	5	 	012	008	12
2017	HS2017	1207309000-  	- - - Autres	5	 	012	008	12
2017	HS2017	1207401000-  	- - - De semence	5	 	012	008	12
2017	HS2017	1207409000-  	- - - Autres	5	 	012	008	12
2017	HS2017	1207501000-  	- - - De semence	5	 	012	008	12
2017	HS2017	1207509000-  	- - - Autres	5	 	012	008	12
2017	HS2017	1207601000-  	- - - De semence	5	 	012	008	12
2017	HS2017	1207609000-  	- - - Autres	5	 	012	008	12
2017	HS2017	1207701000-  	- - - De semence	5	 	012	008	12
2017	HS2017	1207709000-  	- - - Autres	5	 	012	008	12
2017	HS2017	1207911000-  	- - - De semence	5	 	012	008	12
2017	HS2017	1207919000-  	- - - Autres	5	 	012	008	12
2017	HS2017	1207991000-  	- - - De semence	5	 	012	008	12
2017	HS2017	1207999010-  	- - - - Graines de chanvre	5	 	012	008	12
2017	HS2017	1207999090-  	- - - - Autres	5	 	012	008	12
2017	HS2017	1208100000-  	- De fèves de soja	5	 	012	008	12
2017	HS2017	1208901000-  	- - - Farinesd'arachides	5	 	012	008	12
2017	HS2017	1208902000-  	- - - Farines de graines de tournesol	5	 	012	008	12
2017	HS2017	1208903000-  	- - - Farines de graines de colza	5	 	012	008	12
2017	HS2017	1208904000-  	- - - Farines de graines de navette	5	 	012	008	12
2017	HS2017	1208905000-  	- - - Farines de carthame	5	 	012	008	12
2017	HS2017	1208906000-  	- - - Farines de coprah	5	 	012	008	12
2017	HS2017	1208907000-  	- - - Farines de coton	5	 	012	008	12
