年度	關稅版本	HS Code	產品描述	從價稅 %	從量稅	import	export	hs2
2017	HS2017	5301100000-  	- Lin brut ou roui	5	 	012	008	53
2017	HS2017	5301210000-  	- - Brisé ou teillé	5	 	012	008	53
2017	HS2017	5301291000-  	- - - Contenant au moins 85% en poids de lin	5	 	012	008	53
2017	HS2017	5301299000-  	- - - Autres	5	 	012	008	53
2017	HS2017	5301301000-  	- - - Etoupes de lin	5	 	012	008	53
2017	HS2017	5301302000-  	- - - Dechets de lin	5	 	012	008	53
2017	HS2017	5302100000-  	- Chanvre brut ou roui	5	 	012	008	53
2017	HS2017	5302901000-  	- - - Teille	5	 	012	008	53
2017	HS2017	5302902000-  	- - - Peigne ou autrement traite, mais non file	5	 	012	008	53
2017	HS2017	5302903000-  	- - - Etoupes	5	 	012	008	53
2017	HS2017	5302904000-  	- - - Dechets de chanvre	5	 	012	008	53
2017	HS2017	5303101000-  	- - - Chanvre des Indes	5	 	012	008	53
2017	HS2017	5303109000-  	- - - Autres	5	 	012	008	53
2017	HS2017	5303901000-  	- - - Effiloches	5	 	012	008	53
2017	HS2017	5303902000-  	- - - Etoupes et dechets	5	 	012	008	53
2017	HS2017	5305001100-  	- - - - Brut	5	 	012	008	53
2017	HS2017	5305001900-  	- - - - Autres	5	 	012	008	53
2017	HS2017	5305002100-  	- - - - Brut	5	 	012	008	53
2017	HS2017	5305002900-  	- - - - Autres	5	 	012	008	53
2017	HS2017	5305003000-  	- - - Ramie	5	 	012	008	53
2017	HS2017	5305004000-  	- - - Fibresd'alfa ou de sparte	5	 	012	008	53
2017	HS2017	5305009100-  	- - - - Brut	5	 	012	008	53
2017	HS2017	5305009900-  	- - - - Autres	5	 	012	008	53
2017	HS2017	5306101110-  	- - - - - Teintes	15	 	012	008	53
2017	HS2017	5306101190-  	- - - - - Autres	15	 	012	008	53
2017	HS2017	5306101910-  	- - - - - Titrant 833,3 decitex ou plus (n'excedant pas 12 numeros metriques)	15	 	012	008	53
2017	HS2017	5306101920-  	- - - - - Titrant moins de 833,3 decitex mais pas moins de 277,8 decitex (excedant 12 numeros metriques mais n'excedant pas 36 numeros metriques)	15	 	012	008	53
2017	HS2017	5306101930-  	- - - - - Titrant moins de 277,8 decitex (excedant 36 numeros metriques)	15	 	012	008	53
2017	HS2017	5306102110-  	- - - - - Teintes	30	 	012	008	53
2017	HS2017	5306102190-  	- - - - - Autres	30	 	012	008	53
2017	HS2017	5306102900-  	- - - - Autres	30	 	012	008	53
2017	HS2017	5306201000-  	- - - Non conditionnes pour la vente au detail	15	 	012	008	53
2017	HS2017	5306202000-  	- - - Conditionnes pour la vente au detail	30	 	012	008	53
2017	HS2017	5307101000-  	- - - Conditionnes pour la vente au detail	15	 	012	008	53
2017	HS2017	5307102000-  	- - - Non conditionnes pour la vente au detail	15	 	012	008	53
2017	HS2017	5307201000-  	- - - Conditionnes pour la vente au detail	15	 	012	008	53
2017	HS2017	5307202000-  	- - - Non conditionnes pour la vente au detail	15	 	012	008	53
2017	HS2017	5308100000-  	- Fils de coco	15	 	012	008	53
2017	HS2017	5308201000-  	- - - Non conditionnes pour la vente au detail	15	 	012	008	53
2017	HS2017	5308202000-  	- - - Conditionnes pour la vente au detail	30	 	012	008	53
2017	HS2017	5308901000-  	- - - Fils de ramie non conditionnes pour la vente au detail	15	 	012	008	53
2017	HS2017	5308902000-  	- - - Fils de ramie conditionnes pour la vente au detail	30	 	012	008	53
2017	HS2017	5308903100-  	- - - - Non conditionnes pour la vente au detail	15	 	012	008	53
2017	HS2017	5308903200-  	- - - - Conditionnes pour la vente au detail	15	 	012	008	53
2017	HS2017	5308909110-  	- - - - - Non conditionnes pour la vente au detail	15	 	012	008	53
2017	HS2017	5308909120-  	- - - - - Conditionnes pour la vente au detail	15	 	012	008	53
2017	HS2017	5308909910-  	- - - - - Non conditionnes pour la vente au detail	15	 	012	008	53
2017	HS2017	5308909920-  	- - - - - Conditionnes pour la vente au detail	15	 	012	008	53
2017	HS2017	5309111000-  	- - - Tissus elastiques	30	 	012	008	53
2017	HS2017	5309119100-  	- - - - Ecrus	30	 	012	008	53
2017	HS2017	5309119200-  	- - - - Blanchis	30	 	012	008	53
2017	HS2017	5309191000-  	- - - Tissus elastiques	30	 	012	008	53
2017	HS2017	5309199000-  	- - - Autres	30	 	012	008	53
2017	HS2017	5309211000-  	- - - Tissus elastiques	30	 	012	008	53
2017	HS2017	5309219100-  	- - - - Ecrus	30	 	012	008	53
