年度	關稅版本	HS Code	產品描述	從價稅 %	從量稅	import	export	hs2
2017	HS2017	0901111000-  	- - - Cafe robusta	30	 	012	008	09
2017	HS2017	0901112000-  	- - - Cafe Arabica	30	 	012	008	09
2017	HS2017	0901119000-  	- - - Autres	30	 	012	008	09
2017	HS2017	0901120000-  	- - Décaféiné	30	 	012	008	09
2017	HS2017	0901211100-  	- - - - En emballaged'un poids n’excedant pas 1 Kg	30	 	012	008	09
2017	HS2017	0901211900-  	- - - - Autres	30	 	012	008	09
2017	HS2017	0901212100-  	- - - - En emballaged'un poids n’excedant pas 1 Kg	30	 	012	008	09
2017	HS2017	0901212900-  	- - - - Autres	30	 	012	008	09
2017	HS2017	0901221100-  	- - - - En emballaged'un poids n’excedant pas 1 Kg	30	 	012	008	09
2017	HS2017	0901221900-  	- - - - Autres	30	 	012	008	09
2017	HS2017	0901222100-  	- - - - En emballaged'un poids n’excedant pas 1 Kg	30	 	012	008	09
2017	HS2017	0901222900-  	- - - - Autres	30	 	012	008	09
2017	HS2017	0901901100-  	- - - - Non torrefiees	30	 	012	008	09
2017	HS2017	0901901200-  	- - - - Torrefiees	30	 	012	008	09
2017	HS2017	0901902000-  	- - - Succedanes du cafe contenant du cafe	30	 	012	008	09
2017	HS2017	0902101000-  	- - - En sachets de portion individuelle	30	 	012	008	09
2017	HS2017	0902109000-  	- - - Autres	30	 	012	008	09
2017	HS2017	0902200000-  	- Thé vert (non fermenté) présenté autrement	30	 	012	008	09
2017	HS2017	0902301000-  	- - - En sachets de portion individuelle	30	 	012	008	09
2017	HS2017	0902309000-  	- - - Autres	30	 	012	008	09
2017	HS2017	0902400000-  	- Thé noir (fermenté) et thé partiellement fermenté, présentés autrement	30	 	012	008	09
2017	HS2017	0903000000-  	Maté.	30	 	012	008	09
2017	HS2017	0904110000-  	- - Non broyé ni pulvérisé	30	 	012	008	09
2017	HS2017	0904120000-  	- - Broyé ou pulvérisé	30	 	012	008	09
2017	HS2017	0904210000-  	- - Séchés, non broyés ni pulvérisés	30	 	012	008	09
2017	HS2017	0904220000-  	- - Broyés ou pulvérisés	30	 	012	008	09
2017	HS2017	0905100000-  	- Non broyée ni pulvérisée	30	 	012	008	09
2017	HS2017	0905200000-  	- Broyée ou pulvérisée	30	 	012	008	09
2017	HS2017	0906110000-  	- - Cannelle (Cinnamomum zeylanicum blume)	30	 	012	008	09
2017	HS2017	0906190000-  	- - Autres	30	 	012	008	09
2017	HS2017	0906200000-  	- Broyées ou pulvérisées	30	 	012	008	09
2017	HS2017	0907100000-  	- Non broyés ni pulvérisés	30	 	012	008	09
2017	HS2017	0907200000-  	- Broyés ou pulvérisés	30	 	012	008	09
2017	HS2017	0908110000-  	- - Non broyées ni pulvérisées	30	 	012	008	09
2017	HS2017	0908120000-  	- - Broyées ou pulvérisées	30	 	012	008	09
2017	HS2017	0908210000-  	- - Non broyé ni pulvérisé	30	 	012	008	09
2017	HS2017	0908220000-  	- - Broyé ou pulvérisé	30	 	012	008	09
2017	HS2017	0908310000-  	- - Non broyés ni pulvérisés	30	 	012	008	09
2017	HS2017	0908320000-  	- - Broyés ou pulvérisés	30	 	012	008	09
2017	HS2017	0909210000-  	- - Non broyées ni pulvérisées	30	 	012	008	09
2017	HS2017	0909220000-  	- - Broyées ou pulvérisées	30	 	012	008	09
2017	HS2017	0909310000-  	- - Non broyées ni pulvérisées	30	 	012	008	09
2017	HS2017	0909320000-  	- - Broyées ou pulvérisées	30	 	012	008	09
2017	HS2017	0909611000-  	- - - Graines de fenouil de semence	5	 	012	008	09
2017	HS2017	0909619100-  	- - - - Graines d'anis	30	 	012	008	09
2017	HS2017	0909619200-  	- - - - Graines de badiane	30	 	012	008	09
2017	HS2017	0909619300-  	- - - - Graines de carvi	30	 	012	008	09
2017	HS2017	0909619900-  	- - - - Autres	30	 	012	008	09
2017	HS2017	0909621000-  	- - - Graines de fenouil	30	 	012	008	09
2017	HS2017	0909629100-  	- - - - Graines d'anis	30	 	012	008	09
2017	HS2017	0909629200-  	- - - - Graines de badiane	30	 	012	008	09
2017	HS2017	0909629300-  	- - - - Graines de carvi	30	 	012	008	09
2017	HS2017	0909629900-  	- - - - Autres	30	 	012	008	09
2017	HS2017	0910110000-  	- - Non broyé ni pulvérisé	30	 	012	008	09
2017	HS2017	0910120000-  	- - Broyé ou pulvérisé	30	 	012	008	09
2017	HS2017	0910201000-  	- - - Non broye ni pulverise	30	 	012	008	09
2017	HS2017	0910202000-  	- - - Broye ou pulverise	30	 	012	008	09
2017	HS2017	0910301000-  	- - - Non broye ni pulverise	30	 	012	008	09
2017	HS2017	0910302000-  	- - - Broye ou pulverise	30	 	012	008	09
2017	HS2017	0910911000-  	- - - Non broye ni pulverise	30	 	012	008	09
2017	HS2017	0910912100-  	- - - - Prepares par methode traditionnelle et conditionnes dans des sachets n’excedant pas 250 grammes	30	 	012	008	09
2017	HS2017	0910912900-  	- - - - Autres	30	 	012	008	09
2017	HS2017	0910991000-  	- - - Graines de fenugrec	30	 	012	008	09
2017	HS2017	0910992100-  	- - - - Non broye ni pulverise	30	 	012	008	09
2017	HS2017	0910992200-  	- - - - Broye ou pulverise	30	 	012	008	09
2017	HS2017	0910993000-  	- - - Feuilles de laurier	30	 	012	008	09
2017	HS2017	0910994000-  	- - - Curry	30	 	012	008	09
2017	HS2017	0910999100-  	- - - - Non broye ni pulverise	30	 	012	008	09
2017	HS2017	0910999200-  	- - - - Broye ou pulverise	30	 	012	008	09
