年度	關稅版本	HS Code	產品描述	從價稅 %	從量稅	import	export	hs2
2017	HS2017	1801001100-  	- - - - Bruts	5	 	012	008	18
2017	HS2017	1801001200-  	- - - - Torrefies	5	 	012	008	18
2017	HS2017	1801002100-  	- - - - Brutes	5	 	012	008	18
2017	HS2017	1801002200-  	- - - - Torrefiees	5	 	012	008	18
2017	HS2017	1802001000-  	- - - Coques et pellicules (pelures)	15	 	012	008	18
2017	HS2017	1802002000-  	- - - Germes de cacao	15	 	012	008	18
2017	HS2017	1802003000-  	- - - Poussieres de cacao	15	 	012	008	18
2017	HS2017	1802004000-  	- - - Tourteaux residuaires	15	 	012	008	18
2017	HS2017	1802009000-  	- - - Autres	15	 	012	008	18
2017	HS2017	1803100000-  	- Non dégraissée	15	 	012	008	18
2017	HS2017	1803200000-  	- Complètement ou partiellement dégraissée	15	 	012	008	18
2017	HS2017	1804001000-  	- - - Beurre de cacao	15	 	012	008	18
2017	HS2017	1804002000-  	- - - Graisse et huile de cacao	15	 	012	008	18
2017	HS2017	1805000000-  	Poudre de cacao, sans addition de sucre ou d'autres édulcorants.	15	 	012	008	18
2017	HS2017	1806100000-  	- Poudre de cacao, avec addition de sucre ou d'autres édulcorants	30	 	012	008	18
2017	HS2017	1806201100-  	- - - - En blocs	30	 	012	008	18
2017	HS2017	1806201200-  	- - - - En barres	30	 	012	008	18
2017	HS2017	1806202100-  	- - - - Liquide ou pateux	30	 	012	008	18
2017	HS2017	1806202200-  	- - - - Poudres	30	 	012	008	18
2017	HS2017	1806202900-  	- - - - Autres	30	 	012	008	18
2017	HS2017	1806310000-  	- - Fourrés	30	 	012	008	18
2017	HS2017	1806321000-  	- - - Additionnes de cereales, de noix ou d'autres fruits	30	 	012	008	18
2017	HS2017	1806329000-  	- - - Autres	30	 	012	008	18
2017	HS2017	1806901100-  	- - - - Bonbons au chocolat (pralines), fourres ou non	30	 	012	008	18
2017	HS2017	1806901910-  	- - - - - Fourres	30	 	012	008	18
2017	HS2017	1806901920-  	- - - - - Non fourres	30	 	012	008	18
2017	HS2017	1806902000-  	- - - Sucreries et leurs succedanes fabriques a partir de produits de substitution du sucre, contenant du cacao	30	 	012	008	18
2017	HS2017	1806903000-  	- - - Pates a tartiner contenant du cacao	30	 	012	008	18
2017	HS2017	1806909000-  	- - - Autres	30	 	012	008	18
