年度	關稅版本	HS Code	產品描述	從價稅 %	從量稅	import	export	hs2
2017	HS2017	1401101000-  	- - - Bruts ou simplement refendus	5	 	012	008	14
2017	HS2017	1401109000-  	- - - Autres	5	 	012	008	14
2017	HS2017	1401201000-  	- - - Bruts ou simplement refendus	5	 	012	008	14
2017	HS2017	1401209000-  	- - - Autres	5	 	012	008	14
2017	HS2017	1401901000-  	- - - Ecorces de tilleul	5	 	012	008	14
2017	HS2017	1401909000-  	- - - Autres	5	 	012	008	14
2017	HS2017	1404201000-  	- - - Bruts	15	 	012	008	14
2017	HS2017	1404202100-  	- - - - En masse	15	 	012	008	14
2017	HS2017	1404202900-  	- - - - Autres	15	 	012	008	14
2017	HS2017	1404901000-  	- - - Grains durs, pepins, coques, noix a tailler	5	 	012	008	14
2017	HS2017	1404902000-  	- - - Alfa	15	 	012	008	14
2017	HS2017	1404903000-  	- - - Sparte et diss	15	 	012	008	14
2017	HS2017	1404904000-  	- - - Henne	15	 	012	008	14
2017	HS2017	1404909000-  	- - - Autres	15	 	012	008	14
