年度	關稅版本	HS Code	產品描述	從價稅 %	從量稅	import	export	hs2
2017	HS2017	5101111000-  	- - - En suint	5	 	012	008	51
2017	HS2017	5101112000-  	- - - Lavees a dos	5	 	012	008	51
2017	HS2017	5101191000-  	- - - En suint	5	 	012	008	51
2017	HS2017	5101192000-  	- - - Lavees a dos	5	 	012	008	51
2017	HS2017	5101211000-  	- - - Prepares par methode traditionnelle, conditionnes dans des sacs n’excedant pas 20 Kg	5	 	012	008	51
2017	HS2017	5101219000-  	- - - Autres	5	 	012	008	51
2017	HS2017	5101290000-  	- - Autres	5	 	012	008	51
2017	HS2017	5101301000-  	- - - Prepares par methode traditionnelle, conditionnes dans des sacs n’excedant pas 20 Kg	5	 	012	008	51
2017	HS2017	5101309000-  	- - - Autres	5	 	012	008	51
2017	HS2017	5102110000-  	- - De chèvre de Cachemire	5	 	012	008	51
2017	HS2017	5102191000-  	- - - Poils de lapin angora	5	 	012	008	51
2017	HS2017	5102192000-  	- - - Poilsd'alpaga, de lama, de vigogne, de yack, de chameau, de chevre mohair, de chevre du Tibet et similaires	5	 	012	008	51
2017	HS2017	5102199000-  	- - - Poilsd'autres lapins que le lapin angora, de lievre, de castor, de ragondin et de rat musque	5	 	012	008	51
2017	HS2017	5102200000-  	- Poils grossiers	5	 	012	008	51
2017	HS2017	5103101000-  	- - - Prepares par methode traditionnelle, conditionnes dans des sacs n’excedant pas 20 Kg	5	 	012	008	51
2017	HS2017	5103109100-  	- - - - Non carbonisees	5	 	012	008	51
2017	HS2017	5103109200-  	- - - - Carbonisees	5	 	012	008	51
2017	HS2017	5103201000-  	- - - Dechets de fils	5	 	012	008	51
2017	HS2017	5103209100-  	- - - - Non carbonises	5	 	012	008	51
2017	HS2017	5103209200-  	- - - - Carbonises	5	 	012	008	51
2017	HS2017	5103301000-  	- - - Dechets de fils	5	 	012	008	51
2017	HS2017	5103309100-  	- - - - Non carbonises	5	 	012	008	51
2017	HS2017	5103309200-  	- - - - Carbonises	5	 	012	008	51
2017	HS2017	5104001100-  	- - - - Prepares par methode traditionnelle, conditionnes dans des sacs n’excedant pas 20 Kg	5	 	012	008	51
2017	HS2017	5104001900-  	- - - - Autres	5	 	012	008	51
2017	HS2017	5104002100-  	- - - - Prepares par methode traditionnelle, conditionnes dans des sacs n’excedant pas 20 Kg	5	 	012	008	51
2017	HS2017	5104002900-  	- - - - Autres	5	 	012	008	51
2017	HS2017	5105101000-  	- - - Prepares par methode traditionnelle, conditionnes dans des sacs n’excedant pas 20 Kg	5	 	012	008	51
2017	HS2017	5105109100-  	- - - - Ecrue, decruee ou blanchie	5	 	012	008	51
2017	HS2017	5105109900-  	- - - - Autres	5	 	012	008	51
2017	HS2017	5105211000-  	- - - Prepares par methode traditionnelle, conditionnes dans des sacs n’excedant pas 20 Kg	5	 	012	008	51
2017	HS2017	5105219100-  	- - - - Ecrue, decruee ou blanchie	5	 	012	008	51
2017	HS2017	5105219900-  	- - - - Autres	5	 	012	008	51
2017	HS2017	5105291110-  	- - - - - Contenant au moins 85% en poids de laine	5	 	012	008	51
2017	HS2017	5105291120-  	- - - - - Contenant moins de 85% en poids de laine	5	 	012	008	51
2017	HS2017	5105291900-  	- - - - Autres	5	 	012	008	51
2017	HS2017	5105299110-  	- - - - - Contenant au moins 85% en poids de laine	5	 	012	008	51
2017	HS2017	5105299120-  	- - - - - Contenant moins de 85% en poids de laine	5	 	012	008	51
2017	HS2017	5105299900-  	- - - - Autres	5	 	012	008	51
2017	HS2017	5105311000-  	- - - Ecrue, decruee ou blanchie	5	 	012	008	51
2017	HS2017	5105319000-  	- - - Autres	5	 	012	008	51
2017	HS2017	5105391000-  	- - - Ecrue, decruee ou blanchie	5	 	012	008	51
2017	HS2017	5105399000-  	- - - Autres	5	 	012	008	51
2017	HS2017	5105401000-  	- - - Ecrue, decruee ou blanchie	5	 	012	008	51
2017	HS2017	5105409000-  	- - - Autres	5	 	012	008	51
2017	HS2017	5106101000-  	- - - Prepares par methode traditionnelle	15	 	012	008	51
2017	HS2017	5106109110-  	- - - - - Simples	15	 	012	008	51
2017	HS2017	5106109120-  	- - - - - Retors ou cables	15	 	012	008	51
2017	HS2017	5106109210-  	- - - - - Simples	15	 	012	008	51
2017	HS2017	5106109220-  	- - - - - Retors ou cables	15	 	012	008	51
2017	HS2017	5106109310-  	- - - - - Simples	15	 	012	008	51
2017	HS2017	5106109320-  	- - - - - Retors ou cables	15	 	012	008	51
2017	HS2017	5106109910-  	- - - - - Simples	15	 	012	008	51
2017	HS2017	5106109920-  	- - - - - Retors ou cables	15	 	012	008	51
2017	HS2017	5106201100-  	- - - - Simples	15	 	012	008	51
2017	HS2017	5106201200-  	- - - - Retors ou cables	15	 	012	008	51
2017	HS2017	5106202100-  	- - - - Simples	15	 	012	008	51
2017	HS2017	5106202200-  	- - - - Retors ou cables	15	 	012	008	51
2017	HS2017	5106203100-  	- - - - Simples	15	 	012	008	51
2017	HS2017	5106203200-  	- - - - Retors ou cables	15	 	012	008	51
2017	HS2017	5106209100-  	- - - - Simples	15	 	012	008	51
2017	HS2017	5106209200-  	- - - - Retors ou cables	15	 	012	008	51
2017	HS2017	5107101000-  	- - - Prepares par methode traditionnelle	15	 	012	008	51
2017	HS2017	5107109110-  	- - - - - Simples	15	 	012	008	51
2017	HS2017	5107109120-  	- - - - - Retors ou cables	15	 	012	008	51
2017	HS2017	5107109210-  	- - - - - Simples	15	 	012	008	51
2017	HS2017	5107109220-  	- - - - - Retors ou cables	15	 	012	008	51
2017	HS2017	5107109310-  	- - - - - Simples	15	 	012	008	51
2017	HS2017	5107109320-  	- - - - - Retors ou cables	15	 	012	008	51
2017	HS2017	5107109910-  	- - - - - Simples	15	 	012	008	51
2017	HS2017	5107109920-  	- - - - - Retors ou cables	15	 	012	008	51
2017	HS2017	5107201100-  	- - - - Simples	15	 	012	008	51
2017	HS2017	5107201200-  	- - - - Retors ou cables	15	 	012	008	51
2017	HS2017	5107202100-  	- - - - Simples	15	 	012	008	51
2017	HS2017	5107202200-  	- - - - Retors ou cables	15	 	012	008	51
2017	HS2017	5107203100-  	- - - - Simples	15	 	012	008	51
2017	HS2017	5107203200-  	- - - - Retors ou cables	15	 	012	008	51
2017	HS2017	5107209100-  	- - - - Simples	15	 	012	008	51
2017	HS2017	5107209200-  	- - - - Retors ou cables	15	 	012	008	51
2017	HS2017	5108101000-  	- - - Prepares par methode traditionnelle	15	 	012	008	51
2017	HS2017	5108109100-  	- - - - Ecrus	15	 	012	008	51
2017	HS2017	5108109200-  	- - - - Decrues	15	 	012	008	51
2017	HS2017	5108109300-  	- - - - Blanchis	15	 	012	008	51
2017	HS2017	5108109900-  	- - - - Autres	15	 	012	008	51
2017	HS2017	5108201000-  	- - - Prepares par methode traditionnelle	15	 	012	008	51
2017	HS2017	5108209100-  	- - - - Ecrus	15	 	012	008	51
2017	HS2017	5108209200-  	- - - - Decrues	15	 	012	008	51
2017	HS2017	5108209300-  	- - - - Blanchis	15	 	012	008	51
2017	HS2017	5108209900-  	- - - - Autres	15	 	012	008	51
2017	HS2017	5109101100-  	- - - - Prepares par methode traditionnelle dans des sacs n’excedant pas 20 Kg	30	 	012	008	51
2017	HS2017	5109101900-  	- - - - Autres	30	 	012	008	51
2017	HS2017	5109102100-  	- - - - Prepares par methode traditionnelle dans des sacs n’excedant pas 20 Kg	30	 	012	008	51
2017	HS2017	5109102900-  	- - - - Autres	30	 	012	008	51
2017	HS2017	5109900000-  	- Autres	30	 	012	008	51
2017	HS2017	5110001110-  	- - - - - Prepares par methode traditionnelle dans des sacs n’excedant pas 20 Kg	15	 	012	008	51
2017	HS2017	5110001190-  	- - - - - Autres	15	 	012	008	51
2017	HS2017	5110001210-  	- - - - - Prepares par methode traditionnelle dans des sacs n’excedant pas 20 Kg	15	 	012	008	51
2017	HS2017	5110001290-  	- - - - - Autres	15	 	012	008	51
2017	HS2017	5110002110-  	- - - - - Prepares par methode traditionnelle dans des sacs n’excedant pas 20 Kg	15	 	012	008	51
2017	HS2017	5110002190-  	- - - - - Autres	15	 	012	008	51
2017	HS2017	5110002210-  	- - - - - Prepares par methode traditionnelle dans des sacs n’excedant pas 20 Kg	15	 	012	008	51
2017	HS2017	5110002290-  	- - - - - Autres	15	 	012	008	51
2017	HS2017	5111110000-  	- - D'un poids n'excédant pas 300 g/m²	30	 	012	008	51
2017	HS2017	5111190000-  	- - Autres	30	 	012	008	51
2017	HS2017	5111200000-  	- Autres, mélangés principalement ou uniquement avec des filaments synthétiques ou artificiels	30	 	012	008	51
2017	HS2017	5111301000-  	- - - D'un poids n'excedant pas 300 g/m2	30	 	012	008	51
2017	HS2017	5111302000-  	- - - D'un poids excedant 300 g/m2	30	 	012	008	51
2017	HS2017	5111901000-  	- - - D'un poids n'excedant pas 300 g/m2	30	 	012	008	51
2017	HS2017	5111902000-  	- - - D'un poids excedant 300 g/m2	30	 	012	008	51
2017	HS2017	5112110000-  	- - D'un poids n'excédant pas 200 g/m²	30	 	012	008	51
2017	HS2017	5112191000-  	- - - Prepares par methode traditionnelle	30	 	012	008	51
2017	HS2017	5112199000-  	- - - Autres	30	 	012	008	51
2017	HS2017	5112200000-  	- Autres, mélangés principalement ou uniquement avec des filaments synthétiques ou artificiels	30	 	012	008	51
2017	HS2017	5112301000-  	- - - D'un poids n'excedant pas 300 g/m2	30	 	012	008	51
2017	HS2017	5112302000-  	- - - D'un poids excedant 300 g/m2	30	 	012	008	51
2017	HS2017	5112901000-  	- - - D'un poids n'excedant pas 300 g/m2	30	 	012	008	51
2017	HS2017	5112902000-  	- - - D'un poids excedant 300 g/m2	30	 	012	008	51
2017	HS2017	5113001100-  	- - - - Prepares par methode traditionnelle	30	 	012	008	51
2017	HS2017	5113001900-  	- - - - Autres	30	 	012	008	51
2017	HS2017	5113002000-  	- - - Tissu de crin	30	 	012	008	51
