年度	關稅版本	HS Code	產品描述	從價稅 %	從量稅	import	export	hs2
2017	HS2017	5001000000-  	Cocons de vers à soie propres au dévidage.	5	 	012	008	50
2017	HS2017	5002000000-  	Soie grège (non moulinée).	5	 	012	008	50
2017	HS2017	5003000000-  	Déchets de soie (y compris les cocons non dévidables, les déchets de fils et les effilochés).	5	 	012	008	50
2017	HS2017	5004001000-  	- - - Ecrus, decrus ou blanchis	15	 	012	008	50
2017	HS2017	5004009000-  	- - - Autres	15	 	012	008	50
2017	HS2017	5005001000-  	- - - Ecrus, decrus ou blanchis	15	 	012	008	50
2017	HS2017	5005009000-  	- - - Autres	15	 	012	008	50
2017	HS2017	5006001000-  	- - - Fils de soie conditionnes pour la vente au detail	15	 	012	008	50
2017	HS2017	5006002000-  	- - - Fils de dechets de soie conditionnes pour la vente au detail	15	 	012	008	50
2017	HS2017	5006003000-  	- - - Poil de Messine (crin de Florence)	15	 	012	008	50
2017	HS2017	5007100000-  	- Tissus de bourrette	30	 	012	008	50
2017	HS2017	5007201000-  	- - - Crepes	30	 	012	008	50
2017	HS2017	5007202000-  	- - - Ponges, habutaï, honan, shantung, corah et tissus similaires d'Extreme-Orient, de soie pure (non melangee de bourre de soie oud'autres matieres textiles)	30	 	012	008	50
2017	HS2017	5007209100-  	- - - - Ecrus, decrus ou blanchis	30	 	012	008	50
2017	HS2017	5007209200-  	- - - - Teints	30	 	012	008	50
2017	HS2017	5007209300-  	- - - - Imprimes	30	 	012	008	50
2017	HS2017	5007209400-  	- - - - En fils de diverses couleurs	30	 	012	008	50
2017	HS2017	5007209900-  	- - - - Autres	30	 	012	008	50
2017	HS2017	5007901000-  	- - - Ecrus, decrus ou blanchis	30	 	012	008	50
2017	HS2017	5007902000-  	- - - Teints	30	 	012	008	50
2017	HS2017	5007903000-  	- - - Imprimes	30	 	012	008	50
2017	HS2017	5007904000-  	- - - En fils de diverses couleurs	30	 	012	008	50
2017	HS2017	5007909000-  	- - - Autres	30	 	012	008	50
