年度	關稅版本	HS Code	產品描述	從價稅 %	從量稅	import	export	hs2
2019	HS2017	26011100-  	– –  Non-agglomerated	2	 	008	012	26
2019	HS2017	26011200-  	– –  Agglomerated	2	 	008	012	26
2019	HS2017	26012000-  	–  Roasted iron pyrites	2	 	008	012	26
2019	HS2017	26020000-  	Manganese ores and concentrates, including ferruginous manganese ores and concentrates with a manganese content of 20 % or more, calculated on the dry weight	2	 	008	012	26
2019	HS2017	26030000-  	Copper ores and concentrates	2	 	008	012	26
2019	HS2017	26040000-  	Nickel ores and concentrates	2	 	008	012	26
2019	HS2017	26050000-  	Cobalt ores and concentrates	2	 	008	012	26
2019	HS2017	26060000-  	Aluminium ores and concentrates	2	 	008	012	26
2019	HS2017	26070000-  	Lead ores and concentrates	2	 	008	012	26
2019	HS2017	26080000-  	Zinc ores and concentrates	2	 	008	012	26
2019	HS2017	26090000-  	Tin ores and concentrates	2	 	008	012	26
2019	HS2017	26100000-  	Chromium ores and concentrates	2	 	008	012	26
2019	HS2017	26110000-  	Tungsten ores and concentrates	2	 	008	012	26
2019	HS2017	26121010-  	– –  Uranium ores and pitchblende, and concentrates thereof, with a uranium content of more than 5 % by weight (Euratom)	2	 	008	012	26
2019	HS2017	26121090-  	– –  Other	2	 	008	012	26
2019	HS2017	26122010-  	– –  Monazite; urano-thorianite and other thorium ores and concentrates, with a thorium content of more than 20 % by weight (Euratom)	2	 	008	012	26
2019	HS2017	26122090-  	– –  Other	2	 	008	012	26
2019	HS2017	26131000-  	–  Roasted	2	 	008	012	26
2019	HS2017	26139000-  	–  Other	2	 	008	012	26
2019	HS2017	26140000-  	Titanium ores and concentrates	2	 	008	012	26
2019	HS2017	26151000-  	–  Zirconium ores and concentrates	2	 	008	012	26
2019	HS2017	26159000-  	–  Other	2	 	008	012	26
2019	HS2017	26161000-  	–  Silver ores and concentrates	2	 	008	012	26
2019	HS2017	26169000-  	–  Other	2	 	008	012	26
2019	HS2017	26171000-  	–  Antimony ores and concentrates	2	 	008	012	26
2019	HS2017	26179000-  	–  Other	2	 	008	012	26
2019	HS2017	26180000-  	Granulated slag (slag sand) from the manufacture of iron or steel	2	 	008	012	26
2019	HS2017	26190020-  	–  Waste suitable for the recovery of iron or manganese	2	 	008	012	26
2019	HS2017	26190090-  	–  Other	2	 	008	012	26
2019	HS2017	26201100-  	– –  Hard zinc spelter	2	 	008	012	26
2019	HS2017	26201900-  	– –  Other	2	 	008	012	26
2019	HS2017	26202100-  	– –  Leaded gasoline sludges and leaded anti-knock compound sludges	2	 	008	012	26
2019	HS2017	26202900-  	– –  Other	2	 	008	012	26
2019	HS2017	26203000-  	–  Containing mainly copper	2	 	008	012	26
2019	HS2017	26204000-  	–  Containing mainly aluminium	2	 	008	012	26
2019	HS2017	26206000-  	–  Containing arsenic, mercury, thallium or their mixtures, of a kind used for the extraction of arsenic or those metals or for the manufacture of their chemical compounds	2	 	008	012	26
2019	HS2017	26209100-  	– –  Containing antimony, beryllium, cadmium, chromium or their mixtures	2	 	008	012	26
2019	HS2017	26209910-  	– – –  Containing mainly nickel	2	 	008	012	26
2019	HS2017	26209920-  	– – –  Containing mainly niobium or tantalum	2	 	008	012	26
2019	HS2017	26209940-  	– – –  Containing mainly tin	2	 	008	012	26
2019	HS2017	26209960-  	– – –  Containing mainly titanium	2	 	008	012	26
2019	HS2017	26209995-  	– – –  Other	2	 	008	012	26
2019	HS2017	26211000-  	–  Ash and residues from the incineration of municipal waste	2	 	008	012	26
2019	HS2017	26219000-  	–  Other	2	 	008	012	26
