年度	關稅版本	HS Code	產品描述	從價稅 %	從量稅	import	export	hs2
2019	HS2017	54011012-  	– – – –  Polyester filament surrounded by cotton fibres	0	 	008	012	54
2019	HS2017	54011014-  	– – – –  Other	0	 	008	012	54
2019	HS2017	54011016-  	– – – –  Textured yarn	0	 	008	012	54
2019	HS2017	54011018-  	– – – –  Other	0	 	008	012	54
2019	HS2017	54011090-  	– –  Put up for retail sale	0	 	008	012	54
2019	HS2017	54012010-  	– –  Not put up for retail sale	0	 	008	012	54
2019	HS2017	54012090-  	– –  Put up for retail sale	0	 	008	012	54
2019	HS2017	54021100-  	– –  Of aramids	0	 	008	012	54
2019	HS2017	54021900-  	– –  Other	0	 	008	012	54
2019	HS2017	54022000-  	–  High tenacity yarn of polyesters, whether or not textured	0	 	008	012	54
2019	HS2017	54023100-  	– –  Of nylon or other polyamides, measuring per single yarn not more than 50 tex	0	 	008	012	54
2019	HS2017	54023200-  	– –  Of nylon or other polyamides, measuring per single yarn more than 50 tex	0	 	008	012	54
2019	HS2017	54023300-  	– –  Of polyesters	0	 	008	012	54
2019	HS2017	54023400-  	– –  Of polypropylene	0	 	008	012	54
2019	HS2017	54023900-  	– –  Other	0	 	008	012	54
2019	HS2017	54024400-  	– –  Elastomeric	0	 	008	012	54
2019	HS2017	54024500-  	– –  Other, of nylon or other polyamides	0	 	008	012	54
2019	HS2017	54024600-  	– –  Other, of polyesters, partially oriented	0	 	008	012	54
2019	HS2017	54024700-  	– –  Other, of polyesters	0	 	008	012	54
2019	HS2017	54024800-  	– –  Other, of polypropylene	0	 	008	012	54
2019	HS2017	54024900-  	– –  Other	0	 	008	012	54
2019	HS2017	54025100-  	– –  Of nylon or other polyamides	0	 	008	012	54
2019	HS2017	54025200-  	– –  Of polyesters	0	 	008	012	54
2019	HS2017	54025300-  	– –  Of polypropylene	0	 	008	012	54
2019	HS2017	54025900-  	– –  Other	0	 	008	012	54
2019	HS2017	54026100-  	– –  Of nylon or other polyamides	0	 	008	012	54
2019	HS2017	54026200-  	– –  Of polyesters	0	 	008	012	54
2019	HS2017	54026300-  	– –  Of polypropylene	0	 	008	012	54
2019	HS2017	54026900-  	– –  Other	0	 	008	012	54
2019	HS2017	54031000-  	–  High-tenacity yarn of viscose rayon	0	 	008	012	54
2019	HS2017	54033100-  	– –  Of viscose rayon, untwisted or with a twist not exceeding 120 turns per metre	0	 	008	012	54
2019	HS2017	54033200-  	– –  Of viscose rayon, with a twist exceeding 120 turns per metre	0	 	008	012	54
2019	HS2017	54033300-  	– –  Of cellulose acetate	0	 	008	012	54
2019	HS2017	54033900-  	– –  Other	0	 	008	012	54
2019	HS2017	54034100-  	– –  Of viscose rayon	0	 	008	012	54
2019	HS2017	54034200-  	– –  Of cellulose acetate	0	 	008	012	54
2019	HS2017	54034900-  	– –  Other	0	 	008	012	54
2019	HS2017	54041100-  	– –  Elastomeric	2	 	008	012	54
2019	HS2017	54041200-  	– –  Other, of polypropylene	2	 	008	012	54
2019	HS2017	54041900-  	– –  Other	2	 	008	012	54
2019	HS2017	54049010-  	– –  Of polypropylene	2	 	008	012	54
2019	HS2017	54049090-  	– –  Other	2	 	008	012	54
2019	HS2017	54050000-  	Artificial monofilament of 67 decitex or more and of which no cross-sectional dimension exceeds 1 mm; strip and the like (for example, artificial straw), of artificial textile materials, of an apparent width not exceeding 5 mm	2	 	008	012	54
2019	HS2017	54060000-  	Man-made filament yarn (other than sewing thread), put up for retail sale	2	 	008	012	54
2019	HS2017	54071000-  	–  Woven fabrics obtained from high-tenacity yarn of nylon or other polyamides or of polyesters	0	 	008	012	54
2019	HS2017	54072011-  	– – –  Less than 3 m	0	 	008	012	54
2019	HS2017	54072019-  	– – –  3 m or more	0	 	008	012	54
2019	HS2017	54072090-  	– –  Other	0	 	008	012	54
2019	HS2017	54073000-  	–  Fabrics specified in note 9 to Section XI	0	 	008	012	54
2019	HS2017	54074100-  	– –  Unbleached or bleached	0	 	008	012	54
2019	HS2017	54074200-  	– –  Dyed	0	 	008	012	54
2019	HS2017	54074300-  	– –  Of yarns of different colours	0	 	008	012	54
2019	HS2017	54074400-  	– –  Printed	0	 	008	012	54
2019	HS2017	54075100-  	– –  Unbleached or bleached	0	 	008	012	54
2019	HS2017	54075200-  	– –  Dyed	0	 	008	012	54
2019	HS2017	54075300-  	– –  Of yarns of different colours	0	 	008	012	54
2019	HS2017	54075400-  	– –  Printed	0	 	008	012	54
2019	HS2017	54076110-  	– – –  Unbleached or bleached	0	 	008	012	54
2019	HS2017	54076130-  	– – –  Dyed	0	 	008	012	54
2019	HS2017	54076150-  	– – –  Of yarns of different colours	0	 	008	012	54
2019	HS2017	54076190-  	– – –  Printed	0	 	008	012	54
