年度	關稅版本	HS Code	產品描述	從價稅 %	從量稅	import	export	hs2
2019	HS2017	13012000-  	–  Gum Arabic	10	 	008	012	13
2019	HS2017	13019000-  	–  Other	10	 	008	012	13
2019	HS2017	13021100-  	– –  Opium	10	 	008	012	13
2019	HS2017	13021200-  	– –  Of liquorice	10	 	008	012	13
2019	HS2017	13021300-  	– –  Of hops	10	 	008	012	13
2019	HS2017	13021400-  	– –  Of ephedra	10	 	008	012	13
2019	HS2017	13021905-  	– – –  Vanilla oleoresin	10	 	008	012	13
2019	HS2017	13021970-  	– – –  Other	10	 	008	012	13
2019	HS2017	13022010-  	– –  Dry	2	 	008	012	13
2019	HS2017	13022090-  	– –  Other	2	 	008	012	13
2019	HS2017	13023100-  	– –  Agar-agar	10	 	008	012	13
2019	HS2017	13023210-  	– – –  Of locust beans or locust bean seeds	10	 	008	012	13
2019	HS2017	13023290-  	– – –  Of guar seeds	10	 	008	012	13
2019	HS2017	13023900-  	– –  Other	10	 	008	012	13
