年度	關稅版本	HS Code	產品描述	從價稅 %	從量稅	import	export	hs2
2019	HS2017	09011100-  	– –  Not decaffeinated	0	 	008	012	09
2019	HS2017	09011200-  	– –  Decaffeinated	0	 	008	012	09
2019	HS2017	09012100-  	– –  Not decaffeinated	10	 	008	012	09
2019	HS2017	09012200-  	– –  Decaffeinated	10	 	008	012	09
2019	HS2017	09019010-  	– –  Coffee husks and skins	10	 	008	012	09
2019	HS2017	09019090-  	– –  Coffee substitutes containing coffee	10	 	008	012	09
2019	HS2017	09021000-  	–  Green tea (not fermented) in immediate packings of a content not exceeding 3 kg	15	 	008	012	09
2019	HS2017	09022000-  	–  Other green tea (not fermented)	15	 	008	012	09
2019	HS2017	09023000-  	–  Black tea (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3 kg	15	 	008	012	09
2019	HS2017	09024000-  	–  Other black tea (fermented) and other partly fermented tea	15	 	008	012	09
2019	HS2017	09030000-  	Maté	15	 	008	012	09
2019	HS2017	09041100-  	– –  Neither crushed nor ground	10	 	008	012	09
2019	HS2017	09041200-  	– –  Crushed or ground	15	 	008	012	09
2019	HS2017	09042110-  	– – –  Sweet peppers (Capsicum annuum)	15	 	008	012	09
2019	HS2017	09042190-  	– – –  Other	10	 	008	012	09
2019	HS2017	09042200-  	– –  Crushed or ground	15	 	008	012	09
2019	HS2017	09051000-  	–  Neither crushed nor ground	15	 	008	012	09
2019	HS2017	09052000-  	–  Crushed or ground	15	 	008	012	09
2019	HS2017	09061100-  	– –  Cinnamon (Cinnamomum zeylanicum Blume)	15	 	008	012	09
2019	HS2017	09061900-  	– –  Other	15	 	008	012	09
2019	HS2017	09062000-  	–  Crushed or ground	15	 	008	012	09
2019	HS2017	09071000-  	–  Neither crushed nor ground	15	 	008	012	09
2019	HS2017	09072000-  	–  Crushed or ground	15	 	008	012	09
2019	HS2017	09081100-  	– –  Neither crushed nor ground	2	 	008	012	09
2019	HS2017	09081200-  	– –  Crushed or ground	2	 	008	012	09
2019	HS2017	09082100-  	– –  Neither crushed nor ground	2	 	008	012	09
2019	HS2017	09082200-  	– –  Crushed or ground	2	 	008	012	09
2019	HS2017	09083100-  	– –  Neither crushed nor ground	2	 	008	012	09
2019	HS2017	09083200-  	– –  Crushed or ground	2	 	008	012	09
2019	HS2017	09092100-  	– –  Neither crushed nor ground	15	 	008	012	09
2019	HS2017	09092200-  	– –  Crushed or ground	15	 	008	012	09
2019	HS2017	09093100-  	– –  Neither crushed nor ground	10	 	008	012	09
2019	HS2017	09093200-  	– –  Crushed or ground	10	 	008	012	09
2019	HS2017	09096100-  	– –  Neither crushed nor ground	10	 	008	012	09
2019	HS2017	09096200-  	– –  Crushed or ground	10	 	008	012	09
2019	HS2017	09101100-  	– –  Neither crushed nor ground	10	 	008	012	09
2019	HS2017	09101200-  	– –  Crushed or ground	10	 	008	012	09
2019	HS2017	09102010-  	– –  Neither crushed nor ground	15	 	008	012	09
2019	HS2017	09102090-  	– –  Crushed or ground	15	 	008	012	09
2019	HS2017	09103000-  	–  Turmeric (curcuma)	15	 	008	012	09
2019	HS2017	09109105-  	– – –  Curry	15	 	008	012	09
2019	HS2017	09109110-  	– – – –  Neither crushed nor ground	15	 	008	012	09
2019	HS2017	09109190-  	– – – –  Crushed or ground	10	 	008	012	09
2019	HS2017	09109910-  	– – –  Fenugreek seed	15	 	008	012	09
2019	HS2017	09109931-  	– – – – –  Wild thyme (Thymus serpyllum L.)	15	 	008	012	09
2019	HS2017	09109933-  	– – – – –  Other	15	 	008	012	09
2019	HS2017	09109939-  	– – – –  Crushed or ground	15	 	008	012	09
2019	HS2017	09109950-  	– – –  Bay leaves	15	 	008	012	09
2019	HS2017	09109991-  	– – – –  Neither crushed nor ground	15	 	008	012	09
2019	HS2017	09109999-  	– – – –  Crushed or ground	15	 	008	012	09
