年度	關稅版本	HS Code	產品描述	從價稅 %	從量稅	import	export	hs2
2019	HS2017	43011000-  	–  Of mink, whole, with or without head, tail or paws	2	 	008	012	43
2019	HS2017	43013000-  	–  Of lamb, the following: Astrakhan, Broadtail, Caracul, Persian and similar lamb, Indian, Chinese, Mongolian or Tibetan lamb, whole, with or without head, tail or paws	2	 	008	012	43
2019	HS2017	43016000-  	–  Of fox, whole, with or without head, tail or paws	2	 	008	012	43
2019	HS2017	43018000-  	–  Other furskins, whole, with or without head, tail or paws	2	 	008	012	43
2019	HS2017	43019000-  	–  Heads, tails, paws and other pieces or cuttings, suitable for furriers' use	2	 	008	012	43
2019	HS2017	43021100-  	– –  Of mink	2	 	008	012	43
2019	HS2017	43021915-  	– – –  Of beaver, muskrat or fox	2	 	008	012	43
2019	HS2017	43021935-  	– – –  Of rabbit or hare	2	 	008	012	43
2019	HS2017	43021941-  	– – – –  Of whitecoat pups of harp seal or of pups of hooded seal (blue-backs)	2	 	008	012	43
2019	HS2017	43021949-  	– – – –  Other	2	 	008	012	43
2019	HS2017	43021975-  	– – – –  Of lamb, the following: Astrakhan, Broadtail, Caracul, Persian and similar lamb, Indian, Chinese, Mongolian or Tibetan lamb	2	 	008	012	43
2019	HS2017	43021980-  	– – – –  Other	2	 	008	012	43
2019	HS2017	43021999-  	– – –  Other	2	 	008	012	43
2019	HS2017	43022000-  	–  Heads, tails, paws and other pieces or cuttings, not assembled	2	 	008	012	43
2019	HS2017	43023010-  	– –  ‘Dropped’ furskins	2	 	008	012	43
2019	HS2017	43023025-  	– – –  Of rabbit or hare	2	 	008	012	43
2019	HS2017	43023051-  	– – – –  Of whitecoat pups of harp seal or of pups of hooded seal (blue-backs)	2	 	008	012	43
2019	HS2017	43023055-  	– – – –  Other	2	 	008	012	43
2019	HS2017	43023099-  	– – –  Other	2	 	008	012	43
2019	HS2017	43031010-  	– –  Of furskins of whitecoat pups of harp seal or of pups of hooded seal (blue-backs)	15	 	008	012	43
2019	HS2017	43031090-  	– –  Other	15	 	008	012	43
2019	HS2017	43039000-  	–  Other	15	 	008	012	43
2019	HS2017	43040000-  	Artificial fur and articles thereof	15	 	008	012	43
