年度	關稅版本	HS Code	產品描述	從價稅 %	從量稅	import	export	hs2
2019	HS2017	50010000-  	Silkworm cocoons suitable for reeling	2	 	008	012	50
2019	HS2017	50020000-  	Raw silk (not thrown)	2	 	008	012	50
2019	HS2017	50030000-  	Silk waste (including cocoons unsuitable for reeling, yarn waste and garnetted stock)	2	 	008	012	50
2019	HS2017	50040010-  	–  Unbleached, scoured or bleached	2	 	008	012	50
2019	HS2017	50040090-  	–  Other	2	 	008	012	50
2019	HS2017	50050010-  	–  Unbleached, scoured or bleached	2	 	008	012	50
2019	HS2017	50050090-  	–  Other	2	 	008	012	50
2019	HS2017	50060010-  	–  Silk yarn	0	 	008	012	50
2019	HS2017	50060090-  	–  Yarn spun from noil or other silk waste; silkworm gut	0	 	008	012	50
2019	HS2017	50071000-  	–  Fabrics of noil silk	0	 	008	012	50
2019	HS2017	50072011-  	– – –  Unbleached, scoured or bleached	0	 	008	012	50
2019	HS2017	50072019-  	– – –  Other	0	 	008	012	50
2019	HS2017	50072021-  	– – –  Plain-woven, unbleached or not further processed than scoured	0	 	008	012	50
2019	HS2017	50072031-  	– – – –  Plain-woven	0	 	008	012	50
2019	HS2017	50072039-  	– – – –  Other	0	 	008	012	50
2019	HS2017	50072041-  	– – –  Diaphanous fabrics (open weave)	0	 	008	012	50
2019	HS2017	50072051-  	– – – –  Unbleached, scoured or bleached	0	 	008	012	50
2019	HS2017	50072059-  	– – – –  Dyed	0	 	008	012	50
2019	HS2017	50072061-  	– – – – –  Of a width exceeding 57 cm but not exceeding 75 cm	0	 	008	012	50
2019	HS2017	50072069-  	– – – – –  Other	0	 	008	012	50
2019	HS2017	50072071-  	– – – –  Printed	0	 	008	012	50
2019	HS2017	50079010-  	– –  Unbleached, scoured or bleached	0	 	008	012	50
2019	HS2017	50079030-  	– –  Dyed	0	 	008	012	50
2019	HS2017	50079050-  	– –  Of yarns of different colours	0	 	008	012	50
2019	HS2017	50079090-  	– –  Printed	0	 	008	012	50
