年度	關稅版本	HS Code	產品描述	從價稅 %	從量稅	import	export	hs2
2019	HS2017	56012110-  	– – –  Absorbent	10	 	008	012	56
2019	HS2017	56012190-  	– – –  Other	10	 	008	012	56
2019	HS2017	56012210-  	– – –  Rolls of a diameter not exceeding 8 mm	2	 	008	012	56
2019	HS2017	56012290-  	– – –  Other	10	 	008	012	56
2019	HS2017	56012900-  	– –  Other	10	 	008	012	56
2019	HS2017	56013000-  	–  Textile flock and dust and mill neps	10	 	008	012	56
2019	HS2017	56021011-  	– – – –  Of jute or other textile bast fibres of heading 5303	10	 	008	012	56
2019	HS2017	56021019-  	– – – –  Of other textile materials	10	 	008	012	56
2019	HS2017	56021031-  	– – – –  Of wool or fine animal hair	10	 	008	012	56
2019	HS2017	56021038-  	– – – –  Of other textile materials	10	 	008	012	56
2019	HS2017	56021090-  	– –  Impregnated, coated, covered or laminated	10	 	008	012	56
2019	HS2017	56022100-  	– –  Of wool or fine animal hair	10	 	008	012	56
2019	HS2017	56022900-  	– –  Of other textile materials	2	 	008	012	56
2019	HS2017	56029000-  	–  Other	10	 	008	012	56
2019	HS2017	56031110-  	– – –  Coated or covered	0	 	008	012	56
2019	HS2017	56031190-  	– – –  Other	0	 	008	012	56
2019	HS2017	56031210-  	– – –  Coated or covered	0	 	008	012	56
2019	HS2017	56031290-  	– – –  Other	0	 	008	012	56
2019	HS2017	56031310-  	– – –  Coated or covered	0	 	008	012	56
2019	HS2017	56031390-  	– – –  Other	0	 	008	012	56
2019	HS2017	56031410-  	– – –  Coated or covered	0	 	008	012	56
2019	HS2017	56031490-  	– – –  Other	0	 	008	012	56
2019	HS2017	56039110-  	– – –  Coated or covered	0	 	008	012	56
2019	HS2017	56039190-  	– – –  Other	0	 	008	012	56
2019	HS2017	56039210-  	– – –  Coated or covered	0	 	008	012	56
2019	HS2017	56039290-  	– – –  Other	0	 	008	012	56
2019	HS2017	56039310-  	– – –  Coated or covered	0	 	008	012	56
2019	HS2017	56039390-  	– – –  Other	0	 	008	012	56
2019	HS2017	56039410-  	– – –  Coated or covered	0	 	008	012	56
2019	HS2017	56039490-  	– – –  Other	0	 	008	012	56
2019	HS2017	56041000-  	–  Rubber thread and cord, textile covered	2	 	008	012	56
2019	HS2017	56049010-  	– –  High-tenacity yarn of polyesters, of nylon or other polyamides or of viscose rayon, impregnated or coated	2	 	008	012	56
2019	HS2017	56049090-  	– –  Other	2	 	008	012	56
2019	HS2017	56050000-  	Metallised yarn, whether or not gimped, being textile yarn, or strip or the like of heading 5404 or 5405, combined with metal in the form of thread, strip or powder or covered with metal	2	 	008	012	56
2019	HS2017	56060010-  	–  Loop wale-yarn	2	 	008	012	56
2019	HS2017	56060091-  	– –  Gimped yarn	2	 	008	012	56
2019	HS2017	56060099-  	– –  Other	2	 	008	012	56
2019	HS2017	56072100-  	– –  Binder or baler twine	2	 	008	012	56
2019	HS2017	56072900-  	– –  Other	2	 	008	012	56
2019	HS2017	56074100-  	– –  Binder or baler twine	2	 	008	012	56
2019	HS2017	56074911-  	– – – –  Plaited or braided	2	 	008	012	56
2019	HS2017	56074919-  	– – – –  Other	2	 	008	012	56
2019	HS2017	56074990-  	– – –  Measuring 50 000 decitex (5 g/m) or less	2	 	008	012	56
2019	HS2017	56075011-  	– – – –  Plaited or braided	2	 	008	012	56
2019	HS2017	56075019-  	– – – –  Other	2	 	008	012	56
2019	HS2017	56075030-  	– – –  Measuring 50 000 decitex (5 g/m) or less	2	 	008	012	56
2019	HS2017	56075090-  	– –  Of other synthetic fibres	2	 	008	012	56
2019	HS2017	56079020-  	– –  Of abaca (Manila hemp or Musa textilis Nee) or other hard (leaf) fibres; of jute or other textile bast fibres of heading 5303	2	 	008	012	56
2019	HS2017	56079090-  	– –  Other	2	 	008	012	56
2019	HS2017	56081120-  	– – –  Of twine, cordage, rope or cables	2	 	008	012	56
2019	HS2017	56081180-  	– – –  Other	2	 	008	012	56
2019	HS2017	56081911-  	– – – – –  Of twine, cordage, rope or cables	2	 	008	012	56
2019	HS2017	56081919-  	– – – – –  Other	2	 	008	012	56
2019	HS2017	56081930-  	– – – –  Other	2	 	008	012	56
2019	HS2017	56081990-  	– – –  Other	2	 	008	012	56
2019	HS2017	56089000-  	–  Other	2	 	008	012	56
2019	HS2017	56090000-  	Articles of yarn, strip or the like of heading 5404 or 5405, twine, cordage, rope or cables, not elsewhere specified or included	15	 	008	012	56
