年度	關稅版本	HS Code	產品描述	從價稅 %	從量稅	import	export	hs2
2019	HS2017	22011011-  	– – –  Not carbonated	15	 	008	012	22
2019	HS2017	22011019-  	– – –  Other	15	 	008	012	22
2019	HS2017	22011090-  	– –  Other	15	 	008	012	22
2019	HS2017	22019000-  	–  Other	15	 	008	012	22
2019	HS2017	22021000-  	–  Waters, including mineral waters and aerated waters, containing added sugar or other sweetening matter or flavoured	15	 	008	012	22
2019	HS2017	22029100-  	– –  Non-alcoholic beer	15	 	008	012	22
2019	HS2017	22029911-  	– – – –  Soya-based beverages with a protein content of 2,8 % or more by weight	15	 	008	012	22
2019	HS2017	22029915-  	– – – –  Soya-based beverages with a protein content of less than 2,8 % by weight; beverages based on nuts of Chapter 8, cereals of Chapter 10 or seeds of Chapter 12	15	 	008	012	22
2019	HS2017	22029919-  	– – – –  Other	15	 	008	012	22
2019	HS2017	22029991-  	– – – –  Less than 0,2 %	15	 	008	012	22
2019	HS2017	22029995-  	– – – –  0,2 % or more but less than 2 %	15	 	008	012	22
2019	HS2017	22029999-  	– – – –  2 % or more	15	 	008	012	22
2019	HS2017	22030001-  	– –  In bottles	0	 	008	012	22
2019	HS2017	22030009-  	– –  Other	0	 	008	012	22
2019	HS2017	22030010-  	–  In containers holding more than 10 litres	0	 	008	012	22
2019	HS2017	22041011-  	– – –  Champagne	15	 	008	012	22
2019	HS2017	22041013-  	– – –  Cava	15	 	008	012	22
2019	HS2017	22041015-  	– – –  Prosecco	15	 	008	012	22
2019	HS2017	22041091-  	– – –  Asti spumante	15	 	008	012	22
2019	HS2017	22041093-  	– – –  Other	15	 	008	012	22
2019	HS2017	22041094-  	– –  With a protected geographical indication (PGI)	15	 	008	012	22
2019	HS2017	22041096-  	– –  Other varietal wines	15	 	008	012	22
2019	HS2017	22041098-  	– –  Other	15	 	008	012	22
2019	HS2017	22042106-  	– – – –  With a protected designation of origin (PDO)	15	 	008	012	22
2019	HS2017	22042107-  	– – – –  With a protected geographical indication (PGI)	15	 	008	012	22
2019	HS2017	22042108-  	– – – –  Other varietal wines	15	 	008	012	22
2019	HS2017	22042109-  	– – – –  Other	15	 	008	012	22
