年度	關稅版本	HS Code	產品描述	從價稅 %	從量稅	import	export	hs2
2019	HS2017	59011000-  	–  Textile fabrics coated with gum or amylaceous substances, of a kind used for the outer covers of books or the like	0	 	008	012	59
2019	HS2017	59019000-  	–  Other	0	 	008	012	59
2019	HS2017	59021010-  	– –  Impregnated with rubber	0	 	008	012	59
2019	HS2017	59021090-  	– –  Other	0	 	008	012	59
2019	HS2017	59022010-  	– –  Impregnated with rubber	0	 	008	012	59
2019	HS2017	59022090-  	– –  Other	0	 	008	012	59
2019	HS2017	59029010-  	– –  Impregnated with rubber	0	 	008	012	59
2019	HS2017	59029090-  	– –  Other	0	 	008	012	59
2019	HS2017	59031010-  	– –  Impregnated	0	 	008	012	59
2019	HS2017	59031090-  	– –  Coated, covered or laminated	0	 	008	012	59
2019	HS2017	59032010-  	– –  Impregnated	0	 	008	012	59
2019	HS2017	59032090-  	– –  Coated, covered or laminated	0	 	008	012	59
2019	HS2017	59039010-  	– –  Impregnated	0	 	008	012	59
2019	HS2017	59039091-  	– – –  With cellulose derivatives or other plastics, with the fabric forming the right side	0	 	008	012	59
2019	HS2017	59039099-  	– – –  Other	0	 	008	012	59
2019	HS2017	59041000-  	–  Linoleum	0	 	008	012	59
2019	HS2017	59049000-  	–  Other	0	 	008	012	59
2019	HS2017	59050010-  	–  Consisting of parallel yarns, fixed on a backing of any material	10	 	008	012	59
2019	HS2017	59050030-  	– –  Of flax	10	 	008	012	59
2019	HS2017	59050050-  	– –  Of jute	10	 	008	012	59
2019	HS2017	59050070-  	– –  Of man-made fibres	10	 	008	012	59
2019	HS2017	59050090-  	– –  Other	10	 	008	012	59
2019	HS2017	59061000-  	–  Adhesive tape of a width not exceeding 20 cm	10	 	008	012	59
2019	HS2017	59069100-  	– –  Knitted or crocheted	10	 	008	012	59
2019	HS2017	59069910-  	– – –  Fabrics mentioned in note 4(c) to this chapter	10	 	008	012	59
2019	HS2017	59069990-  	– – –  Other	10	 	008	012	59
2019	HS2017	59070000-  	Textile fabrics otherwise impregnated, coated or covered; painted canvas being theatrical scenery, studio backcloths or the like	10	 	008	012	59
2019	HS2017	59080000-  	Textile wicks, woven, plaited or knitted, for lamps, stoves, lighters, candles or the like; incandescent gas mantles and tubular knitted gas-mantle fabric therefor, whether or not impregnated	10	 	008	012	59
2019	HS2017	59090010-  	–  Of synthetic fibres	10	 	008	012	59
2019	HS2017	59090090-  	–  Of other textile materials	10	 	008	012	59
2019	HS2017	59100000-  	Transmission or conveyor belts or belting, of textile material, whether or not impregnated, coated, covered or laminated with plastics, or reinforced with metal or other material	10	 	008	012	59
2019	HS2017	59111000-  	–  Textile fabrics, felt and felt-lined woven fabrics, coated, covered or laminated with rubber, leather or other material, of a kind used for card clothing, and similar fabrics of a kind used for other technical purposes, including narrow fabrics made of velvet impregnated with rubber, for covering weaving spindles (weaving beams)	10	 	008	012	59
2019	HS2017	59112000-  	–  Bolting cloth, whether or not made up (86)	10	 	008	012	59
2019	HS2017	59113111-  	– – – –  Woven fabrics, of a kind used in papermaking machines (for example, forming fabrics)	10	 	008	012	59
2019	HS2017	59113119-  	– – – –  Other	10	 	008	012	59
2019	HS2017	59113190-  	– – –  Of other textile materials	10	 	008	012	59
2019	HS2017	59113211-  	– – – –  Woven fabrics having a batt layer needled on them, of a kind used in papermaking machines (for example, press felts)	10	 	008	012	59
2019	HS2017	59113219-  	– – – –  Other	10	 	008	012	59
2019	HS2017	59113290-  	– – –  Of other textile materials	10	 	008	012	59
2019	HS2017	59114000-  	–  Straining cloth of a kind used in oil-presses or the like, including that of human hair	10	 	008	012	59
2019	HS2017	59119010-  	– –  Of felt	0	 	008	012	59
2019	HS2017	59119091-  	– – –  Self-adhesive circular polishing pads of a kind used for the manufacture of semiconductor wafers	0	 	008	012	59
2019	HS2017	59119099-  	– – –  Other	0	 	008	012	59
