年度	關稅版本	HS Code	產品描述	從價稅 %	從量稅	import	export	hs2
2019	HS2017	69010000-  	Bricks, blocks, tiles and other ceramic goods of siliceous fossil meals (for example, kieselguhr, tripolite or diatomite) or of similar siliceous earths	15	 	008	012	69
2019	HS2017	69021000-  	–  Containing, by weight, singly or together, more than 50 % of the elements Mg, Ca or Cr, expressed as MgO, CaO or Cr2O3	2	 	008	012	69
2019	HS2017	69022010-  	– –  Containing, by weight, 93 % or more of silica (SiO2)	2	 	008	012	69
2019	HS2017	69022091-  	– – –  Containing, by weight, more than 7 % but less than 45 % of alumina (Al2O3)	2	 	008	012	69
2019	HS2017	69022099-  	– – –  Other	2	 	008	012	69
2019	HS2017	69029000-  	–  Other	2	 	008	012	69
2019	HS2017	69031000-  	–  Containing, by weight, more than 50 % of graphite or other carbon or of a mixture of these products	2	 	008	012	69
2019	HS2017	69032010-  	– –  Containing, by weight, less than 45 % of alumina (Al2O3)	2	 	008	012	69
2019	HS2017	69032090-  	– –  Containing, by weight, 45 % or more of alumina (Al2O3)	2	 	008	012	69
2019	HS2017	69039010-  	– –  Containing, by weight, more than 25 % but not more than 50 % of graphite or other carbon or of a mixture of these products	2	 	008	012	69
2019	HS2017	69039090-  	– –  Other	2	 	008	012	69
2019	HS2017	69041000-  	–  Building bricks	15	 	008	012	69
2019	HS2017	69049000-  	–  Other	15	 	008	012	69
2019	HS2017	69051000-  	–  Roofing tiles	15	 	008	012	69
2019	HS2017	69059000-  	–  Other	15	 	008	012	69
2019	HS2017	69060000-  	Ceramic pipes, conduits, guttering and pipe fittings	15	 	008	012	69
2019	HS2017	69072100-  	– –  Of a water absorption coefficient by weight not exceeding 0,5 %	15	 	008	012	69
2019	HS2017	69072200-  	– –  Of a water absorption coefficient by weight exceeding 0,5 % but not exceeding 10 %	15	 	008	012	69
2019	HS2017	69072300-  	– –  Of a water absorption coefficient by weight exceeding 10 %	15	 	008	012	69
2019	HS2017	69073000-  	–  Mosaic cubes and the like, other than those of subheading 6907 40	15	 	008	012	69
2019	HS2017	69074000-  	–  Finishing ceramics	15	 	008	012	69
2019	HS2017	69091100-  	– –  Of porcelain or china	2	 	008	012	69
2019	HS2017	69091200-  	– –  Articles having a hardness equivalent to 9 or more on the Mohs scale	2	 	008	012	69
2019	HS2017	69091900-  	– –  Other	2	 	008	012	69
2019	HS2017	69099000-  	–  Other	2	 	008	012	69
2019	HS2017	69101000-  	–  Of porcelain or china	15	 	008	012	69
2019	HS2017	69109000-  	–  Other	15	 	008	012	69
2019	HS2017	69111000-  	–  Tableware and kitchenware	15	 	008	012	69
2019	HS2017	69119000-  	–  Other	15	 	008	012	69
2019	HS2017	69120021-  	– –  Of common pottery	15	 	008	012	69
2019	HS2017	69120023-  	– –  Stoneware	15	 	008	012	69
2019	HS2017	69120025-  	– –  Earthenware or fine pottery	15	 	008	012	69
2019	HS2017	69120029-  	– –  Other	15	 	008	012	69
2019	HS2017	69120081-  	– –  Of common pottery	15	 	008	012	69
2019	HS2017	69120083-  	– –  Stoneware	15	 	008	012	69
2019	HS2017	69120085-  	– –  Earthenware or fine pottery	15	 	008	012	69
2019	HS2017	69120089-  	– –  Other	15	 	008	012	69
2019	HS2017	69131000-  	–  Of porcelain or china	15	 	008	012	69
2019	HS2017	69139010-  	– –  Of common pottery	15	 	008	012	69
2019	HS2017	69139093-  	– – –  Earthenware or fine pottery	15	 	008	012	69
2019	HS2017	69139098-  	– – –  Other	15	 	008	012	69
2019	HS2017	69141000-  	–  Of porcelain or china	15	 	008	012	69
2019	HS2017	69149000-  	–  Other	15	 	008	012	69
