年度	關稅版本	HS Code	產品描述	從價稅 %	從量稅	import	export	hs2
2019	HS2017	88010010-  	–  Balloons and dirigibles; gliders and hang gliders	2	 	008	012	88
2019	HS2017	88010090-  	–  Other	2	 	008	012	88
2019	HS2017	88021100-  	– –  Of an unladen weight not exceeding 2 000 kg	2	 	008	012	88
2019	HS2017	88021200-  	– –  Of an unladen weight exceeding 2 000 kg	2	 	008	012	88
2019	HS2017	88022000-  	–  Aeroplanes and other aircraft, of an unladen weight not exceeding 2 000 kg	2	 	008	012	88
2019	HS2017	88023000-  	–  Aeroplanes and other aircraft, of an unladen weight exceeding 2 000 kg but not exceeding 15 000 kg	2	 	008	012	88
2019	HS2017	88024000-  	–  Aeroplanes and other aircraft, of an unladen weight exceeding 15 000 kg	2	 	008	012	88
2019	HS2017	88026011-  	– – –  Telecommunication satellites	0	 	008	012	88
2019	HS2017	88026019-  	– – –  Other	0	 	008	012	88
2019	HS2017	88026090-  	– –  Suborbital and spacecraft launch vehicles	0	 	008	012	88
2019	HS2017	88031000-  	–  Propellers and rotors and parts thereof	2	 	008	012	88
2019	HS2017	88032000-  	–  Undercarriages and parts thereof	2	 	008	012	88
2019	HS2017	88033000-  	–  Other parts of aeroplanes or helicopters	2	 	008	012	88
2019	HS2017	88039010-  	– –  Of kites	0	 	008	012	88
2019	HS2017	88039021-  	– – –  Of telecommunication satellites	0	 	008	012	88
2019	HS2017	88039029-  	– – –  Other	0	 	008	012	88
2019	HS2017	88039030-  	– –  Of suborbital and spacecraft launch vehicles	0	 	008	012	88
2019	HS2017	88039090-  	– –  Other	0	 	008	012	88
2019	HS2017	88040000-  	Parachutes (including dirigible parachutes and paragliders) and rotochutes; parts thereof and accessories thereto	2	 	008	012	88
2019	HS2017	88051010-  	– –  Aircraft launching gear and parts thereof	2	 	008	012	88
2019	HS2017	88051090-  	– –  Other	2	 	008	012	88
2019	HS2017	88052100-  	– –  Air combat simulators and parts thereof	0	 	008	012	88
2019	HS2017	88052900-  	– –  Other	0	 	008	012	88
