年度	關稅版本	HS Code	產品描述	從價稅 %	從量稅	import	export	hs2
2019	HS2017	53011000-  	–  Flax, raw or retted	2	 	008	012	53
2019	HS2017	53012100-  	– –  Broken or scutched	2	 	008	012	53
2019	HS2017	53012900-  	– –  Other	2	 	008	012	53
2019	HS2017	53013000-  	–  Flax tow and waste	2	 	008	012	53
2019	HS2017	53021000-  	–  True hemp, raw or retted	2	 	008	012	53
2019	HS2017	53029000-  	–  Other	2	 	008	012	53
2019	HS2017	53031000-  	–  Jute and other textile bast fibres, raw or retted	2	 	008	012	53
2019	HS2017	53039000-  	–  Other	2	 	008	012	53
2019	HS2017	53050000-  	Coconut, abaca (Manila hemp or Musa textilis Nee), ramie and other vegetable textile fibres, not elsewhere specified or included, raw or processed but not spun; tow, noils and waste of these fibres (including yarn waste and garnetted stock)	2	 	008	012	53
2019	HS2017	53061010-  	– – –  Measuring 833,3 decitex or more (not exceeding 12 metric number)	2	 	008	012	53
2019	HS2017	53061030-  	– – –  Measuring less than 833,3 decitex but not less than 277,8 decitex (exceeding 12 metric number but not exceeding 36 metric number)	2	 	008	012	53
2019	HS2017	53061050-  	– – –  Measuring less than 277,8 decitex (exceeding 36 metric number)	2	 	008	012	53
2019	HS2017	53061090-  	– –  Put up for retail sale	2	 	008	012	53
2019	HS2017	53062010-  	– –  Not put up for retail sale	2	 	008	012	53
2019	HS2017	53062090-  	– –  Put up for retail sale	2	 	008	012	53
2019	HS2017	53071000-  	–  Single	2	 	008	012	53
2019	HS2017	53072000-  	–  Multiple (folded) or cabled	2	 	008	012	53
2019	HS2017	53081000-  	–  Coir yarn	2	 	008	012	53
2019	HS2017	53082010-  	– –  Not put up for retail sale	2	 	008	012	53
2019	HS2017	53082090-  	– –  Put up for retail sale	2	 	008	012	53
2019	HS2017	53089012-  	– – –  Measuring 277,8 decitex or more (not exceeding 36 metric number)	2	 	008	012	53
2019	HS2017	53089019-  	– – –  Measuring less than 277,8 decitex (exceeding 36 metric number)	2	 	008	012	53
2019	HS2017	53089050-  	– –  Paper yarn	2	 	008	012	53
2019	HS2017	53089090-  	– –  Other	2	 	008	012	53
2019	HS2017	53091110-  	– – –  Unbleached	0	 	008	012	53
2019	HS2017	53091190-  	– – –  Bleached	0	 	008	012	53
2019	HS2017	53091900-  	– –  Other	0	 	008	012	53
2019	HS2017	53092100-  	– –  Unbleached or bleached	0	 	008	012	53
2019	HS2017	53092900-  	– –  Other	0	 	008	012	53
2019	HS2017	53101010-  	– –  Of a width not exceeding 150 cm	0	 	008	012	53
2019	HS2017	53101090-  	– –  Of a width exceeding 150 cm	0	 	008	012	53
2019	HS2017	53109000-  	–  Other	0	 	008	012	53
2019	HS2017	53110010-  	–  Of ramie	0	 	008	012	53
2019	HS2017	53110090-  	–  Other	0	 	008	012	53
