年度	關稅版本	HS Code	產品描述	從價稅 %	從量稅	import	export	hs2
2019	HS2017	86011000-  	–  Powered from an external source of electricity	0	 	008	012	86
2019	HS2017	86012000-  	–  Powered by electric accumulators	0	 	008	012	86
2019	HS2017	86021000-  	–  Diesel-electric locomotives	0	 	008	012	86
2019	HS2017	86029000-  	–  Other	0	 	008	012	86
2019	HS2017	86031000-  	–  Powered from an external source of electricity	0	 	008	012	86
2019	HS2017	86039000-  	–  Other	0	 	008	012	86
2019	HS2017	86040000-  	Railway or tramway maintenance or service vehicles, whether or not self-propelled (for example, workshops, cranes, ballast tampers, trackliners, testing coaches and track inspection vehicles)	0	 	008	012	86
2019	HS2017	86050000-  	Railway or tramway passenger coaches, not self-propelled; luggage vans, post office coaches and other special purpose railway or tramway coaches, not self-propelled (excluding those of heading 8604)	0	 	008	012	86
2019	HS2017	86061000-  	–  Tank wagons and the like	0	 	008	012	86
2019	HS2017	86063000-  	–  Self-discharging vans and wagons, other than those of subheading 8606 10	0	 	008	012	86
2019	HS2017	86069110-  	– – –  Specially designed for the transport of highly radioactive materials (Euratom)	0	 	008	012	86
2019	HS2017	86069180-  	– – –  Other	0	 	008	012	86
2019	HS2017	86069200-  	– –  Open, with non-removable sides of a height exceeding 60 cm	0	 	008	012	86
2019	HS2017	86069900-  	– –  Other	0	 	008	012	86
2019	HS2017	86071100-  	– –  Driving bogies and bissel-bogies	0	 	008	012	86
2019	HS2017	86071200-  	– –  Other bogies and bissel-bogies	0	 	008	012	86
2019	HS2017	86071910-  	– – –  Axles, assembled or not; wheels and parts thereof	0	 	008	012	86
2019	HS2017	86071990-  	– – –  Parts of bogies, bissel-bogies and the like	0	 	008	012	86
2019	HS2017	86072110-  	– – –  Of cast iron or cast steel	0	 	008	012	86
2019	HS2017	86072190-  	– – –  Other	0	 	008	012	86
2019	HS2017	86072900-  	– –  Other	0	 	008	012	86
2019	HS2017	86073000-  	–  Hooks and other coupling devices, buffers, and parts thereof	0	 	008	012	86
2019	HS2017	86079110-  	– – –  Axle-boxes and parts thereof	0	 	008	012	86
2019	HS2017	86079190-  	– – –  Other	0	 	008	012	86
2019	HS2017	86079910-  	– – –  Axle-boxes and parts thereof	0	 	008	012	86
2019	HS2017	86079980-  	– – –  Other	0	 	008	012	86
2019	HS2017	86080000-  	Railway or tramway track fixtures and fittings; mechanical (including electromechanical) signalling, safety or traffic control equipment for railways, tramways, roads, inland waterways, parking facilities, port installations or airfields; parts of the foregoing	0	 	008	012	86
2019	HS2017	86090010-  	–  Containers with an anti-radiation lead covering, for the transport of radioactive materials (Euratom)	0	 	008	012	86
2019	HS2017	86090090-  	–  Other	0	 	008	012	86
