年度	關稅版本	HS Code	產品描述	從價稅 %	從量稅	import	export	hs2
2019	HS2017	61012010-  	– –  Overcoats, car coats, capes, cloaks and similar articles	0	 	008	012	61
2019	HS2017	61012090-  	– –  Anoraks (including ski jackets), windcheaters, wind-jackets and similar articles	0	 	008	012	61
2019	HS2017	61013010-  	– –  Overcoats, car coats, capes, cloaks and similar articles	0	 	008	012	61
2019	HS2017	61013090-  	– –  Anoraks (including ski jackets), windcheaters, wind-jackets and similar articles	0	 	008	012	61
2019	HS2017	61019020-  	– –  Overcoats, car coats, capes, cloaks and similar articles	0	 	008	012	61
2019	HS2017	61019080-  	– –  Anoraks (including ski jackets), windcheaters, wind-jackets and similar articles	0	 	008	012	61
2019	HS2017	61021010-  	– –  Overcoats, car coats, capes, cloaks and similar articles	0	 	008	012	61
2019	HS2017	61021090-  	– –  Anoraks (including ski jackets), windcheaters, wind-jackets and similar articles	0	 	008	012	61
2019	HS2017	61022010-  	– –  Overcoats, car coats, capes, cloaks and similar articles	0	 	008	012	61
2019	HS2017	61022090-  	– –  Anoraks (including ski jackets), windcheaters, wind-jackets and similar articles	0	 	008	012	61
2019	HS2017	61023010-  	– –  Overcoats, car coats, capes, cloaks and similar articles	0	 	008	012	61
2019	HS2017	61023090-  	– –  Anoraks (including ski jackets), windcheaters, wind-jackets and similar articles	0	 	008	012	61
2019	HS2017	61029010-  	– –  Overcoats, car coats, capes, cloaks and similar articles	0	 	008	012	61
2019	HS2017	61029090-  	– –  Anoraks (including ski jackets), windcheaters, wind-jackets and similar articles	0	 	008	012	61
2019	HS2017	61031010-  	– –  Of wool or fine animal hair	0	 	008	012	61
2019	HS2017	61031090-  	– –  Of other textile materials	0	 	008	012	61
2019	HS2017	61032200-  	– –  Of cotton	0	 	008	012	61
2019	HS2017	61032300-  	– –  Of synthetic fibres	0	 	008	012	61
2019	HS2017	61032900-  	– –  Of other textile materials	0	 	008	012	61
2019	HS2017	61033100-  	– –  Of wool or fine animal hair	0	 	008	012	61
2019	HS2017	61033200-  	– –  Of cotton	0	 	008	012	61
2019	HS2017	61033300-  	– –  Of synthetic fibres	0	 	008	012	61
2019	HS2017	61033900-  	– –  Of other textile materials	0	 	008	012	61
2019	HS2017	61034100-  	– –  Of wool or fine animal hair	0	 	008	012	61
2019	HS2017	61034200-  	– –  Of cotton	0	 	008	012	61
2019	HS2017	61034300-  	– –  Of synthetic fibres	0	 	008	012	61
2019	HS2017	61034900-  	– –  Of other textile materials	0	 	008	012	61
2019	HS2017	61041300-  	– –  Of synthetic fibres	0	 	008	012	61
2019	HS2017	61041920-  	– – –  Of cotton	0	 	008	012	61
2019	HS2017	61041990-  	– – –  Of other textile materials	0	 	008	012	61
2019	HS2017	61042200-  	– –  Of cotton	0	 	008	012	61
2019	HS2017	61042300-  	– –  Of synthetic fibres	0	 	008	012	61
2019	HS2017	61042910-  	– – –  Of wool or fine animal hair	0	 	008	012	61
2019	HS2017	61042990-  	– – –  Of other textile materials	0	 	008	012	61
2019	HS2017	61043100-  	– –  Of wool or fine animal hair	0	 	008	012	61
2019	HS2017	61043200-  	– –  Of cotton	0	 	008	012	61
2019	HS2017	61043300-  	– –  Of synthetic fibres	0	 	008	012	61
2019	HS2017	61043900-  	– –  Of other textile materials	0	 	008	012	61
2019	HS2017	61044100-  	– –  Of wool or fine animal hair	0	 	008	012	61
2019	HS2017	61044200-  	– –  Of cotton	0	 	008	012	61
2019	HS2017	61044300-  	– –  Of synthetic fibres	0	 	008	012	61
2019	HS2017	61044400-  	– –  Of artificial fibres	0	 	008	012	61
2019	HS2017	61044900-  	– –  Of other textile materials	0	 	008	012	61
2019	HS2017	61045100-  	– –  Of wool or fine animal hair	0	 	008	012	61
2019	HS2017	61045200-  	– –  Of cotton	0	 	008	012	61
2019	HS2017	61045300-  	– –  Of synthetic fibres	0	 	008	012	61
2019	HS2017	61045900-  	– –  Of other textile materials	0	 	008	012	61
2019	HS2017	61046100-  	– –  Of wool or fine animal hair	0	 	008	012	61
2019	HS2017	61046200-  	– –  Of cotton	0	 	008	012	61
2019	HS2017	61046300-  	– –  Of synthetic fibres	0	 	008	012	61
2019	HS2017	61046900-  	– –  Of other textile materials	0	 	008	012	61
2019	HS2017	61051000-  	–  Of cotton	0	 	008	012	61
2019	HS2017	61052010-  	– –  Of synthetic fibres	0	 	008	012	61
2019	HS2017	61052090-  	– –  Of artificial fibres	0	 	008	012	61
2019	HS2017	61059010-  	– –  Of wool or fine animal hair	0	 	008	012	61
2019	HS2017	61059090-  	– –  Of other textile materials	0	 	008	012	61
2019	HS2017	61061000-  	–  Of cotton	0	 	008	012	61
2019	HS2017	61062000-  	–  Of man-made fibres	0	 	008	012	61
2019	HS2017	61069010-  	– –  Of wool or fine animal hair	0	 	008	012	61
2019	HS2017	61069030-  	– –  Of silk or silk waste	0	 	008	012	61
2019	HS2017	61069050-  	– –  Of flax or of ramie	0	 	008	012	61
2019	HS2017	61069090-  	– –  Of other textile materials	0	 	008	012	61
2019	HS2017	61071100-  	– –  Of cotton	0	 	008	012	61
2019	HS2017	61071200-  	– –  Of man-made fibres	0	 	008	012	61
2019	HS2017	61071900-  	– –  Of other textile materials	0	 	008	012	61
2019	HS2017	61072100-  	– –  Of cotton	0	 	008	012	61
2019	HS2017	61072200-  	– –  Of man-made fibres	0	 	008	012	61
2019	HS2017	61072900-  	– –  Of other textile materials	0	 	008	012	61
2019	HS2017	61079100-  	– –  Of cotton	0	 	008	012	61
2019	HS2017	61079900-  	– –  Of other textile materials	0	 	008	012	61
2019	HS2017	61081100-  	– –  Of man-made fibres	0	 	008	012	61
2019	HS2017	61081900-  	– –  Of other textile materials	0	 	008	012	61
2019	HS2017	61082100-  	– –  Of cotton	0	 	008	012	61
2019	HS2017	61082200-  	– –  Of man-made fibres	0	 	008	012	61
2019	HS2017	61082900-  	– –  Of other textile materials	0	 	008	012	61
2019	HS2017	61083100-  	– –  Of cotton	0	 	008	012	61
