年度	關稅版本	HS Code	產品描述	從價稅 %	從量稅	import	export	hs2
2019	HS2017	92011010-  	– –  New	2	 	008	012	92
2019	HS2017	92011090-  	– –  Used	2	 	008	012	92
2019	HS2017	92012000-  	–  Grand pianos	2	 	008	012	92
2019	HS2017	92019000-  	–  Other	2	 	008	012	92
2019	HS2017	92021010-  	– –  Violins	2	 	008	012	92
2019	HS2017	92021090-  	– –  Other	2	 	008	012	92
2019	HS2017	92029030-  	– –  Guitars	2	 	008	012	92
2019	HS2017	92029080-  	– –  Other	2	 	008	012	92
2019	HS2017	92051000-  	–  Brass-wind instruments	2	 	008	012	92
2019	HS2017	92059010-  	– –  Accordions and similar instruments	2	 	008	012	92
2019	HS2017	92059030-  	– –  Mouth organs	2	 	008	012	92
2019	HS2017	92059050-  	– –  Keyboard pipe organs; harmoniums and similar keyboard instruments with free metal reeds	2	 	008	012	92
2019	HS2017	92059090-  	– –  Other	2	 	008	012	92
2019	HS2017	92060000-  	Percussion musical instruments (for example, drums, xylophones, cymbals, castanets, maracas)	2	 	008	012	92
2019	HS2017	92071010-  	– –  Organs	2	 	008	012	92
2019	HS2017	92071030-  	– –  Digital pianos	2	 	008	012	92
2019	HS2017	92071050-  	– –  Synthesisers	2	 	008	012	92
2019	HS2017	92071080-  	– –  Other	2	 	008	012	92
2019	HS2017	92079010-  	– –  Guitars	2	 	008	012	92
2019	HS2017	92079090-  	– –  Other	2	 	008	012	92
2019	HS2017	92081000-  	–  Musical boxes	2	 	008	012	92
2019	HS2017	92089000-  	–  Other	2	 	008	012	92
2019	HS2017	92093000-  	–  Musical instrument strings	2	 	008	012	92
2019	HS2017	92099100-  	– –  Parts and accessories for pianos	2	 	008	012	92
2019	HS2017	92099200-  	– –  Parts and accessories for the musical instruments of heading 9202	2	 	008	012	92
2019	HS2017	92099400-  	– –  Parts and accessories for the musical instruments of heading 9207	2	 	008	012	92
2019	HS2017	92099920-  	– – –  Parts and accessories for the musical instruments of heading 9205	2	 	008	012	92
2019	HS2017	92099940-  	– – – –  Metronomes, tuning forks and pitch pipes	2	 	008	012	92
2019	HS2017	92099950-  	– – – –  Mechanisms for musical boxes	2	 	008	012	92
2019	HS2017	92099970-  	– – – –  Other	2	 	008	012	92
