年度	關稅版本	HS Code	產品描述	從價稅 %	從量稅	import	export	hs2
2019	HS2017	03011100-  	– –  Freshwater fish	0	 	008	012	03
2019	HS2017	03011900-  	– –  Other	0	 	008	012	03
2019	HS2017	03019110-  	– – –  Of the species Oncorhynchus apache or Oncorhynchus chrysogaster	0	 	008	012	03
2019	HS2017	03019190-  	– – –  Other	0	 	008	012	03
2019	HS2017	03019210-  	– – –  Of a length of less than 12 cm	0	 	008	012	03
2019	HS2017	03019230-  	– – –  Of a length of 12 cm or more but less than 20 cm	0	 	008	012	03
2019	HS2017	03019290-  	– – –  Of a length of 20 cm or more	0	 	008	012	03
2019	HS2017	03019300-  	– –  Carp (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.)	0	 	008	012	03
2019	HS2017	03019410-  	– – –  Atlantic bluefin tuna (Thunnus thynnus)	0	 	008	012	03
2019	HS2017	03019490-  	– – –  Pacific bluefin tuna (Thunnus orientalis)	0	 	008	012	03
2019	HS2017	03019500-  	– –  Southern bluefin tuna (Thunnus maccoyii)	0	 	008	012	03
2019	HS2017	03019911-  	– – – –  Pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho)	0	 	008	012	03
2019	HS2017	03019917-  	– – – –  Other	0	 	008	012	03
2019	HS2017	03019985-  	– – –  Other	0	 	008	012	03
2019	HS2017	03021110-  	– – –  Of the species Oncorhynchus apache or Oncorhynchus chrysogaster	0	 	008	012	03
2019	HS2017	03021120-  	– – –  Of the species Oncorhynchus mykiss, with heads and gills on, gutted, weighing more than 1,2 kg each, or with heads off, gilled and gutted, weighing more than 1 kg each	0	 	008	012	03
2019	HS2017	03021180-  	– – –  Other	0	 	008	012	03
2019	HS2017	03021300-  	– –  Pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus)	0	 	008	012	03
2019	HS2017	03021400-  	– –  Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho)	0	 	008	012	03
2019	HS2017	03021900-  	– –  Other	0	 	008	012	03
2019	HS2017	03022110-  	– – –  Lesser or Greenland halibut (Reinhardtius hippoglossoides)	0	 	008	012	03
2019	HS2017	03022130-  	– – –  Atlantic halibut (Hippoglossus hippoglossus)	0	 	008	012	03
2019	HS2017	03022190-  	– – –  Pacific halibut (Hippoglossus stenolepis)	0	 	008	012	03
2019	HS2017	03022200-  	– –  Plaice (Pleuronectes platessa)	0	 	008	012	03
2019	HS2017	03022300-  	– –  Sole (Solea spp.)	0	 	008	012	03
2019	HS2017	03022400-  	– –  Turbots (Psetta maxima)	0	 	008	012	03
2019	HS2017	03022910-  	– – –  Megrim (Lepidorhombus spp.)	0	 	008	012	03
2019	HS2017	03022980-  	– – –  Other	0	 	008	012	03
2019	HS2017	03023110-  	– – –  For the industrial manufacture of products of heading 1604 (12)	0	 	008	012	03
2019	HS2017	03023190-  	– – –  Other	0	 	008	012	03
2019	HS2017	03023210-  	– – –  For the industrial manufacture of products of heading 1604 (12)	0	 	008	012	03
2019	HS2017	03023290-  	– – –  Other	0	 	008	012	03
2019	HS2017	03023310-  	– – –  For the industrial manufacture of products of heading 1604 (12)	0	 	008	012	03
2019	HS2017	03023390-  	– – –  Other	0	 	008	012	03
2019	HS2017	03023410-  	– – –  For the industrial manufacture of products of heading 1604 (12)	0	 	008	012	03
2019	HS2017	03023490-  	– – –  Other	0	 	008	012	03
2019	HS2017	03023511-  	– – – –  For the industrial manufacture of products of heading 1604 (12)	0	 	008	012	03
2019	HS2017	03023519-  	– – – –  Other	0	 	008	012	03
2019	HS2017	03023591-  	– – – –  For the industrial manufacture of products of heading 1604 (12)	0	 	008	012	03
2019	HS2017	03023599-  	– – – –  Other	0	 	008	012	03
2019	HS2017	03023610-  	– – –  For the industrial manufacture of products of heading 1604 (12)	0	 	008	012	03
2019	HS2017	03023690-  	– – –  Other	0	 	008	012	03
2019	HS2017	03023920-  	– – –  For the industrial manufacture of products of heading 1604 (12)	0	 	008	012	03
2019	HS2017	03023980-  	– – –  Other	0	 	008	012	03
2019	HS2017	03024100-  	– –  Herrings (Clupea harengus, Clupea pallasii)	0	 	008	012	03
2019	HS2017	03024200-  	– –  Anchovies (Engraulis spp.)	0	 	008	012	03
2019	HS2017	03024310-  	– – –  Sardines of the species Sardina pilchardus	0	 	008	012	03
