年度	關稅版本	HS Code	產品描述	從價稅 %	從量稅	import	export	hs2
2019	HS2017	41012010-  	– –  Fresh	2	 	008	012	41
2019	HS2017	41012030-  	– –  Wet-salted	2	 	008	012	41
2019	HS2017	41012050-  	– –  Dried or dry-salted	2	 	008	012	41
2019	HS2017	41012080-  	– –  Other	2	 	008	012	41
2019	HS2017	41015010-  	– –  Fresh	2	 	008	012	41
2019	HS2017	41015030-  	– –  Wet-salted	2	 	008	012	41
2019	HS2017	41015050-  	– –  Dried or dry-salted	2	 	008	012	41
2019	HS2017	41015090-  	– –  Other	2	 	008	012	41
2019	HS2017	41019000-  	–  Other, including butts, bends and bellies	2	 	008	012	41
2019	HS2017	41021010-  	– –  Of lambs	2	 	008	012	41
2019	HS2017	41021090-  	– –  Other	2	 	008	012	41
2019	HS2017	41022100-  	– –  Pickled	2	 	008	012	41
2019	HS2017	41022900-  	– –  Other	2	 	008	012	41
2019	HS2017	41032000-  	–  Of reptiles	2	 	008	012	41
2019	HS2017	41033000-  	–  Of swine	2	 	008	012	41
2019	HS2017	41039000-  	–  Other	2	 	008	012	41
2019	HS2017	41041110-  	– – –  Whole bovine (including buffalo) hides and skins, of a unit surface area not exceeding 28 square feet (2,6 m2)	10	 	008	012	41
2019	HS2017	41041151-  	– – – – –  Whole hides and skins, of a unit surface area exceeding 28 square feet (2,6 m2)	10	 	008	012	41
2019	HS2017	41041159-  	– – – – –  Other	10	 	008	012	41
2019	HS2017	41041190-  	– – – –  Other	10	 	008	012	41
2019	HS2017	41041910-  	– – –  Whole bovine (including buffalo) hides and skins, of a unit surface area not exceeding 28 square feet (2,6 m2)	10	 	008	012	41
2019	HS2017	41041951-  	– – – – –  Whole hides and skins, of a unit surface area exceeding 28 square feet (2,6 m2)	10	 	008	012	41
2019	HS2017	41041959-  	– – – – –  Other	10	 	008	012	41
2019	HS2017	41041990-  	– – – –  Other	10	 	008	012	41
2019	HS2017	41044111-  	– – – –  East India kip, whole, whether or not the heads and legs have been removed, each of a net weight of not more than 4,5 kg, not further prepared than vegetable tanned, whether or not having undergone certain treatments, but obviously unsuitable for immediate use for the manufacture of leather articles	10	 	008	012	41
2019	HS2017	41044119-  	– – – –  Other	10	 	008	012	41
2019	HS2017	41044151-  	– – – – –  Whole hides and skins, of a unit surface area exceeding 28 square feet (2,6 m2)	10	 	008	012	41
2019	HS2017	41044159-  	– – – – –  Other	10	 	008	012	41
2019	HS2017	41044190-  	– – – –  Other	10	 	008	012	41
2019	HS2017	41044911-  	– – – –  East India kip, whole, whether or not the heads and legs have been removed, each of a net weight of not more than 4,5 kg, not further prepared than vegetable tanned, whether or not having undergone certain treatments, but obviously unsuitable for immediate use for the manufacture of leather articles	10	 	008	012	41
2019	HS2017	41044919-  	– – – –  Other	10	 	008	012	41
2019	HS2017	41044951-  	– – – – –  Whole hides and skins, of a unit surface area exceeding 28 square feet (2,6 m2)	10	 	008	012	41
2019	HS2017	41044959-  	– – – – –  Other	10	 	008	012	41
2019	HS2017	41044990-  	– – – –  Other	10	 	008	012	41
2019	HS2017	41051000-  	–  In the wet state (including wet-blue)	10	 	008	012	41
2019	HS2017	41053010-  	– –  Vegetable pre-tanned Indian hair sheep, whether or not having undergone certain treatments, but obviously unsuitable for immediate use for the manufacture of leather articles	10	 	008	012	41
2019	HS2017	41053090-  	– –  Other	10	 	008	012	41
2019	HS2017	41062100-  	– –  In the wet state (including wet-blue)	10	 	008	012	41
2019	HS2017	41062210-  	– – –  Vegetable pre-tanned Indian goat or kid, whether or not having undergone certain treatments, but obviously unsuitable for immediate use for the manufacture of leather articles	10	 	008	012	41
2019	HS2017	41062290-  	– – –  Other	10	 	008	012	41
2019	HS2017	41063100-  	– –  In the wet state (including wet-blue)	10	 	008	012	41
2019	HS2017	41063200-  	– –  In the dry state (crust)	10	 	008	012	41
2019	HS2017	41064010-  	– –  Vegetable pre-tanned	10	 	008	012	41
2019	HS2017	41064090-  	– –  Other	10	 	008	012	41
2019	HS2017	41069100-  	– –  In the wet state (including wet-blue)	10	 	008	012	41
2019	HS2017	41069200-  	– –  In the dry state (crust)	10	 	008	012	41
2019	HS2017	41071111-  	– – – –  Boxcalf	0	 	008	012	41
2019	HS2017	41071119-  	– – – –  Other	0	 	008	012	41
2019	HS2017	41071190-  	– – –  Other	0	 	008	012	41
2019	HS2017	41071211-  	– – – –  Boxcalf	0	 	008	012	41
2019	HS2017	41071219-  	– – – –  Other	0	 	008	012	41
2019	HS2017	41071291-  	– – – –  Bovine (including buffalo) leather	0	 	008	012	41
2019	HS2017	41071299-  	– – – –  Equine leather	0	 	008	012	41
2019	HS2017	41071910-  	– – –  Bovine (including buffalo) leather, of a unit surface area not exceeding 28 square feet (2,6 m2)	0	 	008	012	41
2019	HS2017	41071990-  	– – –  Other	0	 	008	012	41
2019	HS2017	41079110-  	– – –  Sole leather	0	 	008	012	41
2019	HS2017	41079190-  	– – –  Other	0	 	008	012	41
2019	HS2017	41079210-  	– – –  Bovine (including buffalo) leather	0	 	008	012	41
2019	HS2017	41079290-  	– – –  Equine leather	0	 	008	012	41
2019	HS2017	41079910-  	– – –  Bovine (including buffalo) leather	0	 	008	012	41
2019	HS2017	41079990-  	– – –  Equine leather	0	 	008	012	41
2019	HS2017	41120000-  	Leather further prepared after tanning or crusting, including parchment-dressed leather, of sheep or lamb, without wool on, whether or not split, other than leather of heading 4114	0	 	008	012	41
2019	HS2017	41131000-  	–  Of goats or kids	0	 	008	012	41
2019	HS2017	41132000-  	–  Of swine	0	 	008	012	41
2019	HS2017	41133000-  	–  Of reptiles	0	 	008	012	41
2019	HS2017	41139000-  	–  Other	0	 	008	012	41
2019	HS2017	41141010-  	– –  Of sheep or lambs	10	 	008	012	41
2019	HS2017	41141090-  	– –  Of other animals	10	 	008	012	41
2019	HS2017	41142000-  	–  Patent leather and patent laminated leather; metallised leather	10	 	008	012	41
2019	HS2017	41151000-  	–  Composition leather with a basis of leather or leather fibre, in slabs, sheets or strip, whether or not in rolls	10	 	008	012	41
2019	HS2017	41152000-  	–  Parings and other waste of leather or of composition leather, not suitable for the manufacture of leather articles; leather dust, powder and flour	10	 	008	012	41
