年度	關稅版本	HS Code	產品描述	從價稅 %	從量稅	import	export	hs2
2019	HS2017	12011000-  	–  Seed (32)	0	 	008	012	12
2019	HS2017	12019000-  	–  Other	0	 	008	012	12
2019	HS2017	12023000-  	–  Seed (32)	2	 	008	012	12
2019	HS2017	12024100-  	– –  In shell	10	 	008	012	12
2019	HS2017	12024200-  	– –  Shelled, whether or not broken	10	 	008	012	12
2019	HS2017	12030000-  	Copra	0	 	008	012	12
2019	HS2017	12040010-  	–  For sowing (32)	0	 	008	012	12
2019	HS2017	12040090-  	–  Other	0	 	008	012	12
2019	HS2017	12051010-  	– –  For sowing (32)	0	 	008	012	12
2019	HS2017	12051090-  	– –  Other	0	 	008	012	12
2019	HS2017	12059000-  	–  Other	0	 	008	012	12
2019	HS2017	12060010-  	–  For sowing (32)	0	 	008	012	12
2019	HS2017	12060091-  	– –  Shelled; in grey-and-white-striped shell	0	 	008	012	12
2019	HS2017	12060099-  	– –  Other	0	 	008	012	12
2019	HS2017	12071000-  	–  Palm nuts and kernels	0	 	008	012	12
2019	HS2017	12072100-  	– –  Seed (32)	0	 	008	012	12
2019	HS2017	12072900-  	– –  Other	0	 	008	012	12
2019	HS2017	12073000-  	–  Castor oil seeds	0	 	008	012	12
2019	HS2017	12074010-  	– –  Seed (32)	0	 	008	012	12
2019	HS2017	12074090-  	– –  Other	0	 	008	012	12
2019	HS2017	12075010-  	– –  Seed (32)	0	 	008	012	12
2019	HS2017	12075090-  	– –  Other	0	 	008	012	12
2019	HS2017	12076000-  	–  Safflower (Carthamus tinctorius) seeds	0	 	008	012	12
2019	HS2017	12077000-  	–  Melon seeds	0	 	008	012	12
2019	HS2017	12079110-  	– – –  Seed (32)	0	 	008	012	12
2019	HS2017	12079190-  	– – –  Other	0	 	008	012	12
2019	HS2017	12079920-  	– – –  Seed (32)	0	 	008	012	12
2019	HS2017	12079991-  	– – – –  Hemp seeds	0	 	008	012	12
2019	HS2017	12079996-  	– – – –  Other	0	 	008	012	12
2019	HS2017	12081000-  	–  Of soya beans	0	 	008	012	12
2019	HS2017	12089000-  	–  Other	0	 	008	012	12
2019	HS2017	12091000-  	–  Sugar beet seeds	2	 	008	012	12
2019	HS2017	12092100-  	– –  Lucerne (alfalfa) seeds	2	 	008	012	12
2019	HS2017	12092210-  	– – –  Red clover (Trifolium pratense L.)	2	 	008	012	12
2019	HS2017	12092280-  	– – –  Other	2	 	008	012	12
2019	HS2017	12092311-  	– – –  Meadow fescue (Festuca pratensis Huds.) seeds	2	 	008	012	12
2019	HS2017	12092315-  	– – –  Red fescue (Festuca rubra L.) seeds	2	 	008	012	12
2019	HS2017	12092380-  	– – –  Other	2	 	008	012	12
2019	HS2017	12092400-  	– –  Kentucky blue grass (Poa pratensis L.) seeds	2	 	008	012	12
