年度	關稅版本	HS Code	產品描述	從價稅 %	從量稅	import	export	hs2
2019	HS2017	37011000-  	–  For X-ray	2	 	008	012	37
2019	HS2017	37012000-  	–  Instant print film	2	 	008	012	37
2019	HS2017	37013000-  	–  Other plates and film, with any side exceeding 255 mm	0	 	008	012	37
2019	HS2017	37019100-  	– –  For colour photography (polychrome)	2	 	008	012	37
2019	HS2017	37019900-  	– –  Other	0	 	008	012	37
2019	HS2017	37021000-  	–  For X-ray	2	 	008	012	37
2019	HS2017	37023191-  	– – –  Colour negative film: — of a width of 75 mm or more but not exceeding 105 mm and — of a length of 100 m or more for the manufacture of instant-picture film-packs (12)	2	 	008	012	37
2019	HS2017	37023197-  	– – –  Other	2	 	008	012	37
2019	HS2017	37023210-  	– – – –  Microfilm; film for the graphic arts	2	 	008	012	37
2019	HS2017	37023220-  	– – – –  Other	2	 	008	012	37
2019	HS2017	37023285-  	– – –  Of a width exceeding 35 mm	2	 	008	012	37
2019	HS2017	37023900-  	– –  Other	2	 	008	012	37
2019	HS2017	37024100-  	– –  Of a width exceeding 610 mm and of a length exceeding 200 m, for colour photography (polychrome)	2	 	008	012	37
2019	HS2017	37024200-  	– –  Of a width exceeding 610 mm and of a length exceeding 200 m, other than for colour photography	2	 	008	012	37
2019	HS2017	37024300-  	– –  Of a width exceeding 610 mm and of a length not exceeding 200 m	2	 	008	012	37
2019	HS2017	37024400-  	– –  Of a width exceeding 105 mm but not exceeding 610 mm	2	 	008	012	37
2019	HS2017	37025200-  	– –  Of a width not exceeding 16 mm	2	 	008	012	37
2019	HS2017	37025300-  	– –  Of a width exceeding 16 mm but not exceeding 35 mm and of a length not exceeding 30 m, for slides	2	 	008	012	37
2019	HS2017	37025400-  	– –  Of a width exceeding 16 mm but not exceeding 35 mm and of a length not exceeding 30 m, other than for slides	2	 	008	012	37
2019	HS2017	37025500-  	– –  Of a width exceeding 16 mm but not exceeding 35 mm and of a length exceeding 30 m	2	 	008	012	37
2019	HS2017	37025600-  	– –  Of a width exceeding 35 mm	2	 	008	012	37
2019	HS2017	37029610-  	– – –  Microfilm; film for the graphic arts	2	 	008	012	37
2019	HS2017	37029690-  	– – –  Other	2	 	008	012	37
2019	HS2017	37029710-  	– – –  Microfilm; film for the graphic arts	2	 	008	012	37
2019	HS2017	37029790-  	– – –  Other	2	 	008	012	37
2019	HS2017	37029800-  	– –  Of a width exceeding 35 mm	2	 	008	012	37
2019	HS2017	37031000-  	–  In rolls of a width exceeding 610 mm	2	 	008	012	37
2019	HS2017	37032000-  	–  Other, for colour photography (polychrome)	2	 	008	012	37
2019	HS2017	37039000-  	–  Other	2	 	008	012	37
2019	HS2017	37040010-  	–  Plates and film	2	 	008	012	37
2019	HS2017	37040090-  	–  Other	2	 	008	012	37
2019	HS2017	37050010-  	–  For offset reproduction	0	 	008	012	37
2019	HS2017	37050090-  	–  Other	0	 	008	012	37
2019	HS2017	37061020-  	– –  Consisting only of soundtrack; negatives; intermediate positives	2	 	008	012	37
2019	HS2017	37061099-  	– –  Other positives	2	 	008	012	37
2019	HS2017	37069052-  	– –  Consisting only of soundtrack; negatives; intermediate positives; newsreels	2	 	008	012	37
2019	HS2017	37069091-  	– – –  Less than 10 mm	2	 	008	012	37
2019	HS2017	37069099-  	– – –  10 mm or more	2	 	008	012	37
2019	HS2017	37071000-  	–  Sensitising emulsions	2	 	008	012	37
2019	HS2017	37079021-  	– – –  Thermoplastic or electrostatic toner cartridges (without moving parts) for insertion into apparatus of subheadings 8443 31, 8443 32 or 8443 39	0	 	008	012	37
2019	HS2017	37079029-  	– – –  Other	0	 	008	012	37
2019	HS2017	37079090-  	– –  Other	0	 	008	012	37
