年度	關稅版本	HS Code	產品描述	從價稅 %	從量稅	import	export	hs2
2019	HS2017	89011010-  	– –  Seagoing	2	 	008	012	89
2019	HS2017	89011090-  	– –  Other	2	 	008	012	89
2019	HS2017	89012010-  	– –  Seagoing	2	 	008	012	89
2019	HS2017	89012090-  	– –  Other	2	 	008	012	89
2019	HS2017	89013010-  	– –  Seagoing	2	 	008	012	89
2019	HS2017	89013090-  	– –  Other	2	 	008	012	89
2019	HS2017	89019010-  	– –  Seagoing	2	 	008	012	89
2019	HS2017	89019090-  	– –  Other	2	 	008	012	89
2019	HS2017	89020010-  	–  Seagoing	2	 	008	012	89
2019	HS2017	89020090-  	–  Other	2	 	008	012	89
2019	HS2017	89031010-  	– –  Of a weight not exceeding 100 kg each	15	 	008	012	89
2019	HS2017	89031090-  	– –  Other	15	 	008	012	89
2019	HS2017	89039110-  	– – –  Seagoing	2	 	008	012	89
2019	HS2017	89039190-  	– – –  Other	2	 	008	012	89
2019	HS2017	89039210-  	– – –  Seagoing	2	 	008	012	89
2019	HS2017	89039291-  	– – – –  Of a length not exceeding 7,5 m	2	 	008	012	89
2019	HS2017	89039299-  	– – – –  Of a length exceeding 7,5 m	2	 	008	012	89
2019	HS2017	89039910-  	– – –  Of a weight not exceeding 100 kg each	2	 	008	012	89
2019	HS2017	89039991-  	– – – –  Of a length not exceeding 7,5 m	2	 	008	012	89
2019	HS2017	89039999-  	– – – –  Of a length exceeding 7,5 m	2	 	008	012	89
2019	HS2017	89040010-  	–  Tugs	2	 	008	012	89
2019	HS2017	89040091-  	– –  Seagoing	2	 	008	012	89
2019	HS2017	89040099-  	– –  Other	2	 	008	012	89
2019	HS2017	89051010-  	– –  Seagoing	2	 	008	012	89
2019	HS2017	89051090-  	– –  Other	2	 	008	012	89
2019	HS2017	89052000-  	–  Floating or submersible drilling or production platforms	2	 	008	012	89
2019	HS2017	89059010-  	– –  Seagoing	2	 	008	012	89
2019	HS2017	89059090-  	– –  Other	2	 	008	012	89
2019	HS2017	89061000-  	–  Warships	2	 	008	012	89
2019	HS2017	89069010-  	– –  Seagoing	2	 	008	012	89
2019	HS2017	89069091-  	– – –  Of a weight not exceeding 100 kg each	2	 	008	012	89
2019	HS2017	89069099-  	– – –  Other	2	 	008	012	89
2019	HS2017	89071000-  	–  Inflatable rafts	15	 	008	012	89
2019	HS2017	89079000-  	–  Other	2	 	008	012	89
2019	HS2017	89080000-  	Vessels and other floating structures for breaking up (12)	2	 	008	012	89
