年度	關稅版本	HS Code	產品描述	從價稅 %	從量稅	import	export	hs2
2018	HS2017	2801100000-  	- Fluorine	6.4	 	051	008	28
2018	HS2017	2801200000-  	- Iodine	5	 	051	008	28
2018	HS2017	2801301000-  	- - Chlorine	5	 	051	008	28
2018	HS2017	2801309000-  	- - Bromine	5	 	051	008	28
2018	HS2017	2802000000-  	Sulphur, sublimed or precipitated; colloidal sulphur	5	 	051	008	28
2018	HS2017	2803000000-  	Carbon (carbon blacks and other forms of carbon not elsewhere specified or included)	5	 	051	008	28
2018	HS2017	2804100000-  	- Hydrogen	5	 	051	008	28
2018	HS2017	2804210000-  	- - Argon	0	 	051	008	28
2018	HS2017	2804291000-  	- - - Helium	5	 	051	008	28
2018	HS2017	2804299000-  	- - - Other	5	 	051	008	28
2018	HS2017	2804300000-  	- Nitrogen	5	 	051	008	28
2018	HS2017	2804400000-  	- Oxygen	5	 	051	008	28
2018	HS2017	2804501000-  	- - Boron	4	 	051	008	28
2018	HS2017	2804509000-  	- - Tellurium	4	 	051	008	28
2018	HS2017	2804610000-  	- - Containing by weight not less than 99.99 % of silicon	5	 	051	008	28
2018	HS2017	2804690000-  	- - Other	5	 	051	008	28
2018	HS2017	2804700010-  	- - Yellow (“white”) phosphorus	5	 	051	008	28
2018	HS2017	2804700020-  	- - Red phosphorus	5	 	051	008	28
2018	HS2017	2804800000-  	- Arsenic	5	 	051	008	28
2018	HS2017	2804900000-  	- Selenium	4	 	051	008	28
2018	HS2017	2805110000-  	- - Sodium	5	 	051	008	28
2018	HS2017	2805120000-  	- - Calcium	5	 	051	008	28
2018	HS2017	2805191000-  	- - - Strontium and barium	5	 	051	008	28
2018	HS2017	2805199000-  	- - - Other	5	 	051	008	28
2018	HS2017	2805301000-  	- - Intermixtures or interalloys	5	 	051	008	28
2018	HS2017	2805302000-  	- - - - Cerium, lanthanum, praseodymium, neodymium and samarium	5	 	051	008	28
2018	HS2017	2805303000-  	- - - - Europium, gadolinium, terbium, dysprosium, holmium, erbium, thulium, ytterbium, lutetium and yttrium	5	 	051	008	28
2018	HS2017	2805304000-  	- - - - Scandium	5	 	051	008	28
2018	HS2017	2805308000-  	- - - Other	5	 	051	008	28
2018	HS2017	2805401000-  	- - In flasks of a net content of 34.5 kg (standard weight), of a fob value, per flask, not exceeding 224 Euro	5	 	051	008	28
2018	HS2017	2805409000-  	- - Other	5	 	051	008	28
2018	HS2017	2806100000-  	- Hydrogen chloride (hydrochloric acid)	0	 	051	008	28
2018	HS2017	2806200000-  	- Chlorosulphuric acid	5	 	051	008	28
2018	HS2017	2807000001-  	- Sulphuric acid	0	 	051	008	28
2018	HS2017	2807000009-  	- Oleum	5	 	051	008	28
2018	HS2017	2808000000-  	Nitric acid; sulphonitric acids	0	 	051	008	28
2018	HS2017	2809100000-  	- Diphosphorus pentaoxide	5	 	051	008	28
2018	HS2017	2809200000-  	- Phosphoric acid and polyphosphoric acids	0	 	051	008	28
2018	HS2017	2810001000-  	- Diboron trioxide	5	 	051	008	28
2018	HS2017	2810009000-  	- Other	0	 	051	008	28
2018	HS2017	2811110000-  	- - Hydrogen fluoride (hydrofluoric acid)	5	 	051	008	28
2018	HS2017	2811120000-  	- - Hydrogen cyanide (hydrocyanic acid)	5	 	051	008	28
2018	HS2017	2811191000-  	- - - Hydrogen bromide (hydrobromic acid)	5	 	051	008	28
2018	HS2017	2811198000-  	- - - Other	5	 	051	008	28
2018	HS2017	2811210000-  	- - Carbon dioxide	5	 	051	008	28
2018	HS2017	2811220000-  	- - Silicon dioxide	2	 	051	008	28
2018	HS2017	2811290500-  	- - - Sulphur dioxide	5	 	051	008	28
2018	HS2017	2811291000-  	- - - Sulphur trioxide (sulphuric anhydride); diarsenic trioxide	4	 	051	008	28
2018	HS2017	2811293000-  	- - - Nitrogen oxides	5	 	051	008	28
2018	HS2017	2811299000-  	- - - Other	5	 	051	008	28
2018	HS2017	2812110000-  	- - Carbonyl dichloride (phosgene)	5	 	051	008	28
2018	HS2017	2812120000-  	- - Phosphorus oxychloride	5	 	051	008	28
2018	HS2017	2812130000-  	- - Phosphorus trichloride	5	 	051	008	28
2018	HS2017	2812140000-  	- - Phosphorus pentachloride	5	 	051	008	28
2018	HS2017	2812150000-  	- - Sulphur monochloride	5	 	051	008	28
2018	HS2017	2812160000-  	- - Sulphur dichloride	5	 	051	008	28
2018	HS2017	2812170000-  	- - Thionyl chloride	5	 	051	008	28
2018	HS2017	2812190000-  	- - Other	5	 	051	008	28
2018	HS2017	2812900000-  	- Other	5	 	051	008	28
2018	HS2017	2813100000-  	- Carbon disulphide	5	 	051	008	28
2018	HS2017	2813901000-  	- - Phosphorus sulphides, commercial phosphorus trisulphide	5	 	051	008	28
2018	HS2017	2813909000-  	- - Other	5	 	051	008	28
2018	HS2017	2814100000-  	- Anhydrous ammonia	5	 	051	008	28
2018	HS2017	2814200000-  	- Ammonia in aqueous solution	0	 	051	008	28
2018	HS2017	2815110000-  	- - Solid	0	 	051	008	28
2018	HS2017	2815120000-  	- - In aqueous solution (soda lye or liquid soda)	5.5	 	051	008	28
2018	HS2017	2815200000-  	- Potassium hydroxide (caustic potash)	0	 	051	008	28
2018	HS2017	2815300000-  	- Peroxides of sodium or potassium	5.5	 	051	008	28
2018	HS2017	2816100000-  	- Hydroxide and peroxide of magnesium	5	 	051	008	28
2018	HS2017	2816400000-  	- Oxides, hydroxides and peroxides, of strontium or barium	5	 	051	008	28
2018	HS2017	2817000000-  	Zinc oxide; zinc peroxide	5	 	051	008	28
2018	HS2017	2818101100-  	- - - With less than 50% of the total weight having a particle size of more than 10 mm	5	 	051	008	28
2018	HS2017	2818101900-  	- - - With 50% or more of the total weight having a particle size of more than 10 mm	5	 	051	008	28
2018	HS2017	2818109100-  	- - - With less than 50% of the total weight having a particle size of more than 10 mm	5	 	051	008	28
2018	HS2017	2818109900-  	- - - With 50% or more of the total weight having a particle size of more than 10 mm	5	 	051	008	28
2018	HS2017	2818200000-  	- Aluminium oxide, other than artificial corundum	0	 	051	008	28
2018	HS2017	2818300000-  	- Aluminium hydroxide	5	 	051	008	28
2018	HS2017	2819100000-  	- Chromium trioxide	5	 	051	008	28
2018	HS2017	2819901000-  	- - Chromium dioxide	5	 	051	008	28
2018	HS2017	2819909000-  	- - Other	5	 	051	008	28
2018	HS2017	2820100000-  	- Manganese dioxide	5	 	051	008	28
2018	HS2017	2820901000-  	- - Manganese oxide containing by weight 77% or more of manganese	5	 	051	008	28
2018	HS2017	2820909000-  	- - Other	5	 	051	008	28
2018	HS2017	2821100000-  	- Iron oxides and hydroxides	5	 	051	008	28
2018	HS2017	2821200000-  	- Earth colours	5	 	051	008	28
2018	HS2017	2822000000-  	Cobalt oxides and hydroxides; commercial cobalt oxides	5	 	051	008	28
2018	HS2017	2823000000-  	Titanium oxides	5	 	051	008	28
2018	HS2017	2824100000-  	- Lead monoxide (litharge, massicot)	5	 	051	008	28
2018	HS2017	2824900001-  	- - Red lead and orange lead	5	 	051	008	28
2018	HS2017	2824900009-  	- - Other	5	 	051	008	28
2018	HS2017	2825100000-  	- Hydrazine and hydroxylamine and their inorganic salts	5	 	051	008	28
2018	HS2017	2825200000-  	- Lithium oxide and hydroxide	5	 	051	008	28
2018	HS2017	2825300000-  	- Vanadium oxides and hydroxides	5	 	051	008	28
2018	HS2017	2825400000-  	- Nickel oxides and hydroxides	5	 	051	008	28
2018	HS2017	2825500000-  	- Copper oxides and hydroxides	5	 	051	008	28
2018	HS2017	2825600000-  	- Germanium oxides and zirconium dioxide	0	 	051	008	28
2018	HS2017	2825700000-  	- Molybdenum oxides and hydroxides	0	 	051	008	28
2018	HS2017	2825800000-  	- Antimony oxides	5	 	051	008	28
2018	HS2017	2825901100-  	- - - Calcium hydroxide of a purity of 98% or more calculated on the dry weight, in the form of particles of which: not more than 1 % by weight have a particle-size exceeding 75 micrometres and not more than 4 % by weight have a particle-size of less than	5	 	051	008	28
2018	HS2017	2825901900-  	- - - Other	5	 	051	008	28
2018	HS2017	2825902000-  	- - Beryllium oxide and hydroxide	5	 	051	008	28
2018	HS2017	2825904000-  	- - Tungsten oxides and hydroxides	5	 	051	008	28
2018	HS2017	2825906000-  	- - Cadmium oxide	5	 	051	008	28
2018	HS2017	2825908500-  	- - Other	5	 	051	008	28
2018	HS2017	2826120000-  	- - Of aluminium	7	 	051	008	28
2018	HS2017	2826191000-  	- - - Of ammonium or sodium	5	 	051	008	28
2018	HS2017	2826199000-  	- - - Other	5	 	051	008	28
2018	HS2017	2826300000-  	- Sodium hexafluoroaluminate (synthetic cryolite)	7.4	 	051	008	28
2018	HS2017	2826901000-  	- - Dipotassium hexafluorozirconate	5	 	051	008	28
2018	HS2017	2826908000-  	- - Other	5	 	051	008	28
2018	HS2017	2827100000-  	- Ammonium chloride	0	 	051	008	28
2018	HS2017	2827200000-  	- Calcium chloride	5	 	051	008	28
2018	HS2017	2827310000-  	- - Of magnesium	5	 	051	008	28
2018	HS2017	2827320001-  	- - Anhydrous, with a basic substance content, by weight, of 98% or more:	5	 	051	008	28
2018	HS2017	2827320009-  	- - - Other	5	 	051	008	28
2018	HS2017	2827350000-  	- - Of nickel	5	 	051	008	28
2018	HS2017	2827391000-  	- - - Of tin	5	 	051	008	28
2018	HS2017	2827392000-  	- - - Of iron	5	 	051	008	28
2018	HS2017	2827393000-  	- - - Of cobalt	5	 	051	008	28
2018	HS2017	2827398500-  	- - - Other	5	 	051	008	28
