年度	關稅版本	HS Code	產品描述	從價稅 %	從量稅	import	export	hs2
2018	HS2017	2701111000-  	- - - With a volatile matter limit (on a dry, mineral-matter-free basis) not exceeding 10 % by weight	5	 	051	008	27
2018	HS2017	2701119000-  	- - - Other	5	 	051	008	27
2018	HS2017	2701121000-  	- - - Coking coal	0	 	051	008	27
2018	HS2017	2701129000-  	- - - Other	5	 	051	008	27
2018	HS2017	2701190000-  	- - Other coal	5	 	051	008	27
2018	HS2017	2701200000-  	- Briquettes, ovoids and similar solid fuels manufactured from coal	5	 	051	008	27
2018	HS2017	2702100000-  	- Lignite, whether or not pulverised, but not agglomerated	5	 	051	008	27
2018	HS2017	2702200000-  	- Agglomerated lignite	5	 	051	008	27
2018	HS2017	2703000000-  	Peat (including peat litter), whether or not agglomerated	5	 	051	008	27
2018	HS2017	2704001100-  	- - For the manufacture of electrodes	5	 	051	008	27
2018	HS2017	2704001900-  	- - Other	5	 	051	008	27
2018	HS2017	2704003000-  	- ?oke and semi-coke of lignite	5	 	051	008	27
2018	HS2017	2704009000-  	- Other	5	 	051	008	27
2018	HS2017	2705000000-  	Coal gas, water gas, producer gas and similar gases, other than petroleum gases and other gaseous hydrocarbons	5	 	051	008	27
2018	HS2017	2706000000-  	Tar distilled from coal, from lignite or from peat, and other mineral tars, whether or not dehydrated or partially distilled, including reconstituted tars	5	 	051	008	27
2018	HS2017	2707101000-  	- - For use as a power or heating fuel	5	 	051	008	27
2018	HS2017	2707109000-  	- - For other purposes	5	 	051	008	27
2018	HS2017	2707201000-  	- - For use as a power or heating fuel	5	 	051	008	27
2018	HS2017	2707209000-  	- - For other purposes	5	 	051	008	27
2018	HS2017	2707301000-  	- - For use as a power or heating fuel	5	 	051	008	27
2018	HS2017	2707309000-  	- - For other purposes	5	 	051	008	27
2018	HS2017	2707400000-  	- Naphthalene	5	 	051	008	27
2018	HS2017	2707501000-  	- - For use as a power or heating fuel	5	 	051	008	27
2018	HS2017	2707509000-  	- - For other purposes	5	 	051	008	27
2018	HS2017	2707910000-  	- - Creosote oils	5	 	051	008	27
2018	HS2017	2707991100-  	- - - - Crude light oils of which 90% or more by volume distils at temperatures of up to 200 °?	5	 	051	008	27
2018	HS2017	2707991900-  	- - - - Other	5	 	051	008	27
2018	HS2017	2707993000-  	- - - Sulphuretted toppings	5	 	051	008	27
2018	HS2017	2707995000-  	- - - Basic products	5	 	051	008	27
2018	HS2017	2707997000-  	- - Anthracene	5	 	051	008	27
2018	HS2017	2707998000-  	- - - Phenols	5	 	051	008	27
2018	HS2017	2707999100-  	- - - - For the manufacture of the products of heading 2803	5	 	051	008	27
2018	HS2017	2707999900-  	- - - - Other	5	 	051	008	27
2018	HS2017	2708100000-  	- Pitch	5	 	051	008	27
2018	HS2017	2708200001-  	- - Needle	0	 	051	008	27
2018	HS2017	2708200009-  	- - Other	5	 	051	008	27
2018	HS2017	2709001001-  	- - Stable gas condensate of a density of 650 kg/m3 or more, but not exceeding 850 kg/m3 at 20 °C and with sulphur content not exceeding 1.0% by weight9)	5	 	051	008	27
2018	HS2017	2709001009-  	- - Other	5	 	051	008	27
2018	HS2017	2709009001-  	- - Crude oil of a density of 887.6 kg/m3 or more, but not exceeding 994 kg/m3 at 20 °C and with sulphur content exceeding 0.015 %, but not exceeding 3.47 % by weight8)	0	 	051	008	27
2018	HS2017	2709009002-  	- - Crude oil of a density of 694.7 kg/m3 or more, but not exceeding 980 kg/m3 at 20 °C and with sulphur content exceeding 0.04 %, but not exceeding 5 % by weight10)	0	 	051	008	27
2018	HS2017	2709009003-  	- - Crude oil of a density of 694.7 kg/m3 or more, but not exceeding 887.6 kg/m3 at 20 °C and with sulphur content exceeding 0.04 %, but not exceeding 1.5 % by weight8)	0	 	051	008	27
2018	HS2017	2709009004-  	- - Crude oil of a density of 750 kg/m3 or more, but not exceeding 900 kg/m3 at 20 °C and with paraffin content equal to or exceeding 4 % by weight8)	0	 	051	008	27
2018	HS2017	2709009009-  	- - - Other	0	 	051	008	27
2018	HS2017	2710121101-  	- - - - Pentane-hexane fraction with pentane (C5) content equal to or exceeding 35 % by weight, and hexane (C6) content equal to or exceeding 55 % by weight	5	 	051	008	27
2018	HS2017	2710121109-  	- - - - Other	5	 	051	008	27
2018	HS2017	2710121501-  	- - - - Pentane-hexane fraction with pentane (C5) content equal to or exceeding 35 % by weight, and hexane (C6) content equal to or exceeding 55 % by weight	5	 	051	008	27
2018	HS2017	2710121509-  	- - - - Other	5	 	051	008	27
2018	HS2017	2710122100-  	- - - - - White spirit	0	 	051	008	27
2018	HS2017	2710122501-  	- - - - - - With content of n-hexane, by volume, of 55 % or more, but not exceeding 80 %, the initial boiling point of 64 °? or more and the finishing boiling point not exceeding 70 °?	0	 	051	008	27
2018	HS2017	2710122509-  	- - - - - - Other	5	 	051	008	27
2018	HS2017	2710123100-  	- - - - - - Aviation spirits	5	 	051	008	27
2018	HS2017	2710124110-  	- - - - - - - - - - With an octane number (RON) of less than 80	0	 	051	008	27
2018	HS2017	2710124120-  	- - - - - - - - - - With an octane number (RON) of 80 or more but less than 92	0	 	051	008	27
2018	HS2017	2710124130-  	- - - - - - - - - - With an octane number (RON) of 92 or more	0	 	051	008	27
2018	HS2017	2710124190-  	- - - - - - - - - Other	0	 	051	008	27
2018	HS2017	2710124500-  	- - - - - - - - With an octane number (RON) of 95 or more but less than 98	0	 	051	008	27
2018	HS2017	2710124900-  	- - - - - - - - With an octane number (RON) of 98 or more	5	 	051	008	27
2018	HS2017	2710125100-  	- - - - - - - - With an octane number (RON) of less than 98	5	 	051	008	27
2018	HS2017	2710125900-  	- - - - - - - - With an octane number (RON) of 98 or more	5	 	051	008	27
2018	HS2017	2710127000-  	- - - - - Spirit type jet fuel	5	 	051	008	27
2018	HS2017	2710129001-  	- - - - - - Propylene trimers and tetramers	5	 	051	008	27
2018	HS2017	2710129002-  	- - - - - - - Pentane-hexane fraction with pentane (C5) content equal to or exceeding 35 % by weight, and hexane (C6) content equal to or exceeding 55 % by weight	5	 	051	008	27
2018	HS2017	2710129008-  	- - - - - - - Other	5	 	051	008	27
2018	HS2017	2710191100-  	- - - - For undergoing a specific process	5	 	051	008	27
2018	HS2017	2710191500-  	- - - - For undergoing chemical transformation by a process other than those referred to in sub-subheading 2710 19 110 0	5	 	051	008	27
2018	HS2017	2710192100-  	- - - - - - Jet fuel	0	 	051	008	27
2018	HS2017	2710192500-  	- - - - - - Other	5	 	051	008	27
2018	HS2017	2710192900-  	- - - - - Other	0	 	051	008	27
2018	HS2017	2710193100-  	- - - - - For undergoing a specific process	5	 	051	008	27
2018	HS2017	2710193500-  	- - - - - For undergoing chemical transformation by a process other than those referred to in subheading 2710 19 310 0	5	 	051	008	27
2018	HS2017	2710194210-  	- - - - - - - - Summer	5	 	051	008	27
2018	HS2017	2710194220-  	- - - - - - - - Winter	5	 	051	008	27
2018	HS2017	2710194230-  	- - - - - - - - Arctic	5	 	051	008	27
2018	HS2017	2710194240-  	- - - - - - - - Off-season	5	 	051	008	27
2018	HS2017	2710194250-  	- - - - - - - - Other	5	 	051	008	27
2018	HS2017	2710194260-  	- - - - - - - Marine fuel with the flashpoint in a closed crucible being of at least 61 °?	5	 	051	008	27
2018	HS2017	2710194290-  	- - - - - - - Other	5	 	051	008	27
2018	HS2017	2710194600-  	- - - - - - With a sulphur content exceeding 0.05 % by weight, but not exceeding 0.2 % by weight	0	 	051	008	27
2018	HS2017	2710194800-  	- - - - - - With a sulphur content exceeding 0.2 % by weight:	5	 	051	008	27
2018	HS2017	2710195101-  	- - - - - - Mazut	5	 	051	008	27
2018	HS2017	2710195109-  	- - - - - - Other	5	 	051	008	27
2018	HS2017	2710195501-  	- - - - - - Mazut	5	 	051	008	27
2018	HS2017	2710195509-  	- - - - - - Other	5	 	051	008	27
2018	HS2017	2710196201-  	- - - - - - - Mazut	5	 	051	008	27
2018	HS2017	2710196209-  	- - - - - - - Other	5	 	051	008	27
2018	HS2017	2710196401-  	- - - - - - - Mazut	5	 	051	008	27
2018	HS2017	2710196409-  	- - - - - - - Other	5	 	051	008	27
2018	HS2017	2710196601-  	- - - - - - - Mazut	5	 	051	008	27
2018	HS2017	2710196609-  	- - - - - - - Other	5	 	051	008	27
2018	HS2017	2710196801-  	- - - - - - - Mazut	5	 	051	008	27
