年度	關稅版本	HS Code	產品描述	從價稅 %	從量稅	import	export	hs2
2018	HS2017	0701100000-  	- Seed	1	 	051	008	07
2018	HS2017	0701901000-  	- - For the manufacture of starch	10	 	051	008	07
2018	HS2017	0701905000-  	- - - new, from 1 January to 30 June	10	 	051	008	07
2018	HS2017	0701909000-  	- - - Other	10	 	051	008	07
2018	HS2017	0702000001-  	- From 1 January to 31 March	 	10% but not less than 0.053 euro per kg	051	008	07
2018	HS2017	0702000002-  	- From 1 April to 30 April	 	15% but not less than 0.08 euro per kg	051	008	07
2018	HS2017	0702000003-  	- From 1 May to 14 May	 	15% but not less than 0.08 euro per kg	051	008	07
2018	HS2017	0702000004-  	- From 15 May to 31 May	 	15% but not less than 0.08 euro per kg	051	008	07
2018	HS2017	0702000005-  	- From 1 June to 30 September	 	15% but not less than 0.08 euro per kg	051	008	07
2018	HS2017	0702000006-  	- From 1 October to 31 October	 	10% but not less than 0.053 euro per kg	051	008	07
2018	HS2017	0702000007-  	- From 1 November to 20 December	 	10% but not less than 0.053 euro per kg	051	008	07
2018	HS2017	0702000009-  	- From 21 December to 31 December	 	10% but not less than 0.053 euro per kg	051	008	07
2018	HS2017	0703101100-  	- - - Sets	10	 	051	008	07
2018	HS2017	0703101900-  	- - - Other	10	 	051	008	07
2018	HS2017	0703109000-  	- - Shallots	10	 	051	008	07
2018	HS2017	0703200000-  	- Garlic	10	 	051	008	07
2018	HS2017	0703900000-  	- Leeks and other alliaceous vegetables	14	 	051	008	07
2018	HS2017	0704100000-  	- Cauliflowers and broccoli	11	 	051	008	07
2018	HS2017	0704200000-  	- Brussels sprouts	13	 	051	008	07
2018	HS2017	0704901001-  	- - - White cabbages	13	 	051	008	07
2018	HS2017	0704901009-  	- - - Other	13	 	051	008	07
2018	HS2017	0704909000-  	- - Other	11	 	051	008	07
2018	HS2017	0705110000-  	- - Cabbage lettuce (head lettuce)	15	 	051	008	07
2018	HS2017	0705190000-  	- - Other	15	 	051	008	07
2018	HS2017	0705210000-  	- - Witloof chicory (Cichorium intybus var. foliosum)	15	 	051	008	07
2018	HS2017	0705290000-  	- - Other	15	 	051	008	07
2018	HS2017	0706100001-  	- - Carrots	12	 	051	008	07
2018	HS2017	0706100009-  	- - Turnips	12	 	051	008	07
2018	HS2017	0706901000-  	- - Celeriac	12	 	051	008	07
2018	HS2017	0706903000-  	- - Horseradish (Cochlearia armoracia)	11	 	051	008	07
2018	HS2017	0706909001-  	- - - Salad beetroot	12	 	051	008	07
2018	HS2017	0706909009-  	- - - Other	12	 	051	008	07
2018	HS2017	0707000501-  	- - From 1 January to the end of February	 	10% but not less than 0.053 euro per kg	051	008	07
2018	HS2017	0707000502-  	- - From 1 March to 30 April	 	15% but not less than 0.08 euro per kg	051	008	07
2018	HS2017	0707000503-  	- - From 1 May to 15 May	 	15% but not less than 0.08 euro per kg	051	008	07
2018	HS2017	0707000504-  	- - From 16 May to 30 September	 	15% but not less than 0.08 euro per kg	051	008	07
2018	HS2017	0707000505-  	- - From 1 October to 31 October	 	15% but not less than 0.08 euro per kg	051	008	07
2018	HS2017	0707000506-  	- - From 1 November to 10 November	 	10% but not less than 0.053 euro per kg	051	008	07
2018	HS2017	0707000509-  	- - From 11 November to 31 December	 	10% but not less than 0.053 euro per kg	051	008	07
2018	HS2017	0707009000-  	- Gherkins	 	15% but not less than 0.12 euro per kg	051	008	07
2018	HS2017	0708100000-  	- Peas (Pisum sativum)	15	 	051	008	07
2018	HS2017	0708200000-  	- Beans (Vigna spp., Phaseolus spp.)	15	 	051	008	07
2018	HS2017	0708900000-  	- Other leguminous vegetables	15	 	051	008	07
2018	HS2017	0709200000-  	- Asparagus	5	 	051	008	07
2018	HS2017	0709300000-  	- Aubergines (eggplants)	10	 	051	008	07
2018	HS2017	0709400000-  	- Celery other than celeriac	12	 	051	008	07
2018	HS2017	0709510000-  	- - Of the genus Agaricus	10	 	051	008	07
2018	HS2017	0709591000-  	- - - Chanterelles	10	 	051	008	07
2018	HS2017	0709593000-  	- - - Flap mushrooms	10	 	051	008	07
2018	HS2017	0709595000-  	- - - Truffles	10	 	051	008	07
2018	HS2017	0709599000-  	- - - Other	10	 	051	008	07
2018	HS2017	0709601001-  	- - - From 1 April to 30 September	10	 	051	008	07
2018	HS2017	0709601002-  	- - - From 1 October to 31 March	5	 	051	008	07
2018	HS2017	0709609100-  	- - - Of the genus Capsicum, for the manufacture of capsicin or capsicum oleoresin dyes	12	 	051	008	07
2018	HS2017	0709609500-  	- - - for the industrial manufacture of essential oils or resinoids	12	 	051	008	07
2018	HS2017	0709609900-  	- - - Other	12	 	051	008	07
2018	HS2017	0709700000-  	- Spinach, New Zealand spinach and orache spinach (garden spinach)	10	 	051	008	07
2018	HS2017	0709910000-  	- - Globe artichokes	12	 	051	008	07
2018	HS2017	0709921000-  	- - - For uses other than the production of oil	10	 	051	008	07
2018	HS2017	0709929000-  	- - - Other	10	 	051	008	07
2018	HS2017	0709931000-  	- - - Courgettes	10	 	051	008	07
2018	HS2017	0709939000-  	- - - Other	10	 	051	008	07
2018	HS2017	0709991000-  	- - - Salad vegetables, other than lettuce (Lactuca sativa) and chicory (Cichorium spp.)	10	 	051	008	07
2018	HS2017	0709992000-  	- - - Chard (or white beet) and cardoons	10	 	051	008	07
2018	HS2017	0709994000-  	- - - Capers	10	 	051	008	07
2018	HS2017	0709995000-  	- - - Fennel	10	 	051	008	07
2018	HS2017	0709996000-  	- - - Sweetcorn	10	 	051	008	07
2018	HS2017	0709999000-  	- - - Other	10	 	051	008	07
2018	HS2017	0710100000-  	- Potatoes	10	 	051	008	07
2018	HS2017	0710210000-  	- - Peas (Pisum sativum)	10	 	051	008	07
2018	HS2017	0710220000-  	- - Beans (Vigna spp., Phaseolus spp.)	10	 	051	008	07
2018	HS2017	0710290000-  	- - Other	12	 	051	008	07
2018	HS2017	0710300000-  	- Spinach, New Zealand spinach and orache spinach (garden spinach)	13	 	051	008	07
2018	HS2017	0710400000-  	- Sweetcorn	11	 	051	008	07
2018	HS2017	0710801000-  	- - Olives	13	 	051	008	07
2018	HS2017	0710805100-  	- - - Sweet peppers	13	 	051	008	07
2018	HS2017	0710805900-  	- - - Other	13	 	051	008	07
2018	HS2017	0710806100-  	- - - Of the genus Agaricus	13	 	051	008	07
2018	HS2017	0710806900-  	- - - Other	13	 	051	008	07
2018	HS2017	0710807000-  	- - Tomatoes	13	 	051	008	07
2018	HS2017	0710808000-  	- - Globe artichokes	13	 	051	008	07
2018	HS2017	0710808500-  	- - Asparagus	13	 	051	008	07
2018	HS2017	0710809500-  	- - Other	13	 	051	008	07
2018	HS2017	0710900000-  	- mixtures of vegetables	13	 	051	008	07
2018	HS2017	0711201000-  	- - For uses other than the production of oil	10	 	051	008	07
2018	HS2017	0711209000-  	- - Other	15	 	051	008	07
2018	HS2017	0711400000-  	- Cucumbers and gherkins	10	 	051	008	07
2018	HS2017	0711510000-  	- - Of the genus Agaricus	10	 	051	008	07
2018	HS2017	0711590000-  	- - Other	12	 	051	008	07
2018	HS2017	0711901000-  	- - - Fruits of the genus Capsicum or of the genus Pimenta, excluding sweet peppers	12	 	051	008	07
2018	HS2017	0711903000-  	- - - Sweetcorn	12	 	051	008	07
2018	HS2017	0711905000-  	- - - Onions	15	 	051	008	07
2018	HS2017	0711907000-  	- - - Capers	10	 	051	008	07
2018	HS2017	0711908000-  	- - - Other	12	 	051	008	07
2018	HS2017	0711909000-  	- - Mixtures of vegetables	12	 	051	008	07
2018	HS2017	0712200000-  	- Onions	13	 	051	008	07
2018	HS2017	0712310000-  	- - Mushrooms of the genus Agaricus	13	 	051	008	07
2018	HS2017	0712320000-  	- - Wood ears (Auricularia spp.)	13	 	051	008	07
2018	HS2017	0712330000-  	- - Jelly fungi (Tremella spp.)	13	 	051	008	07
2018	HS2017	0712390000-  	- - Other	13	 	051	008	07
2018	HS2017	0712900500-  	- - Potatoes, whether or not cut or sliced but not further prepared	10	 	051	008	07
2018	HS2017	0712901100-  	- - - Hybrids for sowing	10	 	051	008	07
2018	HS2017	0712901900-  	- - - Other	10	 	051	008	07
2018	HS2017	0712903000-  	- - Tomatoes	10	 	051	008	07
2018	HS2017	0712905000-  	- - Carrots	10	 	051	008	07
2018	HS2017	0712909000-  	- - Other	10	 	051	008	07
2018	HS2017	0713101000-  	- - For sowing	0	 	051	008	07
2018	HS2017	0713109001-  	- - - Field peas	0	 	051	008	07
2018	HS2017	0713109009-  	- - - Other	10	 	051	008	07
2018	HS2017	0713200000-  	- Chickpeas	10	 	051	008	07
2018	HS2017	0713310000-  	- - Beans of the species Vigna mungo (L.) Hepper or Vigna radiata (L.) Wilczek	10	 	051	008	07
2018	HS2017	0713320000-  	- - Small red (Adzuki) beans (Phaseolus or Vigna angularis)	10	 	051	008	07
2018	HS2017	0713331000-  	- - - For sowing	10	 	051	008	07
2018	HS2017	0713339000-  	- - - Other	10	 	051	008	07
2018	HS2017	0713340001-  	- - - For sowing	11	 	051	008	07
2018	HS2017	0713340009-  	- - - Other	12	 	051	008	07
2018	HS2017	0713350001-  	- - - For sowing	11	 	051	008	07
2018	HS2017	0713350009-  	- - - Other	12	 	051	008	07
2018	HS2017	0713390001-  	- - - For sowing	10	 	051	008	07
2018	HS2017	0713390009-  	- - - Other	12	 	051	008	07
2018	HS2017	0713400000-  	- Lentils	10	 	051	008	07
2018	HS2017	0713500000-  	- Broad beans (Vicia faba var. major) and horse beans (Vicia faba var. equina, Vicia faba var. minor)	10	 	051	008	07
2018	HS2017	0713600001-  	- - For sowing	11	 	051	008	07
2018	HS2017	0713600009-  	- - Other	12	 	051	008	07
2018	HS2017	0713900001-  	- - For sowing	10	 	051	008	07
2018	HS2017	0713900009-  	- - Other	12	 	051	008	07
2018	HS2017	0714100001-  	- - Of a kind used for human consumption, in immediate packings of a net content not exceeding 28 kg, either fresh and whole or without skin and frozen, whether or not sliced	9	 	051	008	07
2018	HS2017	0714100002-  	- - - Pellets of flour and meal	9	 	051	008	07
2018	HS2017	0714100009-  	- - - Other	11	 	051	008	07
2018	HS2017	0714201000-  	- - fresh, whole, intended for human consumption	12.5	 	051	008	07
2018	HS2017	0714209000-  	- - Other	12.5	 	051	008	07
2018	HS2017	0714300000-  	- Yams (Dioscorea spp.)	10	 	051	008	07
2018	HS2017	0714400000-  	- Taro (Colocasia spp.)	10	 	051	008	07
2018	HS2017	0714500000-  	- Yautia (Xanthosoma spp.)	10	 	051	008	07
2018	HS2017	0714902000-  	- - Arrowroot, salep and similar roots and tubers with high starch content	10	 	051	008	07
2018	HS2017	0714909000-  	- - Other	10	 	051	008	07
