年度	關稅版本	HS Code	產品描述	從價稅 %	從量稅	import	export	hs2
2018	HS2017	0201100001-  	- - in the manner referred to in Additional Note 3 of the Eurasian Economic Union to Chapter 02, excluding those of sub-subheading 0201 10 000 2 or 0201 10 000 3	15	 	051	008	02
2018	HS2017	0201100002-  	- - - Beef with cost of delivery to the franco-border of the importing country not less than 8,000 Euro per 1,000 kg of net weight	15	 	051	008	02
2018	HS2017	0201100003-  	- - - High-quality beef 12)	15	 	051	008	02
2018	HS2017	0201100008-  	- - - Other	 	50% but not less than 1 euro per kg	051	008	02
2018	HS2017	0201202001-  	- - in the manner referred to in Additional Note 3 of the Eurasian Economic Union to Chapter 02, excluding those of sub-subheading 0201 20 200 2 or 0201 20 200 3	15	 	051	008	02
2018	HS2017	0201202002-  	- - - Beef with cost of delivery to the franco-border of the importing country not less than 8,000 Euro per 1,000 kg of net weight	15	 	051	008	02
2018	HS2017	0201202003-  	- - - - High-quality beef 12)	15	 	051	008	02
2018	HS2017	0201202008-  	- - - - Other	 	50% but not less than 1 euro per kg	051	008	02
2018	HS2017	0201203001-  	- - in the manner referred to in Additional Note 3 of the Eurasian Economic Union to Chapter 02, excluding those of sub-subheading 0201 20 300 2 or 0201 20 300 3	15	 	051	008	02
2018	HS2017	0201203002-  	- - - Beef with cost of delivery to the franco-border of the importing country not less than 8,000 Euro per 1,000 kg of net weight	15	 	051	008	02
2018	HS2017	0201203003-  	- - - - High-quality beef 12)	15	 	051	008	02
2018	HS2017	0201203008-  	- - - - Other	 	50% but not less than 1 euro per kg	051	008	02
2018	HS2017	0201205001-  	- - in the manner referred to in Additional Note 3 of the Eurasian Economic Union to Chapter 02, excluding those of sub-subheading 0201 20 500 2 or 0201 20 500 3	15	 	051	008	02
2018	HS2017	0201205002-  	- - - Beef with cost of delivery to the franco-border of the importing country not less than 8,000 Euro per 1,000 kg of net weight	15	 	051	008	02
2018	HS2017	0201205003-  	- - - - High-quality beef 12)	15	 	051	008	02
2018	HS2017	0201205008-  	- - - - Other	 	50% but not less than 1 euro per kg	051	008	02
2018	HS2017	0201209001-  	- - in the manner referred to in Additional Note 3 of the Eurasian Economic Union to Chapter 02, excluding those of sub-subheading 0201 20 900 2 or 0201 20 900 3	15	 	051	008	02
2018	HS2017	0201209002-  	- - - Beef with cost of delivery to the franco-border of the importing country not less than 8,000 Euro per 1,000 kg of net weight	15	 	051	008	02
2018	HS2017	0201209003-  	- - - - High-quality beef 12)	15	 	051	008	02
2018	HS2017	0201209008-  	- - - - Other	 	50% but not less than 1 euro per kg	051	008	02
