年度	關稅版本	HS Code	產品描述	從價稅 %	從量稅	import	export	hs2
2018	HS2017	1301200000-  	- Gum Arabic	5	 	051	008	13
2018	HS2017	1301900000-  	- Other	5	 	051	008	13
2018	HS2017	1302110000-  	- - Opium	5	 	051	008	13
2018	HS2017	1302120000-  	- - Of liquorice	5	 	051	008	13
2018	HS2017	1302130000-  	- - Of hops	5	 	051	008	13
2018	HS2017	1302140000-  	- - Of ephedra	5	 	051	008	13
2018	HS2017	1302190500-  	- - - Vanilla oleoresin	5	 	051	008	13
2018	HS2017	1302199000-  	- - - Other	5	 	051	008	13
2018	HS2017	1302201000-  	- - Dry	5	 	051	008	13
2018	HS2017	1302209000-  	- - Other	5	 	051	008	13
2018	HS2017	1302310000-  	- - Agar-agar	5	 	051	008	13
2018	HS2017	1302321000-  	- - - Of locust beans or locust bean seeds	5	 	051	008	13
2018	HS2017	1302329000-  	- - - Of guar seeds	5	 	051	008	13
2018	HS2017	1302390000-  	- - Other	5	 	051	008	13
